items,quality_control
"[['http://object-naming-amore.upf.edu//2379797_1354219_singleton_obj.png', ['rachet', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2382255_2411925_supercat_unique.png', ['suit', 'blzaer', 'blazer', 'jacket']], ['http://object-naming-amore.upf.edu//2317588_1019498_supercat_unique.png', ['runyan', 'floor', 'rug', 'carpet', 'shoe']], ['http://object-naming-amore.upf.edu//2370507_603587_supercat_unique.png', ['sofa', 'dress', 'couch', 'pillow', 'slfa']], ['http://object-naming-amore.upf.edu//2412812_186320_seed_ambiguous.png', ['plate', 'sauce', 'pizza', 'food', 'sunshine', 'cheese']], ['http://object-naming-amore.upf.edu//2346132_902156_supercat_ambiguous.png', ['shoe', 'man', 'lady', 'mountains', 'woman', 'skier', 'jacket', 'person']]]","['7b22726163686574223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22626c7a616572223a202273616e732d626c617a6572227d', '7b2272756e79616e223a2022636f7572696572222c2022727567223a2022626f6c642d636172706574227d', '7b22736c6661223a202273616e732d736f6661222c2022736f6661223a2022626f6c642d636f756368227d', '7b2273756e7368696e65223a20227365726966227d', '7b226d6f756e7461696e73223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2316581_3735655_seed_ambiguous.png', ['guy', 'man', 'hair']], ['http://object-naming-amore.upf.edu//2339194_3368258_singleton_obj.png', ['window', 'aircraft', 'plane', 'airplane']], ['http://object-naming-amore.upf.edu//2415012_147713_supercat_ambiguous.png', ['bathtb', 'sink', 'bathtub', 'tub', 'basin']], ['http://object-naming-amore.upf.edu//2355564_828557_singleton_obj.png', ['tablecloth', 'cloth', 'wall', 'table', 'giraffe']], ['http://object-naming-amore.upf.edu//2378268_2203332_singleton_obj.png', ['cake', 'baby', 'child', 'boy', 'chhild', 'kid']], ['http://object-naming-amore.upf.edu//2387492_512982_singleton_obj.png', ['suv', 'vehicle', 'friend', 'truck', 'car', 'police car', 'automobile', 'wheel']]]","['7b2268616972223a20227365726966227d', '7b2277696e646f77223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22626174687462223a202273616e732d62617468747562222c202262617468747562223a2022626f6c642d747562227d', '7b2267697261666665223a2022636f7572696572227d', '7b22636868696c64223a202273616e732d6368696c64222c20226368696c64223a2022626f6c642d62616279227d', '7b22667269656e64223a2022636f7572696572222c2022636172223a2022626f6c642d6175746f6d6f62696c65227d']"
"[['http://object-naming-amore.upf.edu//2339787_2077015_singleton_obj.png', ['airplane', 'plane', 'seeds']], ['http://object-naming-amore.upf.edu//2372331_592482_seed_ambiguous.png', ['rug', 'plant', 'floor', 'carpet']], ['http://object-naming-amore.upf.edu//1517_1543700_seed_ambiguous.png', ['dsk', 'table', 'furniture', 'keyboard', 'desk']], ['http://object-naming-amore.upf.edu//2360592_787146_singleton_obj.png', ['vehicle', 'car', 'suv', 'emblenm', 'van']], ['http://object-naming-amore.upf.edu//2401443_399304_supercat_ambiguous.png', ['tooddler', 'toddler', 'plate', 'child', 'kid', 'boy']], ['http://object-naming-amore.upf.edu//2328363_977883_singleton_obj.png', ['man', 'playyer', 'person', 'batter', 't-shirt', 'shoe', 'baseball player', 'player']]]","['7b227365656473223a2022636f7572696572222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22706c616e74223a20227365726966222c2022636172706574223a2022626f6c642d727567227d', '7b2264736b223a202273616e732d6465736b227d', '7b22656d626c656e6d223a2022636f7572696572227d', '7b22746f6f64646c6572223a202273616e732d746f64646c6572222c20226368696c64223a2022626f6c642d6b6964227d', '7b22706c6179796572223a202273616e732d706c61796572227d']"
"[['http://object-naming-amore.upf.edu//2411749_211249_supercat_ambiguous.png', ['sweater', 'train', 'car']], ['http://object-naming-amore.upf.edu//2367777_1742876_supercat_ambiguous.png', ['girl', 'cild', 'kid', 'child']], ['http://object-naming-amore.upf.edu//2351921_1830551_supercat_unique.png', ['bike', 'stai', 'motorbike', 'tree', 'motorcycle']], ['http://object-naming-amore.upf.edu//2411246_1081450_seed_ambiguous.png', ['hat', 'man', 'person', 'tie', 'guy']], ['http://object-naming-amore.upf.edu//2321274_2933979_singleton_obj.png', ['phone', 'jacket', 'girl', 'person', 'coupe', 'woman']], ['http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png', ['player', 'woman', 'girl', 'tennis player', 'athlete', 'ball', 'person', 'lady']]]","['7b2273776561746572223a20227365726966227d', '7b2263696c64223a202273616e732d6368696c64222c20226b6964223a2022626f6c642d6368696c64227d', '7b2273746169223a2022636f7572696572222c20226d6f746f726379636c65223a2022626f6c642d6d6f746f7262696b65227d', '7b22686174223a20227365726966227d', '7b22636f757065223a2022636f7572696572227d', '7b2262616c6c223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2364782_1899525_supercat_unique.png', ['flowers', 'flower', 'flwers']], ['http://object-naming-amore.upf.edu//2388975_669505_supercat_ambiguous.png', ['arm', 'girl', 'child', 'plate']], ['http://object-naming-amore.upf.edu//2399756_1166676_supercat_unique.png', ['bread', 'food', 'meat', 'sandwich', 'bagel']], ['http://object-naming-amore.upf.edu//2347524_2558994_supercat_unique.png', ['jacket', 'tie', 'coat', 'suit', 'mic']], ['http://object-naming-amore.upf.edu//2349925_1738319_supercat_unique.png', ['area rug', 'rug', 'floor', 'shoe', 'remote', 'carpet']], ['http://object-naming-amore.upf.edu//2400221_410472_singleton_obj.png', ['watch', 'jacket', 'tie', 'suit jacket', 'suit', 'vest', 'jaacket', 'shirt']]]","['7b22666c77657273223a202273616e732d666c6f77657273222c2022666c6f776572223a2022626f6c642d666c6f77657273227d', '7b22706c617465223a20227365726966227d', '7b226d656174223a20227365726966227d', '7b226d6963223a20227365726966227d', '7b2272656d6f7465223a20227365726966222c2022727567223a2022626f6c642d636172706574227d', '7b226a6161636b6574223a202273616e732d6a61636b6574227d']"
"[['http://object-naming-amore.upf.edu//2413838_165221_singleton_obj.png', ['airplane', 'plane', 'airlpane']], ['http://object-naming-amore.upf.edu//1593088_1615366_singleton_obj.png', ['man', 'udder', 'guy', 'person']], ['http://object-naming-amore.upf.edu//2407374_280674_seed_ambiguous.png', ['boy', 'cihld', 'skier', 'kid', 'child']], ['http://object-naming-amore.upf.edu//2371337_2115538_singleton_obj.png', ['glass', 'table', 'counter', 'countertop', 'folder']], ['http://object-naming-amore.upf.edu//2346754_2017062_supercat_unique.png', ['sandwich', 'sandwiches', 'cutlery', 'food', 'cake', 'club sandwich']], ['http://object-naming-amore.upf.edu//2386175_683453_singleton_obj.png', ['games', 'skateboard', 'boy', 'man', 'pant', 'skater', 'skateboarder', 't-shirt']]]","['7b226169726c70616e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b227564646572223a2022636f7572696572227d', '7b226369686c64223a202273616e732d6368696c64222c20226368696c64223a2022626f6c642d6b6964227d', '7b22666f6c646572223a20227365726966227d', '7b226375746c657279223a20227365726966222c202273616e64776963686573223a2022626f6c642d73616e6477696368227d', '7b2267616d6573223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2414652_154579_supercat_ambiguous.png', ['ship', 'bota', 'boat']], ['http://object-naming-amore.upf.edu//2333217_3360399_singleton_obj.png', ['plane', 'jet', 'airplane', 'airlpane']], ['http://object-naming-amore.upf.edu//2402433_1136280_supercat_unique.png', ['dog', 'vehicle', 'tater', 'car', 'truck']], ['http://object-naming-amore.upf.edu//2397265_1191440_singleton_obj.png', ['blue', 'baseball player', 'player', 'batter', 'man']], ['http://object-naming-amore.upf.edu//2349179_2518486_supercat_ambiguous.png', ['player', 'helmet', 'batter', 'man', 'baseball player', 'battwr']], ['http://object-naming-amore.upf.edu//2336111_961140_singleton_obj.png', ['skateboarder', 'shoe', 'person', 'choy', 'sky board', 'boy', 'skater', 'man']]]","['7b22626f7461223a202273616e732d626f6174227d', '7b226169726c70616e65223a202273616e732d616972706c616e65222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b227461746572223a2022636f7572696572227d', '7b22626c7565223a20227365726966227d', '7b22626174747772223a202273616e732d626174746572227d', '7b2263686f79223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2347478_3611059_supercat_unique.png', ['lady', 'woman', 'plates']], ['http://object-naming-amore.upf.edu//2349868_871744_seed_ambiguous.png', ['peels', 'plate', 'spoon', 'fork']], ['http://object-naming-amore.upf.edu//2363376_1795257_singleton_obj.png', ['building', 'stop sign', 'stop isgn', 'window', 'house']], ['http://object-naming-amore.upf.edu//2400997_1152808_supercat_unique.png', ['vest', 'coat', 'jacket', 'sealer', 'shirt']], ['http://object-naming-amore.upf.edu//2394540_463214_singleton_obj.png', ['man', 'guy', 'person', 'cap', 'wheel', 'ending']], ['http://object-naming-amore.upf.edu//2412382_3804826_seed_ambiguous.png', ['ottoman', 'stool', 'seat', 'clock', 'chair', 'counter', 'cushion', 'bed']]]","['7b22706c61746573223a20227365726966227d', '7b227065656c73223a20227365726966227d', '7b2273746f70206973676e223a202273616e732d73746f70207369676e227d', '7b227365616c6572223a2022636f7572696572227d', '7b22656e64696e67223a2022636f7572696572227d', '7b22636f756e746572223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2395817_1202858_singleton_obj.png', ['wheel', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2399820_1165848_singleton_obj.png', ['carept', 'carpet', 'rug', 'floor']], ['http://object-naming-amore.upf.edu//2380221_546870_singleton_obj.png', ['food', 'sandwich', 'gibson', 'hotdog', 'bread']], ['http://object-naming-amore.upf.edu//2315706_2964827_supercat_unique.png', ['van', 'suv', 'suitcase', 'trunk', 'car']], ['http://object-naming-amore.upf.edu//2316233_3495145_supercat_unique.png', ['boy', 'bans', 't-shirt', 'child', 'baby', 't-hsirt']], ['http://object-naming-amore.upf.edu//4053_1633626_singleton_obj.png', ['sink', 'vanity', 'bathroom sink', 'bathrom sink', 'counter', 'table', 'bathroom counter', 'washbasin']]]","['7b22776865656c223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22636172657074223a202273616e732d636172706574222c2022636172706574223a2022626f6c642d727567227d', '7b22676962736f6e223a2022636f7572696572227d', '7b227375697463617365223a20227365726966227d', '7b22742d6873697274223a202273616e732d742d7368697274222c20226368696c64223a2022626f6c642d62616279227d', '7b2262617468726f6d2073696e6b223a202273616e732d62617468726f6f6d2073696e6b227d']"
"[['http://object-naming-amore.upf.edu//2317359_1021569_singleton_obj.png', ['engine', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2373838_1915974_singleton_obj.png', ['train car', 'cars', 'train', 'car']], ['http://object-naming-amore.upf.edu//2399589_1168367_singleton_obj.png', ['washermen', 'bathtub', 'sink', 'soap', 'tub']], ['http://object-naming-amore.upf.edu//2325445_3321858_singleton_obj.png', ['bufger', 'person', 'girl', 'woman', 'burger']], ['http://object-naming-amore.upf.edu//2367807_2483772_singleton_obj.png', ['glass', 'woman', 'lady', 'lips', 'hair', 'person']], ['http://object-naming-amore.upf.edu//2383809_530166_singleton_obj.png', ['tennis player', 'man', 'guy', 'plaeyr', 'player', 'person', 'athlete', 'woman']]]","['7b22656e67696e65223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2263617273223a20227365726966227d', '7b22736f6170223a20227365726966222c2022747562223a2022626f6c642d62617468747562227d', '7b22627566676572223a202273616e732d627572676572227d', '7b226c697073223a20227365726966227d', '7b22706c61657972223a202273616e732d706c61796572227d']"
"[['http://object-naming-amore.upf.edu//2362318_2069147_singleton_obj.png', ['airplane', 'plane', 'machine']], ['http://object-naming-amore.upf.edu//2343619_921608_singleton_obj.png', ['thumb', 'dog', 'puppy', 'animal']], ['http://object-naming-amore.upf.edu//2404740_1113554_singleton_obj.png', ['airplane', 'jet', 'plane', 'stairs', 'vehicles']], ['http://object-naming-amore.upf.edu//2376597_2694840_singleton_obj.png', ['man', 'black', 't-shirt', 'person', 'guy']], ['http://object-naming-amore.upf.edu//2378641_1779517_seed_ambiguous.png', ['food', 'sandwich', 'bowl', 'toast', 'saandwich', 'plate']], ['http://object-naming-amore.upf.edu//2358483_1687731_supercat_unique.png', ['skirt', 'girl', 'palyer', 'tennis player', 'woman', 't-shirt', 'player', 'dress']]]","['7b226d616368696e65223a20227365726966222c2022706c616e65223a2022617269616c222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b227468756d62223a20227365726966227d', '7b22737461697273223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22626c61636b223a20227365726966227d', '7b227361616e6477696368223a202273616e732d73616e6477696368227d', '7b2270616c796572223a202273616e732d706c61796572227d']"
"[['http://object-naming-amore.upf.edu//2357831_1912040_supercat_ambiguous.png', ['shadow', 'jeep', 'truck']], ['http://object-naming-amore.upf.edu//2369033_1840482_supercat_unique.png', ['box', 'rags', 'pizza', 'cat']], ['http://object-naming-amore.upf.edu//2349512_1777326_singleton_obj.png', ['window', 'building', 'house', 'sadness', 'home']], ['http://object-naming-amore.upf.edu//2394357_464872_singleton_obj.png', ['shots', 'shirt', 'bat', 'woman', 'girl']], ['http://object-naming-amore.upf.edu//2407179_284346_supercat_unique.png', ['plate', 'fiji', 'counter', 'sweet', 'donuts', 'table']], ['http://object-naming-amore.upf.edu//2365333_1851410_supercat_unique.png', ['spatla', 'server', 'knife', 'spoon', 'spatula', 'utensil', 'cake server', 'cake']]]","['7b22736861646f77223a20227365726966227d', '7b2272616773223a2022636f7572696572227d', '7b227361646e657373223a2022636f7572696572222c2022686f6d65223a2022626f6c642d686f757365227d', '7b2273686f7473223a2022636f7572696572227d', '7b2266696a69223a2022636f7572696572227d', '7b22737061746c61223a202273616e732d73706174756c61227d']"
"[['http://object-naming-amore.upf.edu//2345357_2862710_singleton_obj.png', ['car', 'window', 'train']], ['http://object-naming-amore.upf.edu//2394632_462386_singleton_obj.png', ['jakcet', 'sweater', 'shirt', 'jacket']], ['http://object-naming-amore.upf.edu//2362343_3890563_singleton_obj.png', ['bird', 'flaingo', 'swan', 'flamingo', 'duck']], ['http://object-naming-amore.upf.edu//2375344_582786_singleton_obj.png', ['bannaa', 'kid', 'banana', 'child', 'girl']], ['http://object-naming-amore.upf.edu//2416085_2703243_seed_ambiguous.png', ['laptop', 'guy', 'table', 'teacher', 'man', 'person']], ['http://object-naming-amore.upf.edu//2322040_3572674_singleton_obj.png', ['store', 'store front', 'cycle', 'building', 'sorefront', 'storefront', 'wheel', 'restaurant']]]","['7b2277696e646f77223a20227365726966227d', '7b226a616b636574223a202273616e732d6a61636b6574227d', '7b22666c61696e676f223a202273616e732d666c616d696e676f227d', '7b2262616e6e6161223a202273616e732d62616e616e61222c20226769726c223a2022617269616c222c20226b6964223a2022626f6c642d6368696c64227d', '7b227461626c65223a20227365726966227d', '7b22736f726566726f6e74223a202273616e732d73746f726566726f6e74222c2022776865656c223a2022626f6c642d6379636c65227d']"
"[['http://object-naming-amore.upf.edu//2338692_2044293_singleton_obj.png', ['woman', 'girl', 'handsaw']], ['http://object-naming-amore.upf.edu//2373097_2469632_singleton_obj.png', ['jet', 'airplane', 'plane', 'thong']], ['http://object-naming-amore.upf.edu//2358416_1848340_supercat_ambiguous.png', ['floor', 'boxcar', 'train car', 'car', 'train']], ['http://object-naming-amore.upf.edu//2367283_2572988_singleton_obj.png', ['arm', 'skater', 'man', 'guy', 'skateboarder']], ['http://object-naming-amore.upf.edu//2344065_3158567_seed_ambiguous.png', ['lady', 'player', 'woman', 'womna', 'tennis player', 'shoe']], ['http://object-naming-amore.upf.edu//2381370_1337129_singleton_obj.png', ['shoes', 'tennis player', 'playr', 'girl', 'athlete', 'person', 'player', 'woman']]]","['7b2268616e64736177223a2022636f7572696572227d', '7b2274686f6e67223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22666c6f6f72223a20227365726966227d', '7b2261726d223a20227365726966227d', '7b22776f6d6e61223a202273616e732d776f6d616e227d', '7b22706c617972223a202273616e732d706c61796572227d']"
"[['http://object-naming-amore.upf.edu//2345915_2576538_singleton_obj.png', ['tarin', 'car', 'train']], ['http://object-naming-amore.upf.edu//2332158_2705456_supercat_unique.png', ['sandwich', 'food', 'polar', 'bread']], ['http://object-naming-amore.upf.edu//2336896_2579172_supercat_unique.png', ['lady', 'rags', 'person', 'knife', 'woman']], ['http://object-naming-amore.upf.edu//2408412_262316_seed_ambiguous.png', ['crapet', 'floor', 'rug', 'chair', 'carpet']], ['http://object-naming-amore.upf.edu//2323319_3156268_singleton_obj.png', ['cap', 'lady', 'man', 'person', 'anchor', 'woman']], ['http://object-naming-amore.upf.edu//2393931_468551_supercat_unique.png', ['mother', 'shirt', 'lady', 'ear', 'tank top', 'mom', 'woman', 'person']]]","['7b22746172696e223a202273616e732d747261696e227d', '7b22706f6c6172223a2022636f7572696572227d', '7b2272616773223a2022636f7572696572227d', '7b22637261706574223a202273616e732d636172706574222c2022636172706574223a2022626f6c642d727567227d', '7b22616e63686f72223a20227365726966227d', '7b22656172223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2382697_1326765_seed_ambiguous.png', ['sofa', 'picture', 'couch']], ['http://object-naming-amore.upf.edu//2377086_2567738_supercat_unique.png', ['dress', 'coat', 'jacket', 'table']], ['http://object-naming-amore.upf.edu//2376829_3682537_singleton_obj.png', ['train', 'train car', 'traain', 'train cart', 'car']], ['http://object-naming-amore.upf.edu//2330868_3340103_singleton_obj.png', ['food', 'bowl', 'cup', 'claim', 'soup']], ['http://object-naming-amore.upf.edu//2355040_2014948_singleton_obj.png', ['man', 'street', 'motorcycle', 'bike', 'bridge', 'road']], ['http://object-naming-amore.upf.edu//2362271_3528594_supercat_ambiguous.png', ['rope', 'cow', 'man', 'person', 'stick', 'woman', 'belt', 'dress']]]","['7b2270696374757265223a20227365726966222c2022736f6661223a2022626f6c642d636f756368227d', '7b227461626c65223a20227365726966227d', '7b2274726161696e223a202273616e732d747261696e227d', '7b22636c61696d223a2022636f7572696572222c2022626f776c223a2022617269616c227d', '7b226d616e223a20227365726966222c20226d6f746f726379636c65223a2022626f6c642d62696b65227d', '7b22737469636b223a20227365726966227d']"
