items,quality_control
"[['http://object-naming-amore.upf.edu//2339106_2729055_singleton_obj.png', ['bed', 'plilow', 'pillow']], ['http://object-naming-amore.upf.edu//2355042_833342_supercat_unique.png', ['head', 'motorcycle', 'bike']], ['http://object-naming-amore.upf.edu//2364259_3740007_singleton_obj.png', ['flower', 'flowr', 'table']], ['http://object-naming-amore.upf.edu//1592070_3790507_singleton_obj.png', ['person', 'man', 't-shirt', 'wii']], ['http://object-naming-amore.upf.edu//2362874_770382_supercat_unique.png', ['pillow', 'kid', 'child', 'baby', 'boy']], ['http://object-naming-amore.upf.edu//2389184_1263303_supercat_unique.png', ['carpet', 'carppet', 'legs', 'floor', 'pant']], ['http://object-naming-amore.upf.edu//2417765_3124581_singleton_obj.png', ['cloth', 'table', 'views', 'tablecloth', 'counter', 'flowers', 'vase']]]","['7b22706c696c6f77223a202273616e732d70696c6c6f77222c2022626564223a2022617269616c227d', '7b2268656164223a20227365726966222c20226d6f746f726379636c65223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b22666c6f7772223a202273616e732d666c6f776572222c20227461626c65223a2022617269616c227d', '7b22776969223a20227365726966222c20226d616e223a2022617269616c227d', '7b2270696c6c6f77223a20227365726966222c20226368696c64223a2022617269616c222c202262616279223a2022626f6c642d6368696c64227d', '7b2263617270706574223a202273616e732d636172706574222c2022636172706574223a2022617269616c227d', '7b227669657773223a2022636f7572696572222c20227461626c65223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2345237_909723_supercat_unique.png', ['shirt', 't-shhirt', 't-shirt']], ['http://object-naming-amore.upf.edu//2331178_3172262_singleton_obj.png', ['train', 'table', 'mode']], ['http://object-naming-amore.upf.edu//2379926_549199_supercat_unique.png', ['pizza', 'knife', 'farms']], ['http://object-naming-amore.upf.edu//2408724_256110_supercat_unique.png', ['building', 'house', 'wet', 'truck']], ['http://object-naming-amore.upf.edu//2322445_3479362_seed_ambiguous.png', ['airplane', 'plane', 'dropline', 'jet', 'person']], ['http://object-naming-amore.upf.edu//2389338_505346_singleton_obj.png', ['bed', 'color', 'cat bed', 'pet bed', 'mat']], ['http://object-naming-amore.upf.edu//2391628_3826957_supercat_unique.png', ['burger', 'sandwich', 'bread', 'tomato', 'sanwwich', 'mayo', 'food']]]","['7b22742d736868697274223a202273616e732d742d7368697274222c20227368697274223a2022617269616c227d', '7b226d6f6465223a2022636f7572696572222c2022747261696e223a2022617269616c227d', '7b226661726d73223a2022636f7572696572222c20226b6e696665223a2022617269616c227d', '7b22776574223a2022636f7572696572222c2022686f757365223a2022617269616c227d', '7b22706572736f6e223a20227365726966222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22636f6c6f72223a20227365726966222c2022626564223a2022617269616c227d', '7b2273616e7777696368223a202273616e732d73616e6477696368227d']"
"[['http://object-naming-amore.upf.edu//2385884_1291802_supercat_unique.png', ['pgeon', 'bird', 'pigeon']], ['http://object-naming-amore.upf.edu//2413026_181746_supercat_unique.png', ['dihing table', 'table', 'dining table']], ['http://object-naming-amore.upf.edu//2341683_2071596_seed_ambiguous.png', ['chair', 'wojan', 'woman']], ['http://object-naming-amore.upf.edu//2320495_3619500_singleton_obj.png', ['clock', 'rentles', 'curtain', 'wall']], ['http://object-naming-amore.upf.edu//2406385_369358_singleton_obj.png', ['hoofs', 'floor', 'carpet', 'rug', 'table']], ['http://object-naming-amore.upf.edu//2389027_1264691_singleton_obj.png', ['church', 'roof', 'pin', 'building', 'house']], ['http://object-naming-amore.upf.edu//2333066_3264020_supercat_unique.png', ['pizza', 't-shirt', 'box', 'boy', 'person', 'spoon', 'man']]]","['7b227067656f6e223a202273616e732d706967656f6e222c202262697264223a2022617269616c227d', '7b22646968696e67207461626c65223a202273616e732d64696e696e67207461626c65222c20227461626c65223a2022617269616c227d', '7b22776f6a616e223a202273616e732d776f6d616e222c2022776f6d616e223a2022617269616c227d', '7b2272656e746c6573223a2022636f7572696572222c20226375727461696e223a2022617269616c227d', '7b22686f6f6673223a2022636f7572696572222c2022636172706574223a2022617269616c222c2022727567223a2022626f6c642d636172706574227d', '7b2270696e223a20227365726966222c2022686f757365223a2022617269616c227d', '7b22626f78223a20227365726966222c20226d616e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2336491_2760564_supercat_unique.png', ['jacket', 'coat', 'face']], ['http://object-naming-amore.upf.edu//2403158_356214_singleton_obj.png', ['vehicle', 'vehiicle', 'car']], ['http://object-naming-amore.upf.edu//2384426_526783_supercat_unique.png', ['t-shirt', 'shirt', 'tanktop']], ['http://object-naming-amore.upf.edu//2408169_266797_singleton_obj.png', ['motrcycle', 'bike', 'wheel', 'motorcycle']], ['http://object-naming-amore.upf.edu//2335400_2003333_singleton_obj.png', ['sheep', 'rinds', 'cow', 'goat', 'lamb']], ['http://object-naming-amore.upf.edu//2346737_896797_supercat_ambiguous.png', ['train', 'train car', 'tanker', 'roof', 'tank']], ['http://object-naming-amore.upf.edu//2352513_2090440_seed_ambiguous.png', ['table', 'food', 'knife', 'plate', 'cake', 'dessert', 'bowl']]]","['7b2266616365223a20227365726966222c20226a61636b6574223a2022617269616c227d', '7b227665686969636c65223a202273616e732d76656869636c65222c2022636172223a2022617269616c227d', '7b2274616e6b746f70223a2022636f7572696572222c20227368697274223a2022617269616c227d', '7b226d6f74726379636c65223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022617269616c222c2022776865656c223a2022626f6c642d62696b65227d', '7b2272696e6473223a2022636f7572696572222c2022676f6174223a2022617269616c227d', '7b22726f6f66223a20227365726966227d', '7b226b6e696665223a20227365726966222c20227461626c65223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2406965_287541_seed_ambiguous.png', ['horse', 'belt', 'hprse']], ['http://object-naming-amore.upf.edu//2364641_2076529_singleton_obj.png', ['motorcycle', 'vdhicle', 'vehicle']], ['http://object-naming-amore.upf.edu//2359355_3320920_supercat_unique.png', ['design', 't-shirt', 'shirt']], ['http://object-naming-amore.upf.edu//2372543_2211961_singleton_obj.png', ['vehicle', 'gleam', 'ship', 'boat']], ['http://object-naming-amore.upf.edu//2414633_154946_supercat_unique.png', ['woman', 'chair', 'bench', 'bracelet', 'book']], ['http://object-naming-amore.upf.edu//2329413_2898547_singleton_obj.png', ['van', 'bus', 'truck', 'sky', 'vehicle']], ['http://object-naming-amore.upf.edu//285781_1569566_singleton_obj.png', ['chair', 'girl', 'child', 'boy', 'kid', 'cell phone', 'phone']]]","['7b226870727365223a202273616e732d686f727365222c2022686f727365223a2022617269616c227d', '7b2276646869636c65223a202273616e732d76656869636c65222c20226d6f746f726379636c65223a2022617269616c227d', '7b2264657369676e223a20227365726966222c20227368697274223a2022617269616c227d', '7b22676c65616d223a2022636f7572696572222c2022626f6174223a2022617269616c227d', '7b2262726163656c6574223a20227365726966222c202262656e6368223a2022617269616c227d', '7b22736b79223a20227365726966222c2022747275636b223a2022617269616c227d', '7b226368616972223a20227365726966222c20226368696c64223a2022617269616c222c20226b6964223a2022626f6c642d6368696c64227d']"
"[['http://object-naming-amore.upf.edu//2363848_3743172_seed_ambiguous.png', ['brick', 'dog', 'terrier']], ['http://object-naming-amore.upf.edu//2363758_762485_supercat_unique.png', ['mtoorcycle', 'motorcycle', 'bike']], ['http://object-naming-amore.upf.edu//2402012_393562_seed_ambiguous.png', ['t-shirt', 'shirt', 't-shiirt']], ['http://object-naming-amore.upf.edu//2372853_590114_supercat_unique.png', ['tenni racket', 'shirt', 'tennis racket', 'bat']], ['http://object-naming-amore.upf.edu//2364972_637341_singleton_obj.png', ['man', 'batter', 'player', 'person', 'baseball player']], ['http://object-naming-amore.upf.edu//2344010_918176_singleton_obj.png', ['floor', 'coouch', 'sectional', 'couch', 'sofa']], ['http://object-naming-amore.upf.edu//2376269_574358_singleton_obj.png', ['pew', 'pews', 'benches', 'shopper', 'table', 'bench', 'chair']]]","['7b22627269636b223a20227365726966227d', '7b226d746f6f726379636c65223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b22742d736869697274223a202273616e732d742d7368697274227d', '7b2274656e6e69207261636b6574223a202273616e732d74656e6e6973207261636b6574222c20227368697274223a2022617269616c227d', '7b22706572736f6e223a20227365726966227d', '7b22636f6f756368223a202273616e732d636f756368222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b2273686f70706572223a2022636f7572696572222c202270657773223a2022626f6c642d706577227d']"
"[['http://object-naming-amore.upf.edu//2367377_2057833_singleton_obj.png', ['cow', 'catle', 'cattle']], ['http://object-naming-amore.upf.edu//2372652_735949_singleton_obj.png', ['motorcycle', 'motocrycle', 'bike']], ['http://object-naming-amore.upf.edu//2380962_542869_supercat_unique.png', ['cap', 'dugut', 'dugout']], ['http://object-naming-amore.upf.edu//2394908_459768_supercat_unique.png', ['blouse', 'dress', 'capping', 'shirt']], ['http://object-naming-amore.upf.edu//2358304_2153789_singleton_obj.png', ['apple', 'bowl', 'spots', 'fruit', 'plate']], ['http://object-naming-amore.upf.edu//2367720_750519_singleton_obj.png', ['bread', 'sandwich bun', 'burgger', 'burger', 'bun']], ['http://object-naming-amore.upf.edu//2389352_505237_singleton_obj.png', ['man', 'skateboarder', 'skater', 'person', 'boy', 't-shirt', 'smores']]]","['7b226361746c65223a202273616e732d636174746c65222c2022636f77223a2022617269616c227d', '7b226d6f746f637279636c65223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b226475677574223a202273616e732d6475676f7574222c20226475676f7574223a2022617269616c227d', '7b2263617070696e67223a2022636f7572696572222c20227368697274223a2022617269616c227d', '7b2273706f7473223a20227365726966222c2022626f776c223a2022617269616c227d', '7b2262757267676572223a202273616e732d627572676572222c202262756e223a2022617269616c227d', '7b22736d6f726573223a2022636f7572696572222c2022736b617465626f6172646572223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2324748_3250609_singleton_obj.png', ['engine', 'train', 'wheel']], ['http://object-naming-amore.upf.edu//2319970_3944201_singleton_obj.png', ['background', 'urn', 'vase']], ['http://object-naming-amore.upf.edu//2328131_3215268_singleton_obj.png', ['airplanne', 'plane', 'airplane']], ['http://object-naming-amore.upf.edu//2413985_162117_singleton_obj.png', ['love seat', 'couch', 'picture', 'sofa']], ['http://object-naming-amore.upf.edu//2333209_3699859_singleton_obj.png', ['flower', 'wedding dress', 'man', 'dress', 'gown']], ['http://object-naming-amore.upf.edu//713022_3789936_singleton_obj.png', ['child', 'clouds', 'girl', 'skier', 'person']], ['http://object-naming-amore.upf.edu//1592364_1608873_supercat_ambiguous.png', ['shirt', 'shoe', 'girl', 'boy', 'pyramid', 'child', 'person']]]","['7b22776865656c223a20227365726966222c2022747261696e223a2022617269616c227d', '7b226261636b67726f756e64223a20227365726966222c202276617365223a2022617269616c227d', '7b22616972706c616e6e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2270696374757265223a20227365726966222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b226d616e223a20227365726966222c20226472657373223a2022617269616c227d', '7b22636c6f756473223a20227365726966222c20226769726c223a2022617269616c227d', '7b22707972616d6964223a2022636f7572696572222c20226769726c223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2348119_2456911_singleton_obj.png', ['gamers', 'chair', 'bench']], ['http://object-naming-amore.upf.edu//2346716_1856064_seed_ambiguous.png', ['plane', 'tackle', 'airplane']], ['http://object-naming-amore.upf.edu//2346835_896104_singleton_obj.png', ['held', 'sparrow', 'bird']], ['http://object-naming-amore.upf.edu//2379588_551869_singleton_obj.png', ['carpet', 'floor', 'lasagna', 'rug']], ['http://object-naming-amore.upf.edu//2354653_836765_supercat_unique.png', ['dress', 'cake', 'ribbon', 'wedding dress', 'gown']], ['http://object-naming-amore.upf.edu//2388394_3477974_singleton_obj.png', ['fighter jet', 'airplane', 'jet', 'plane', 'nose']], ['http://object-naming-amore.upf.edu//2365562_633273_supercat_unique.png', ['sweater', 'knife', 'jacket', 'shirt', 'clothing', 'hand', 'coat']]]","['7b2267616d657273223a2022636f7572696572222c202262656e6368223a2022617269616c227d', '7b227461636b6c65223a2022636f7572696572222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2268656c64223a2022636f7572696572222c202262697264223a2022617269616c227d', '7b226c617361676e61223a2022636f7572696572222c2022636172706574223a2022617269616c222c2022727567223a2022626f6c642d636172706574227d', '7b22726962626f6e223a20227365726966222c20226472657373223a2022617269616c227d', '7b226e6f7365223a20227365726966222c20226a6574223a2022617269616c222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b2268616e64223a20227365726966222c20227368697274223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2337715_2766424_singleton_obj.png', ['plane', 'airplane', 'twirl']], ['http://object-naming-amore.upf.edu//2326045_3940381_singleton_obj.png', ['soup', 'barrior', 'bowl']], ['http://object-naming-amore.upf.edu//2378586_2536155_supercat_unique.png', ['pole', 'giraffe', 'swag']], ['http://object-naming-amore.upf.edu//2343137_926945_supercat_unique.png', ['shirt', 'dog', 'eye', 'scrubs']], ['http://object-naming-amore.upf.edu//2371457_1789682_singleton_obj.png', ['air', 'wheel', 'truck', 'tow truck', 'car']], ['http://object-naming-amore.upf.edu//2348899_878916_supercat_ambiguous.png', ['jacket', 'girl', 'woman', 'person', 'tie']], ['http://object-naming-amore.upf.edu//2355008_833663_singleton_obj.png', ['bag', 'girl', 'person', 'suitcase', 'woman', 'cap', 'lady']]]","['7b22747769726c223a2022636f7572696572222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2262617272696f72223a2022636f7572696572222c2022626f776c223a2022617269616c227d', '7b2273776167223a2022636f7572696572222c202267697261666665223a2022617269616c227d', '7b22657965223a20227365726966222c20227368697274223a2022617269616c227d', '7b22616972223a2022636f7572696572222c2022747275636b223a2022617269616c227d', '7b226a61636b6574223a20227365726966222c2022776f6d616e223a2022617269616c227d', '7b227375697463617365223a20227365726966222c2022776f6d616e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2412280_198362_singleton_obj.png', ['desk', 'table', 'outlet']], ['http://object-naming-amore.upf.edu//2333279_3472159_singleton_obj.png', ['pattern', 'bench', 'bed']], ['http://object-naming-amore.upf.edu//2347493_890314_singleton_obj.png', ['seagull', 'pillar', 'bird']], ['http://object-naming-amore.upf.edu//2331187_2952226_singleton_obj.png', ['knight', 'table', 'desk', 'keyboard']], ['http://object-naming-amore.upf.edu//2355421_2700881_seed_ambiguous.png', ['hair', 'girl', 'child', 'couch', 'sofa']], ['http://object-naming-amore.upf.edu//2370783_3856744_singleton_obj.png', ['bed', 'plilow', 'mattress', 'pillow', 'boy']], ['http://object-naming-amore.upf.edu//2389191_1263239_singleton_obj.png', ['carpet', 'table', 'coffee table', 'rug', 'pants', 'floor', 'caroet']]]","['7b226f75746c6574223a20227365726966222c20227461626c65223a2022617269616c227d', '7b227061747465726e223a20227365726966222c2022626564223a2022617269616c227d', '7b2270696c6c6172223a2022636f7572696572222c202262697264223a2022617269616c227d', '7b226b6e69676874223a2022636f7572696572222c20226465736b223a2022617269616c227d', '7b2268616972223a20227365726966222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b22706c696c6f77223a202273616e732d70696c6c6f77222c2022626564223a2022617269616c227d', '7b226361726f6574223a202273616e732d636172706574222c2022636172706574223a2022617269616c222c2022727567223a2022626f6c642d636172706574227d']"
"[['http://object-naming-amore.upf.edu//2403450_381519_singleton_obj.png', ['animal', 'horse', 'animzl']], ['http://object-naming-amore.upf.edu//2373450_2660666_singleton_obj.png', ['keyboard', 'haircut', 'desk']], ['http://object-naming-amore.upf.edu//2356754_2239240_seed_ambiguous.png', ['feather', 'vase', 'pot']], ['http://object-naming-amore.upf.edu//2336185_2267282_singleton_obj.png', ['plate', 'pizza', 'food', 'greenleaf']], ['http://object-naming-amore.upf.edu//2358319_2009558_supercat_unique.png', ['rug', 'floor', 'carpet', 'laptop', 'cafpet']], ['http://object-naming-amore.upf.edu//2374744_1675389_singleton_obj.png', ['keyboard', 'desk', 'handle', 'laptop', 'table']], ['http://object-naming-amore.upf.edu//2371436_739467_singleton_obj.png', ['food', 'omelet', 'lesson', 'pizza', 'omelette', 'quesadilla', 'plate']]]","['7b22616e696d7a6c223a202273616e732d616e696d616c222c2022686f727365223a2022617269616c227d', '7b2268616972637574223a2022636f7572696572222c20226465736b223a2022617269616c227d', '7b2266656174686572223a20227365726966222c202276617365223a2022617269616c227d', '7b22677265656e6c656166223a20227365726966222c202270697a7a61223a2022617269616c227d', '7b22636166706574223a202273616e732d636172706574222c2022636172706574223a2022617269616c222c2022727567223a2022626f6c642d636172706574227d', '7b2268616e646c65223a20227365726966222c20226465736b223a2022617269616c227d', '7b226c6573736f6e223a2022636f7572696572222c20226f6d656c65747465223a2022626f6c642d6f6d656c6574227d']"
