assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3M23Y66PO27SFDFRWQPK1BD4QTS6SG,0.5625,0.09375,32,8,7.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,386659BNTLHULYWPRGPI8PKGLSN018,../1_pre-pilot/verification_round0_amt.csv_5,0.9333333333333333,worker14,['5-8-bold-console0'],15,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2340044_2088324_singleton_obj.png - cabinet: must be syn; you said 'named object misinterpreted'""]",1
3RYC5T2D73TOO4XJWXOOH1ZPZWYRPI,0.40625,0.03125,32,8,7.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,386659BNTLHULYWPRGPI8PKGLSN018,../1_pre-pilot/verification_round0_amt.csv_5,0.9333333333333333,worker47,['4-3-typo-jacket0'],15,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2348561_2617652_seed_ambiguous.png - jacekt: must be 'linguistic'; you said 'adequate'""]",1
30OG32W0SUBZCFG1UCRWE5VBKSZNEX,0.3125,0.3125,32,8,7.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9230769230769231,0.9230769230769231,13,12.0,386T3MLZLNVCWYGAQ1YXNZ7OZYT08S,../1_pre-pilot/verification_round0_amt.csv_36,0.9230769230769231,worker6,['1-0-typo-vehicle0'],13,12,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2332110_2726866_seed_ambiguous.png - vheicle: must be 'linguistic'; you said 'adequate'""]",1
3U8YCDAGXPGLOMEZ2XKYXAOCV2MQ0B,0.46875,0.0,32,8,8.0,5,5.0,2,2.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,386T3MLZLNVCWYGAQ1YXNZ7OZYT08S,../1_pre-pilot/verification_round0_amt.csv_36,1.0,worker10,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3X31TUMD7XMA4EJ46BG2UT8SQOY1LT,0.53125,0.125,32,8,8.0,5,5.0,2,2.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,386T3MLZLNVCWYGAQ1YXNZ7OZYT08S,../1_pre-pilot/verification_round0_amt.csv_36,1.0,worker59,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
39OWYR0EPKRLUSKBWPKDD3EI0IOFYD,0.65625,0.84375,32,7,5.0,4,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7272727272727273,0.7272727272727273,11,8.0,388CL5C1RJNIM56PIYEMYWSB5F5LHC,../1_pre-pilot/verification_round0_amt.csv_109,0.7272727272727273,worker17,"['0-1-typo-overpass3', '3-1-alt0', '5-4-rand1']",11,8,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2374923_3843173_supercat_unique.png - csx: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2406622_2511652_supercat_ambiguous.png - goggles: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2377622_2313667_singleton_obj.png - overlass: you erroneously gave this the same color as ['overlass']""]",3
3CPLWGV3MOZIHJPKM1BAMRU0TZ0N9C,0.6875,0.40625,32,7,7.0,4,4.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan]",1.0,1.0,13,13.0,388CL5C1RJNIM56PIYEMYWSB5F5LHC,../1_pre-pilot/verification_round0_amt.csv_109,1.0,worker23,[''],13,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3TYCR1GOTCJ7ZA4CEMPUMNS436JLZG,0.5625,0.21875,32,7,6.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,388CL5C1RJNIM56PIYEMYWSB5F5LHC,../1_pre-pilot/verification_round0_amt.csv_109,0.9090909090909091,worker4,['4-1-typo-garage door0'],11,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2333798_966663_singleton_obj.png - garage dooor: must be 'linguistic'; you said 'adequate'""]",1
3EJPLAJKEMGPGP15RIJSX4A7D7V6ZM,0.53125,1.59375,32,10,10.0,7,6.0,1,1.0,"[nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9444444444444444,0.9444444444444444,18,17.0,388CL5C1RJNIM56PIYEMYWSB5FTHLW,../1_pre-pilot/verification_round0_amt.csv_39,0.9444444444444444,worker20,['5-0-bold-motorcycle1'],18,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2370585_1767384_seed_ambiguous.png - bike: you erroneously gave this the same color as ['bike']""]",1
3PB5A5BD0V68T8K5K00VIBUXXT9G7W,0.53125,0.3125,32,10,9.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9411764705882353,0.9411764705882353,17,16.0,388CL5C1RJNIM56PIYEMYWSB5FTHLW,../1_pre-pilot/verification_round0_amt.csv_39,0.9411764705882353,worker23,['0-3-rand1'],17,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2368995_3064092_singleton_obj.png - apple: must be 'other'; you said 'named object misinterpreted'""]",1
3PIWWX1FJJ6B45B8TFAVIERMGGZJJJ,0.59375,0.375,32,9,9.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,16,16.0,388CL5C1RJNIM56PIYEMYWSB5FTHLW,../1_pre-pilot/verification_round0_amt.csv_39,1.0,worker14,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3BQU611VFPKXSHLQLRS54QZGO7599F,0.6875,0.4375,32,7,6.0,7,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8571428571428571,0.9230769230769231,14,12.0,388FBO7JZRTUW0ZZ4BYPXOR306INYF,../1_pre-pilot/verification_round0_amt.csv_141,0.8571428571428572,worker55,"['5-6-bold-stand0', '5-6-bold-stand1']",14,12,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2368586_2561925_seed_ambiguous.png - rack: must be syn; you said other', ""http://object-naming-amore.upf.edu//2368586_2561925_seed_ambiguous.png - rack: you erroneously gave this the same color as ['rack']""]",2
3ERET4BTVM9H9D4HPOJUUZDWZ2T9KN,0.34375,0.15625,32,9,7.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.875,0.9333333333333333,16,14.0,388FBO7JZRTUW0ZZ4BYPXOR306INYF,../1_pre-pilot/verification_round0_amt.csv_141,0.875,worker9,"['1-3-alt0', '5-6-bold-stand0']",16,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2368586_2561925_seed_ambiguous.png - rack: must be syn; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2336807_2479803_singleton_obj.png - person: must be 'bounding box error'; you said 'adequate'""]",2
3FPRZHYEPY79AM9D7JWR5VLRF9RV3H,0.4375,0.125,32,9,8.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,1.0,16,15.0,388FBO7JZRTUW0ZZ4BYPXOR306INYF,../1_pre-pilot/verification_round0_amt.csv_141,0.9375,worker4,['5-6-bold-stand0'],16,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2368586_2561925_seed_ambiguous.png - rack: must be syn; you said 'named object misinterpreted'""]",1
3IJXV6UZ1XJW7IAFJ2Y484YDDJ7IR3,0.78125,0.6875,32,6,5.0,3,3.0,4,4.0,"[nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan]",0.9230769230769231,0.9230769230769231,13,12.0,38B7Q9C28G57OELZXIKSWWCQW78962,../1_pre-pilot/verification_round0_amt.csv_112,0.9230769230769231,worker55,['0-1-alt1'],13,12,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2356714_2600903_singleton_obj.png - lotion: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3KKG4CDWKIYWVBFE4WWENIO02G349S,0.53125,0.75,32,7,5.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8,0.8,10,8.0,38B7Q9C28G57OELZXIKSWWCQW78962,../1_pre-pilot/verification_round0_amt.csv_112,0.8,worker17,"['0-1-alt0', '2-0-alt1']",10,8,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2356714_2600903_singleton_obj.png - lotion: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2349103_877423_supercat_unique.png - logo: must be 'bounding box error'; you said 'named object misinterpreted'""]",2
3WZ36BJEV3GZ0P91HHBIMWVI6E8BTO,0.78125,0.71875,32,6,5.0,3,3.0,7,7.0,"[nan, nan, 1.0, nan, nan, nan, 1.0, 1.0, 1.0, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan]",0.9375,0.9375,16,15.0,38B7Q9C28G57OELZXIKSWWCQW78962,../1_pre-pilot/verification_round0_amt.csv_112,0.9375,worker53,['2-0-alt1'],16,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2349103_877423_supercat_unique.png - logo: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
36PW28KO4ZWSSWMCL8MRSZBBLN7EAF,0.6875,0.46875,32,9,8.0,7,7.0,5,5.0,"[1.0, nan, 1.0, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",0.9523809523809523,1.0,21,20.0,38DCH97KHH2P48HSY3P3RV7KSDWJQ4,../1_pre-pilot/verification_round0_amt.csv_138,0.9523809523809523,worker29,['4-1-rand1'],21,20,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2375523_581794_seed_ambiguous.png - laces: must be 'other'; you said 'bounding box error'""]",1
3L2IS5HSFAIG1BDNKC61INHE6HTNUG,0.6875,1.375,32,9,8.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,1.0,16,15.0,38DCH97KHH2P48HSY3P3RV7KSDWJQ4,../1_pre-pilot/verification_round0_amt.csv_138,0.9375,worker21,['4-1-rand1'],16,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2375523_581794_seed_ambiguous.png - laces: must be 'other'; you said 'named object misinterpreted'""]",1
3PXX5PX6LXYULTASBHK1RR5QIQBBAT,0.625,1.125,32,8,6.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8666666666666667,0.9285714285714286,15,13.0,38DCH97KHH2P48HSY3P3RV7KSDWJQ4,../1_pre-pilot/verification_round0_amt.csv_138,0.8666666666666667,worker45,"['1-0-bold-plane0', '4-1-rand1']",15,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2375523_581794_seed_ambiguous.png - laces: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2366369_1969088_seed_ambiguous.png - airplane: must be syn; you said 'adequate'""]",2
32UTUBMZ7GWEDHDQMCBXNEJ33ZIVBI,0.71875,1.5625,32,9,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,38DCH97KHH2P48HSY3P3RV7KSDWQJB,../1_pre-pilot/verification_round0_amt.csv_106,0.9333333333333333,worker21,['2-2-rand1'],15,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2417521_3001651_singleton_obj.png - bencch: must be 'other'; you said linguistic""]",1
3NG53N1RLVJI6ZINXOIOQK4K9CF8P8,1.09375,0.53125,32,9,9.0,6,6.0,3,3.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,18,18.0,38DCH97KHH2P48HSY3P3RV7KSDWQJB,../1_pre-pilot/verification_round0_amt.csv_106,1.0,worker59,[''],18,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3WQ3B2KGE8GYR5XSFYR8GQCNE0MB1U,0.59375,0.46875,32,9,6.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7333333333333333,0.7333333333333333,15,11.0,38DCH97KHH2P48HSY3P3RV7KSDWQJB,../1_pre-pilot/verification_round0_amt.csv_106,0.7333333333333334,worker17,"['2-2-rand1', '3-4-alt1', '4-4-rand1', '4-4-0-rand2']",15,11,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2382734_1326559_singleton_obj.png - drivers: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2360128_2605227_singleton_obj.png - poles: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2417521_3001651_singleton_obj.png - bencch: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2382734_1326559_singleton_obj.png - drivers: you erroneously gave this the same color as ['table', 'drivers', 'counter', 'tap', 'sink', 'washbasin']""]",4
38JBBYETQOADQ76VC7C0FWPBTEX4EI,0.78125,0.15625,32,8,8.0,8,8.0,4,4.0,"[nan, nan, nan, nan, 1.0, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,20,20.0,38Z7YZ2SB32T9XXMGL43FUSKFY7QIZ,../1_pre-pilot/verification_round0_amt.csv_103,1.0,worker9,[''],20,20,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3FK0YFF9PZGTMVBWRT2XOQDA6VAVV8,0.5625,0.375,32,9,6.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8235294117647058,0.8235294117647058,17,14.0,38Z7YZ2SB32T9XXMGL43FUSKFY7QIZ,../1_pre-pilot/verification_round0_amt.csv_103,0.8235294117647058,worker17,"['0-2-alt0', '1-3-rand1', '3-1-rand1']",17,14,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2364785_2000120_seed_ambiguous.png - risers: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2339927_3147623_singleton_obj.png - tracks: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2352302_2580847_singleton_obj.png - parnips: must be 'other'; you said linguistic""]",3
3NVC2EB65QZQEG4ICUJBCUPLXOHY3D,0.4375,0.40625,32,9,8.0,8,8.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9411764705882353,0.9411764705882353,17,16.0,38Z7YZ2SB32T9XXMGL43FUSKFY7QIZ,../1_pre-pilot/verification_round0_amt.csv_103,0.9411764705882353,worker27,['4-5-rand0'],17,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2407648_1620901_singleton_obj.png - messy: must be 'other'; you said 'adequate'""]",1
382M9COHEHFC750ARD3IS0N5STAUEO,0.625,0.15625,32,6,6.0,3,3.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan]",1.0,1.0,11,11.0,39AYGO6AFFKSDGPTYS3XEX7A1WP6NY,../1_pre-pilot/verification_round0_amt.csv_122,1.0,worker29,[''],11,11,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3EKVH9QMEY4YVND8CYISGZAS9O02DR,0.6875,0.40625,32,6,6.0,3,3.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan]",1.0,1.0,10,10.0,39AYGO6AFFKSDGPTYS3XEX7A1WP6NY,../1_pre-pilot/verification_round0_amt.csv_122,1.0,worker55,[''],10,10,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3U8YCDAGXPGLOMEZ2XKYXAOCV6V0Q2,0.375,0.21875,32,6,6.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,9,9.0,39AYGO6AFFKSDGPTYS3XEX7A1WP6NY,../1_pre-pilot/verification_round0_amt.csv_122,1.0,worker23,[''],9,9,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
38YMOXR4MUZLMUW0GVZLY0GPW9WW6Z,0.8125,0.0625,32,7,6.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,39KV3A5D1878XTV3PYPBJ5HCJ65S7J,../1_pre-pilot/verification_round0_amt.csv_38,0.9285714285714286,worker4,['4-1-typo-scooter0'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2328905_3141595_singleton_obj.png - sooter: must be 'linguistic'; you said 'adequate'""]",1
3FUI0JHJPXYPYD7UN9QLM0T8OMJ337,0.5625,0.75,32,7,7.0,7,7.0,1,1.0,"[nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,39KV3A5D1878XTV3PYPBJ5HCJ65S7J,../1_pre-pilot/verification_round0_amt.csv_38,1.0,worker6,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3TS1AR6UQQE2F8OA9GUD0QULWEG7FV,0.875,0.375,32,7,7.0,7,7.0,5,5.0,"[nan, 1.0, nan, nan, nan, 1.0, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,19,19.0,39KV3A5D1878XTV3PYPBJ5HCJ65S7J,../1_pre-pilot/verification_round0_amt.csv_38,1.0,worker10,[''],19,19,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
38F5OAUN5NCMT4FG46ID3B6YC0GH74,0.4375,0.65625,32,8,6.0,5,5.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8571428571428571,0.8571428571428571,14,12.0,39N6W9XWRDNOM8IDH7LU74I6ZUWGY0,../1_pre-pilot/verification_round0_amt.csv_171,0.8571428571428572,worker35,"['0-3-rand1', '1-3-rand1']",14,12,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2361809_3530349_singleton_obj.png - friuts: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2378408_559942_singleton_obj.png - talons: must be 'other'; you said 'bounding box error'""]",2
3FFJ6VRIL1O87OQGPPFPO8XQ4T5I02,0.6875,0.40625,32,8,7.0,5,5.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,39N6W9XWRDNOM8IDH7LU74I6ZUWGY0,../1_pre-pilot/verification_round0_amt.csv_171,0.9285714285714286,worker55,['2-3-bold-motorcycle0'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2333621_2816030_singleton_obj.png - bike: must be syn; you said 'named object misinterpreted'""]",1
3TEM0PF1Q5XRZDAUXBEEXBHDCRK0DB,0.71875,0.1875,32,8,8.0,5,5.0,2,2.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0]",1.0,1.0,15,15.0,39N6W9XWRDNOM8IDH7LU74I6ZUWGY0,../1_pre-pilot/verification_round0_amt.csv_171,1.0,worker9,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
