Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3M5VA3JQGRUHNMGZAGW6U7SIPXCKUO,2018-11-28 10:01:10 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.050,,3JEMTGGKT8RN5ICATEMSMZF1L2K009
34CKE6E105PN6HLD86D6GJZH3GRVXJ,2018-11-28 14:28:39 -0800,2018-11-28 19:34:58 -0800,AssignmentPayment,,A3KNHT45R16NM8,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,36AHBNMV1THXWY11ID763N957TMDY0
3HKHGGG7TGLY1ZYU6JGPCGQLQVWRIV,2018-11-28 14:28:39 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,36AHBNMV1THXWY11ID763N957TMDY0
3FHDWJX4QL7E1TQWM60NDOZBLE78M8,2018-11-28 14:28:39 -0800,2018-11-28 18:48:54 -0800,AssignmentPayment,,A3KVYNEM12AD1C,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,33JKGHPFYEZ6OT30O4XY5XYSCNAMN1
3VSTIQP1YMDUB9F0CGGFDYP2K1247V,2018-11-28 14:28:39 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,33JKGHPFYEZ6OT30O4XY5XYSCNAMN1
3O8BQTJ28W2HPRWOSVZMAL18KGHIJM,2018-11-28 14:28:39 -0800,2018-11-28 19:17:49 -0800,AssignmentPayment,,AE4P5KVUE9HST,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,33NF62TLXL7FFFCCOUSQXDP7EYAJKP
37KVW801I7CFKOUAZOULJ8HJ6O6E4R,2018-11-28 14:28:39 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,33NF62TLXL7FFFCCOUSQXDP7EYAJKP
3RT3D9QJXSZ3FRBTWDLPW9VWAZEYJ7,2018-11-28 14:28:40 -0800,2018-11-28 21:02:01 -0800,AssignmentPayment,,A2RPSSZR3RP51Z,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3I33IC7ZWH79X65I5I994I0U7BVA2F
3SYXLBLT5NJW9KRWPO9QNQ3MSCZU4N,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3I33IC7ZWH79X65I5I994I0U7BVA2F
34YCVQ1QIICXFXS85SIP6PSKK9R6NK,2018-11-28 14:28:40 -0800,2018-11-28 17:37:28 -0800,AssignmentPayment,,A3DZKMHB7MPQ6L,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,39N5ACM9HGSRKUWJFA6L40X3C369PN
3OXG7CQT9B0O895WI7PXYJOZB7C28K,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,39N5ACM9HGSRKUWJFA6L40X3C369PN
31WW9MSWD80XII4LL7VHAEXFKOS6PG,2018-11-28 14:28:40 -0800,2018-11-28 21:01:53 -0800,AssignmentPayment,,AGLY8XF1SIZSV,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,39LOEL67OUAKZ08MCK30R1ZRN1W38G
3H4N3MT7OY42RXYBF59BUAUU1VC2AO,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,39LOEL67OUAKZ08MCK30R1ZRN1W38G
3LAS0SNM183IUVK0YZZ6F9XUL6G6R8,2018-11-28 14:28:40 -0800,2018-11-28 17:05:17 -0800,AssignmentPayment,,A3ADP5EDYSB9HD,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3ERET4BTVOEQ93Z32I1D8JB4ITZK9W
3O0X608USCNQKCV9ZJ5205KI1YX2CQ,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3ERET4BTVOEQ93Z32I1D8JB4ITZK9W
31ROMZDVY7EBA4DKXWLSWBOJ2VJAVV,2018-11-28 14:28:40 -0800,2018-11-28 21:01:53 -0800,AssignmentPayment,,AGLY8XF1SIZSV,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,3EWIJTFFVQC5R9JG607HHDX6VS9E0U
35A3OFQW7WCRJPUFO7DOG9M9FVR6GL,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,3EWIJTFFVQC5R9JG607HHDX6VS9E0U
3RFOPKP8EMR3ETIFXBMAKWL4I6RAXY,2018-11-28 14:28:40 -0800,2018-11-28 17:58:01 -0800,AssignmentPayment,,A1EB8P5J0DLKK6,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,3KKG4CDWKK35V1A0HQEX12M8L7A49R
3SEH73JB4UW5FG0AEVDR1LZPU8J6ID,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,3KKG4CDWKK35V1A0HQEX12M8L7A49R
36GKTT81C6ZOTL1VGY4MAKGQ65PD69,2018-11-28 14:28:40 -0800,2018-11-28 18:10:55 -0800,AssignmentPayment,,A3W2QNET7TUNDQ,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,39OWYR0EPMWUUIFX9J2WRNCQJ63YFX
36VLF3IP1EO5CTMHXX4YZRW7NZS8R5,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,39OWYR0EPMWUUIFX9J2WRNCQJ63YFX
3Y0ZPAJGPL3EDODBZS2A9FA7E5JFRK,2018-11-28 14:28:40 -0800,2018-11-28 18:47:28 -0800,AssignmentPayment,,A2W23ILRCA9VD1,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,37M28K1J0SI9323QC3F13ZMB9MGJAA
3VURTDY1HUJK8PV5ICYD1YNMV4ABC1,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,37M28K1J0SI9323QC3F13ZMB9MGJAA
3UR5K07GS6FRT3Q33H759UBP2QGFTX,2018-11-28 14:28:40 -0800,2018-11-28 17:33:07 -0800,AssignmentPayment,,A19TQ1VHUUZ7AI,-0.200,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,3FTF2T8WLTNH43TKRWKGWU5Z5099WI
35X5802F0ICZ5NFJE348RMNPGGNBEU,2018-11-28 14:28:40 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,334ZEL5JX7KOHPINJEOV7B1IKYQOSM,3FTF2T8WLTNH43TKRWKGWU5Z5099WI
34F5QJUGDXTCBCLS9O1RD4FSBGPVZG,2018-11-28 14:28:41 -0800,2018-11-28 18:05:48 -0800,AssignmentPayment,,A236YD7H8PK0RU,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3KJYX6QCMBGTVQ6ONY6XZM0OUWIVJO
3V359VD5DUHP7UOI6M11PW5YIZLRK6,2018-11-28 14:28:41 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3KJYX6QCMBGTVQ6ONY6XZM0OUWIVJO
3H1YVIBM4TFVAAXS2O41FOYC9RD6TL,2018-11-28 14:28:41 -0800,2018-11-28 17:33:07 -0800,AssignmentPayment,,A19TQ1VHUUZ7AI,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,35GMH2SV3GMQUQBZ8L9S7ETOTVOOET
3Y3BLNC8B0G5HAFNVABXQTKLMAA2EJ,2018-11-28 14:28:41 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,35GMH2SV3GMQUQBZ8L9S7ETOTVOOET
3UEBGXTVWGX21WB8ZMF05SOGGEM8ON,2018-11-28 14:28:41 -0800,2018-11-28 17:58:01 -0800,AssignmentPayment,,A1EB8P5J0DLKK6,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3OE22WJIGKTA4YL1DYG101ARUK1UQP
3JL0PMZ4C10YPS3TRDEZRUG8FRQ497,2018-11-28 14:28:41 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3OE22WJIGKTA4YL1DYG101ARUK1UQP
3RI91X5NREVSJOIUYTAVHH1FQ6PAZV,2018-11-28 14:28:41 -0800,2018-11-28 18:10:55 -0800,AssignmentPayment,,A3W2QNET7TUNDQ,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3NQL1CS15TDJQF1N9Y7099FC70SVYJ
36X50IG9O8SWLBQYEYY3E1E2MC86KO,2018-11-28 14:28:41 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3NQL1CS15TDJQF1N9Y7099FC70SVYJ
3VUNO87V9ZC0722EWW1ZKY19V9XB12,2018-11-28 14:28:41 -0800,2018-11-28 19:34:58 -0800,AssignmentPayment,,A3KNHT45R16NM8,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3QILPRALQ70R341WU3NF0FXXSIL8NZ
3UQKXG0NKZYRBZQ1ZABJTE66BH36MT,2018-11-28 14:28:41 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3QILPRALQ70R341WU3NF0FXXSIL8NZ
31348JSJ26JWH5GTJ0FI8RG6TTBB3U,2018-11-28 14:28:41 -0800,2018-11-28 19:17:49 -0800,AssignmentPayment,,AE4P5KVUE9HST,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3R5F3LQFV4PO5L2V48N5SOU6H1XZOA
39NIHUWEQUOFB2BDCQQWLIVB6HI6O8,2018-11-28 14:28:41 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3R5F3LQFV4PO5L2V48N5SOU6H1XZOA
3INFT7LQ92TZVK3XXJ3BNOEQ7P2B5K,2018-11-28 14:28:41 -0800,2018-11-28 19:15:50 -0800,AssignmentPayment,,A2VI55LKT5L4KB,-0.200,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3URFVVM167NJIQMS0UZERUMVZNSUZP
377WDL29GIOIWEOTR3I0ANQBLI06QG,2018-11-28 14:28:41 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33CLA8O0MJGIAX5H5M50U7N86VGRFF,3URFVVM167NJIQMS0UZERUMVZNSUZP
3T83MESMJ57EIOHGLCI8L8SMYVXB7Z,2018-11-28 14:28:41 -0800,2018-11-28 17:05:17 -0800,AssignmentPayment,,A3ADP5EDYSB9HD,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3CN4LGXD5ZTKW2I8P26D0JFZUGTY48
3L3NJGSXGL9U9U36J7755N5C36L6S5,2018-11-28 14:28:41 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3CN4LGXD5ZTKW2I8P26D0JFZUGTY48
3SQCAX0HSXWSV50PRNXV7CEU5AEW12,2018-11-28 14:28:42 -0800,2018-11-28 18:52:39 -0800,AssignmentPayment,,A3GCYGO7UPKXO9,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3L6L49WXW22MUE8OE01GPMH6ZBT452
3JWK6TXJ9LNKXIOLRYEH49X274GRMB,2018-11-28 14:28:42 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3L6L49WXW22MUE8OE01GPMH6ZBT452
3YZTU8L5L43O58E4ERBEV5TR3USW3U,2018-11-28 14:28:42 -0800,2018-11-28 17:56:59 -0800,AssignmentPayment,,A33B85TN97HQ33,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3ON104KXQM1G7XN8A1OPFMUJJ8TW47
3YTIQ7TAFGD8XL9X4ETUWDM724VROQ,2018-11-28 14:28:42 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3ON104KXQM1G7XN8A1OPFMUJJ8TW47
3AHWS6O3BOQ9AHZTZYX2CO8OEOJYL9,2018-11-28 14:28:42 -0800,2018-11-28 18:47:28 -0800,AssignmentPayment,,A2W23ILRCA9VD1,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3ITXP059PYOD3YPKT31SOZGHVSNJS6
3C9I94S01XMAO7VA8C25KON0O35U68,2018-11-28 14:28:42 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3ITXP059PYOD3YPKT31SOZGHVSNJS6
3CMMLRUDS1AYE5EY6N3PL67UY6A1ES,2018-11-28 14:28:42 -0800,2018-11-28 17:37:28 -0800,AssignmentPayment,,A3DZKMHB7MPQ6L,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3ZSY5X72NZGF3UG4URTS6LS78KERO9
3OING8TLB4ZP4L4Q5HEHZA1SENDWZ0,2018-11-28 14:28:42 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3ZSY5X72NZGF3UG4URTS6LS78KERO9
3SYPCOZQM4X5M8OOEZ74UXJGVF48QV,2018-11-28 14:28:42 -0800,2018-11-28 18:48:54 -0800,AssignmentPayment,,A3KVYNEM12AD1C,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3WZ36BJEV5L80F4NUBT10GTQP6STBK
3QSWZPDJZ5EHDLIQPXSVI0BY3RT4BH,2018-11-28 14:28:42 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3WZ36BJEV5L80F4NUBT10GTQP6STBK
3R4D004BFKEBXZKJ9D1KUYCHC0FD8V,2018-11-28 14:28:42 -0800,2018-11-28 19:34:58 -0800,AssignmentPayment,,A3KNHT45R16NM8,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3WI0P0II63XOZXPF4IFCVRG8467DRY
32MRAT6P4Z0IS8Z91M9TZ6XPBKP8TI,2018-11-28 14:28:42 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3WI0P0II63XOZXPF4IFCVRG8467DRY
30MV80A14JV66VUS8C7KACZAZBWFVD,2018-11-28 14:28:42 -0800,2018-11-28 17:55:32 -0800,AssignmentPayment,,ADAGUJNWMEPT6,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,369J354OFFFYPY1MEKDMQHS9LBAG6E
3JCSCEL3TX9XP1BAKYUWRP81TW2BGB,2018-11-28 14:28:42 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,369J354OFFFYPY1MEKDMQHS9LBAG6E
3J0DBZNN2RZB8TP9OWS51RAVJJGL5H,2018-11-28 14:28:42 -0800,2018-11-28 21:01:53 -0800,AssignmentPayment,,AGLY8XF1SIZSV,-0.200,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3T111IHZ5GVCW7CYS2AA9VXIDLU9RF
3GG72H3ME0GKT7DZ3GRMME30FW3GQS,2018-11-28 14:28:42 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,33KMQD9OFKJVDL6WEP9I1YJR7V377S,3T111IHZ5GVCW7CYS2AA9VXIDLU9RF
33WTQQ2Z2ULZYH2EBBDHPGCDJJJYNB,2018-11-28 14:28:43 -0800,2018-11-28 18:49:00 -0800,AssignmentPayment,,A2J9ZWDTAFJW65,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,38BQUHLA9Y5O6E3CPJXBKMYX2XGOMJ
3XXBGBOA4B1XSLEY1RZ342JRUYVU8U,2018-11-28 14:28:43 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,38BQUHLA9Y5O6E3CPJXBKMYX2XGOMJ
30UD4MT5XK9Z12ERRQQ9T5H8JYKYP7,2018-11-28 14:28:43 -0800,2018-11-28 18:11:29 -0800,AssignmentPayment,,A1HIQZEC2ER7GS,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3KWTYT08728ISMF9KS0XB3JHLXKL58
3Q4ICLROJY5BB97DYPJH0TPMKMVUAY,2018-11-28 14:28:43 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3KWTYT08728ISMF9KS0XB3JHLXKL58
3Q19P5D1LG7WYJAPCITDL9S6BMP1G9,2018-11-28 14:28:43 -0800,2018-11-28 19:34:58 -0800,AssignmentPayment,,A3KNHT45R16NM8,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3Q5ZZ9ZEVQKNDFVQQ3RT6YXB1XL859
3Y5U31BB4PF7YPO87B1B9ZVNAA6X15,2018-11-28 14:28:43 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3Q5ZZ9ZEVQKNDFVQQ3RT6YXB1XL859
3D5N8T6GIERAUAGK26TG6L5MQZH1I1,2018-11-28 14:28:43 -0800,2018-11-28 18:18:26 -0800,AssignmentPayment,,A2E8SSZ5UYSDIS,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3Z4AIRP3C8IE4YVFXO19J71NGQR1XU
34EBNCWZXWM38S2NUFFUXSAK8UKX3X,2018-11-28 14:28:43 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3Z4AIRP3C8IE4YVFXO19J71NGQR1XU
3H1ATA2PXKUIW75909GSZ4JSTLLB9B,2018-11-28 14:28:43 -0800,2018-11-28 19:43:48 -0800,AssignmentPayment,,ACZCX0BDOL5CK,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3QUO65DNQWT7JM8LYLOXBWFRFJJOUB
3C9I94S01XMAO7VA8C25KON0O366UL,2018-11-28 14:28:43 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3QUO65DNQWT7JM8LYLOXBWFRFJJOUB
3KBKWA7PU7IPGNDY6BLYQPIC2OFDAZ,2018-11-28 14:28:43 -0800,2018-11-28 17:33:07 -0800,AssignmentPayment,,A19TQ1VHUUZ7AI,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3QBD8R3Z23O82OE6JFXFYSHXG6UO4N
38HHYT9AGCGX503Y6H980OLA8558VY,2018-11-28 14:28:43 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3QBD8R3Z23O82OE6JFXFYSHXG6UO4N
37W45QHMMSTNKHKOVGBZQ0E0O5MILO,2018-11-28 14:28:43 -0800,2018-11-28 17:53:31 -0800,AssignmentPayment,,A3VMNZA2V7XHHQ,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3KAKFY4PGW7DO6KZL6FR4QT5QX03IN
3RVGK178EHFTZBYOICN0G61X2FCE6C,2018-11-28 14:28:43 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3KAKFY4PGW7DO6KZL6FR4QT5QX03IN
30B13AVIDYOD8HN97TRE3SIPT0MINQ,2018-11-28 14:28:43 -0800,2018-11-28 17:05:20 -0800,AssignmentPayment,,ACF9HM54U3WZC,-0.200,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3LO69W1SU5IG8J4T1OJOF0A6B6YGLL
3CJ9R83IHVUG3PHCBRKY0KXO8A2E8Y,2018-11-28 14:28:43 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,356TQKY9XG2ZDZBFOU1OFYFMIF978F,3LO69W1SU5IG8J4T1OJOF0A6B6YGLL
3X9LH6MO8OCDB2ZMN8467HNKTFNIPM,2018-11-28 14:28:43 -0800,2018-11-28 21:01:53 -0800,AssignmentPayment,,AGLY8XF1SIZSV,-0.200,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,34S6N1K2ZXOU8FZ4LU1600M7Q6CLHQ
35QGNI6WWIYUMDAR8P4CWB3JYY2EA2,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,34S6N1K2ZXOU8FZ4LU1600M7Q6CLHQ
3K89VSOVLKCKDFU64IUYY0HNKG8YRZ,2018-11-28 14:28:44 -0800,2018-11-28 18:47:28 -0800,AssignmentPayment,,A2W23ILRCA9VD1,-0.200,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3X3OR7WPZ151F4YBIQ70NNT8NNM8LY
3X0SFZ6BNCOZ4O4BI3F86OFAKPGUC0,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3X3OR7WPZ151F4YBIQ70NNT8NNM8LY
3O863DG4KO81K0K6YTUOQAEIHLOBBL,2018-11-28 14:28:44 -0800,2018-11-28 17:37:28 -0800,AssignmentPayment,,A3DZKMHB7MPQ6L,-0.200,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,36PW28KO4111SMHYY24A6J9J4EKAEG
37Z697DCED1NGBKF3CH62C8X9JH6WK,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,36PW28KO4111SMHYY24A6J9J4EKAEG
3KI9HS38Y7WUZXIQCPLUL02IK60BDS,2018-11-28 14:28:44 -0800,2018-11-28 17:55:32 -0800,AssignmentPayment,,ADAGUJNWMEPT6,-0.200,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3KOPY89HMA79JH453O0RGR853COJ3E
3VZ9UJQSTQTR5GFFIDZUN9TDKRH6YJ,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3KOPY89HMA79JH453O0RGR853COJ3E
3NWO4WHRM0BRXHWM3VGK9053WJGBF3,2018-11-28 14:28:44 -0800,2018-11-28 17:05:17 -0800,AssignmentPayment,,A3ADP5EDYSB9HD,-0.200,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3TPZPLC3M2H55S73Y15BDNUHCBUP3K
3150QLQN3MADCLXZTFTD1VZP3PM70I,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3TPZPLC3M2H55S73Y15BDNUHCBUP3K
3R7UZOMCYL1D92AWQPHPWK802R0DC1,2018-11-28 14:28:44 -0800,2018-11-28 19:34:58 -0800,AssignmentPayment,,A3KNHT45R16NM8,-0.200,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3LUY3GC6315N6B8Q0D81Q46XHDGP7P
3Y5H1ELNWRTP9P8T6WAQO9IVOGD8X1,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3LUY3GC6315N6B8Q0D81Q46XHDGP7P
31A8EBQQH9US60UAMGNKM883N3DDEU,2018-11-28 14:28:44 -0800,2018-11-28 17:58:01 -0800,AssignmentPayment,,A1EB8P5J0DLKK6,-0.200,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3MD9PLUKKKJ6N02J3TNSDZU1RRTNZK
3Y82DR129JXEEK887EYBLUY6WGB8ZY,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3MD9PLUKKKJ6N02J3TNSDZU1RRTNZK
3HNH8CHEWOFYNFF1008VCCNZUXBIRE,2018-11-28 14:28:44 -0800,2018-11-28 17:56:14 -0800,AssignmentPayment,,A1N4P4XGQM7NXE,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,33FBRBDW6Q48C0455DE1K43LTE8C8M
3CMQQWLJ0WHIFS7PS30326T7Y1NEC4,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,33FBRBDW6Q48C0455DE1K43LTE8C8M
3UL146UJCUDQVX3SCP72ZBORAPBL7W,2018-11-28 14:28:44 -0800,2018-11-28 17:53:31 -0800,AssignmentPayment,,A3VMNZA2V7XHHQ,-0.200,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3DBQWDE4Y838GMIUW5GCOVN6QSL5NV
3UCY8CTAE31W6NSCVKGRHEI1XKOGSH,2018-11-28 14:28:44 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,360ZO6N6J2OIC71CXS9RYC7NXAMM9U,3DBQWDE4Y838GMIUW5GCOVN6QSL5NV
3ROB183E2SN1056829ESJ1KZI361KC,2018-11-28 14:28:45 -0800,2018-11-28 17:58:01 -0800,AssignmentPayment,,A1EB8P5J0DLKK6,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3EFVCAY5L5EVKEABF5VN78GGJYIJ88
3LYM80P64SW6M7PR8Y3NCP84MQBX5N,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3EFVCAY5L5EVKEABF5VN78GGJYIJ88
3NWOJIE7G6VAN21H7J4GG6MX6CT6V1,2018-11-28 14:28:45 -0800,2018-11-28 17:33:07 -0800,AssignmentPayment,,A19TQ1VHUUZ7AI,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3ITXP059PYOD3YPKT31SOZGHVSNSJF
3CIYP1VW4FD31OBE151LQW5XZQP2G0,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3ITXP059PYOD3YPKT31SOZGHVSNSJF
