batch,source,hitid,assignmentid,control_score,control_score-filtered,decision1,decision2,explanation,mistakes,workerid
batch4,../1_pre-pilot/verification_round0_amt.csv_579,307L9TDWJYSTGX2BFQ5Z7UVQRB23NG,30BXRYBRP4X1JJGHCEQPVR5F6FNHWH,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker93
batch4,../1_pre-pilot/verification_round0_amt.csv_622,39HYCOOPKOLLG7J8WEWB7OS2DYRMD7,3L2IS5HSFAIG1BDNKC61INHE7BLNUX,0.9090909090909092,0.9090909090909092,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2351031_863540_supercat_unique.png - hotdogs: must be syn; you said 'adequate'""]",worker93
batch4,../1_pre-pilot/verification_round0_amt.csv_787,3WJGKMRWVI987L7HJP2X4SNQJKQCDI,34BBWHLWHAB1FER1IW8AV36U6RLIWS,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker93
batch4,../1_pre-pilot/verification_round0_amt.csv_763,38B7Q9C28G57OELZXIKSWWCQWD0966,3L2IS5HSFAIG1BDNKC61INHE7A9UNQ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker93
batch4,../1_pre-pilot/verification_round0_amt.csv_632,32LAQ1JNT9PBA4KER6NC32RIT6IUTQ,3GDTJDAPVUBCLWLA58QW9GAP5TS8M9,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker93
batch4,../1_pre-pilot/verification_round0_amt.csv_441,3E9VAUV7BWENCH5AV7TKBI7314VAY4,3NVC2EB65QZQEG4ICUJBCUPLYE3Y3G,0.6923076923076923,0.8181818181818182,approve,block,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2376701_3683494_singleton_obj.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2416753_2882426_singleton_obj.png - board: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2376701_3683494_singleton_obj.png - roofs: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2376701_3683494_singleton_obj.png - bike: you erroneously gave this the same color as ['moped', 'motorcycle', 'bike', 'motorbike', 'scooter']""]",worker51
batch4,../1_pre-pilot/verification_round0_amt.csv_440,3XQ4XW3OD9C1BSYXJM8GNE048V72SB,3VHP9MDGRNK8RPJ60X2OGCMZYGQCFV,0.7333333333333333,0.7333333333333333,approve,block,"failed assignment, but apply lenience, blocked because low average quality","[""http://object-naming-amore.upf.edu//2357646_810310_supercat_unique.png - minvian: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2378634_2130004_supercat_unique.png - ducts: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2338643_953483_singleton_obj.png - streaks: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2350591_3120713_singleton_obj.png - manhat: must be 'other'; you said 'named object misinterpreted'""]",worker51
batch4,../1_pre-pilot/verification_round0_amt.csv_402,3FVBZG9CLJE5P9H3T5S30C0N2M4H0J,3TS1AR6UQQE2F8OA9GUD0QULX5ZF75,0.8333333333333334,0.8333333333333334,approve,block,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2332013_3174407_singleton_obj.png - laps: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2363510_764351_singleton_obj.png - covering: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker51
batch4,../1_pre-pilot/verification_round0_amt.csv_448,3UQ1LLR26A83CIYBCS4UHA57SPRLAN,3L4PIM1GQTGIXIPKNKK7USS14SJRYD,0.7777777777777778,0.875,approve,block,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2358018_2333374_singleton_obj.png - icing: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2386346_518807_singleton_obj.png - catcher: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker51
batch4,../1_pre-pilot/verification_round0_amt.csv_535,3GONHBMNHVYOJ8O4OWL8YGB51FPZM5,34V1S5K3GS1AAYJSNKPTKG8EZXH967,0.8947368421052632,0.8947368421052632,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2383806_1316734_singleton_obj.png - atlhete: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png - lagoon: must be 'other'; you said 'named object misinterpreted'""]",worker53
batch4,../1_pre-pilot/verification_round0_amt.csv_691,3EAWOID6MTXA7ACNYU97FDRWA2W0VB,3FPRZHYEPY79AM9D7JWR5VLRG0GV3P,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker55
batch4,../1_pre-pilot/verification_round0_amt.csv_689,3MQY1YVHS3K2U6HV80MLXPQ4480B20,3U84XHCDICDB12XR8UQD06QTIBFZ4B,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker55
batch4,../1_pre-pilot/verification_round0_amt.csv_692,3L2OEKSTW9A9TTCVY996FR18BHA8YF,3W2LOLRXLBFNDD03J5JGLKDQ6GOKRV,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker55
batch4,../1_pre-pilot/verification_round0_amt.csv_743,371Q3BEXDH9RH3198THUAPABT5LSZQ,326O153BMIYQQ3PO5IDTI0JH7JBDEA,0.8888888888888888,0.8888888888888888,approve,bonus,good enough assignment,"[""http://object-naming-amore.upf.edu//2354154_2152691_supercat_unique.png - painting: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker177
batch4,../1_pre-pilot/verification_round0_amt.csv_649,3HEADTGN2PSY74WMS7SMZ9SJJSVRV0,3Z4XG4ZF48RNF8KEJFS5KXQNCZ38XO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker178
batch4,../1_pre-pilot/verification_round0_amt.csv_610,3YKP7CX6G2F9G7E1EC3GTG7CFOK7BA,37WLF8U1WPQURU2JRHGIAPMUAVY6KB,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker178
batch4,../1_pre-pilot/verification_round0_amt.csv_750,324N5FAHSXBCK0JR2NJPYX65O02KV1,31QTRG6Q2TDXL595ASGIPXSM3EWYP1,0.9473684210526316,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2315462_3513365_seed_ambiguous.png - light: must be 'other'; you said 'named object misinterpreted'""]",worker178
batch4,../1_pre-pilot/verification_round0_amt.csv_637,373L46LKP763T5JXLY56V9VBTDTJKD,31QTRG6Q2TDXL595ASGIPXSM3EWPYS,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker178
batch4,../1_pre-pilot/verification_round0_amt.csv_630,3P0I4CQYVY78PG4BQPGERG6SFECWO5,3VFJCI1K4ZZIBR4KTEY1NSLXZ0TGRC,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker178
batch4,../1_pre-pilot/verification_round0_amt.csv_761,3ZVPAMTJWN3FP76R3CT0Z8P9WD9GR2,3ATTHHXXWAOG4EWRS14WXMK1FU5IX1,0.9166666666666666,0.9166666666666666,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2413562_171060_singleton_obj.png - oceean: must be 'other'; you said linguistic""]",worker178
batch4,../1_pre-pilot/verification_round0_amt.csv_742,3UOMW19E6D6D38SO4JKE6GZY63S5C3,3YWRV122CSZVY4QJEAHI0QRJIGL8UT,0.9473684210526316,0.9473684210526316,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2395952_1818495_seed_ambiguous.png - fosting: must be 'other'; you said linguistic""]",worker178
batch4,../1_pre-pilot/verification_round0_amt.csv_423,38EHZ67RIMSOSRTZY4XJD9VZQPSMG0,3483FV8BEEJZAEYT2BAEAT00TQ4627,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_429,38DCH97KHH2P48HSY3P3RV7KSI6JQO,3MRNMEIQW564W9ZGM40XVV91GCKDLX,0.9166666666666666,0.9166666666666666,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2373606_1779625_singleton_obj.png - lettuce: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_617,3R4QIDVOJPCSWP5VBBJC0Y5E481EE3,3Q8GYXHFEP2GPSQHULPFU0VM9PF5CE,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_616,3NQUW096N68P7ZO6KMQULFUNM8M9LB,3E4GGUZ1T8R69TJI4F4FKC5IUOWK24,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_528,3X878VYTIEIZTOQHJEPCC6YXUM17FH,3TESA3PJ31AR6LNEZ90FEYBKPXSMMK,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_618,3T5ZXGO9DEOF4NMWGPSPFPVABHYQZX,3YZ8UPK3VTMXA7GWVMXN2CN2856UCH,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_420,3TD33TP5DL2RZ9CZLFF03792GVBABN,3VA45EW49NNIAZM1J3WUMACMMKL1OB,0.9,0.9,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2388228_674705_singleton_obj.png - skateboard: must be 'bounding box error'; you said 'adequate'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_425,37G6BXQPLQLHTSV0K2ECUFUSNAAEQY,3180JW2OT4C3X6WN4D61H48HZ6F5JD,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_468,3TTPFEFXCTK03K3IVU8K9DAEFPT6HC,354P56DE9K3BJDTWF0UC7PD0MYVS79,0.75,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2332088_3420035_singleton_obj.png - plaform: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2370215_1795884_seed_ambiguous.png - kales: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2332088_3420035_singleton_obj.png - plaform: you erroneously gave this the same color as ['table', 'plaform', 'desk', 'counter', 'wood']""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_610,3YKP7CX6G2F9G7E1EC3GTG7CFOK7BA,3DEL4X4EL6L2UEBWWJQZJAEP5B5YXL,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_609,37YYO3NWHDQY2T13JT7MKM58YKBCCF,3HWRJOOET52WSS86288IDZ5H8KYSES,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_517,39HYCOOPKOLLG7J8WEWB7OS2DXFMDT,3MH9DQ757WCARJW1X8T6S38H6XHGUW,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_413,39TX062QX1OYSRGFHWS85WMOTO6X3M,3DEL4X4EL6L2UEBWWJQZJAEP59ZXYA,0.9166666666666666,0.9166666666666666,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2350297_2318336_singleton_obj.png - womn: must be 'linguistic'; you said 'adequate'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_430,3PKJ68EHDNWCRFIPFD29IHFJ1VAHJQ,3TVRFO09GKFIUF4XD419P2CTWUVXLI,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_427,3B9J25CZ25DE9AQZGFXMZR9QKMICSS,32ZKVD547FNU18B7225R4JRKD5G3B1,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_600,3H1C3QRA01JDZRLHFKDHAA5BJWOECA,339ANSOTR52AKEXKTIP77SCZJKUIKE,0.9230769230769232,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2406221_652731_singleton_obj.png - planes: must be 'bounding box error'; you said 'adequate'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_437,3PA41K45VN4BK1FBXHLHO0C1WRKP7W,3TMSXRD2X60QF8V3APN434P8PMJW1H,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_409,3H1C3QRA01JDZRLHFKDHAA5BJV9CER,3Q5C1WP23M1W2PGJEO0VD4CV5PG51A,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_581,3H1C3QRA01JDZRLHFKDHAA5BJWECEY,3QY7M81QH7MDVUGOARLAG3MQ53BK7B,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_424,3P6ENY9P79WGW4YJXVH96G0JOGLHIE,33L7PJKHCGYGYRBUE5R8VU5HZY78TN,0.8666666666666667,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2338543_2239525_supercat_unique.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2338543_2239525_supercat_unique.png - bike: you erroneously gave this the same color as ['motorcycle', 'motrcycle', 'bike', 'motorbike']""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_611,3ZQX1VYFTD5XZF8TSM08D036X79O8I,3URFVVM165IAI0R6N0HVDAONHOTUZJ,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_604,3C8QQOM6JP1II0H9OGW7Y8TQ5Y9LI6,33TIN5LC04ACTITYT3KL37S7Y9F9YG,0.7272727272727273,0.7272727272727273,approve,,"failed assignment, but good enough average worker score","[""http://object-naming-amore.upf.edu//2346133_2389784_singleton_obj.png - potato: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2381331_542055_singleton_obj.png - driinks: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2373743_730956_singleton_obj.png - tub: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_416,3ZXV7Q5FJBO555LDAVXNSSQBVWOCF9,3P59JYT76LK5CC95YOI7L3SEDYF2TE,0.9285714285714286,0.9285714285714286,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2327725_3304511_singleton_obj.png - guinea: you erroneously gave this the same color as ['bear', 'guinea', 'dog']""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_422,3OWZNK3RYLPHQ5Q18R3G2FISTSQ2UP,3OLQQLKKNSP3TPPGFEZ4LYEUCZEEJN,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_415,301KG0KX9CLCLJKH8SWHJ0T2ZKOH23,3K4J6M3CXETQCAI3R3CFS2WNZS0AGL,0.9375,0.9375,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2414219_157453_singleton_obj.png - skateobarder: must be 'linguistic'; you said 'adequate'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_456,3OPLMF3EU5NAW1S0LW9Z3GP7RWQLN7,3DHE4R9OCWB177NZEOJ0MKDPN4B2G9,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_574,3Q2T3FD0ON8NYFHB3PQZUF6QMLS3MG,3RRCEFRB7MCFJ4UB2GAAEOJQR71B4N,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_438,372AGES0I45QBT1HSMT4NUP4Z2NRXL,32SCWG5HIH4V2LZZ49LQ668T40VP6C,0.9166666666666666,0.9166666666666666,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2347908_886336_seed_ambiguous.png - poate: you erroneously gave this the same color as ['poate', 'potato']""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_608,3X4Q1O9UBHMTZ13AIH82Z07BMN3O7V,3OVR4I9USPJ2NAW0LY709DEPD8L4QD,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_601,356TQKY9XFXQE9GUB0J62EHB7IZ78B,3ZAZR5XV01IEW6A619WVJ42HAONCZS,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_436,3X4Q1O9UBHMTZ13AIH82Z07BMMO7OX,3DIP6YHAPCSE98TXOA2DW85GWOKE83,0.8571428571428571,0.8571428571428571,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2379882_1353291_seed_ambiguous.png - piece: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2379882_1353291_seed_ambiguous.png - wardrobe: must be syn; you said 'adequate'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_434,32FESTC2NHQUONI35KSMESRE5J3CU8,37WLF8U1WPQURU2JRHGIAPMUAQQ6KT,0.9230769230769232,0.9230769230769232,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2342861_2652727_singleton_obj.png - turbine: must be 'other'; you said 'named object misinterpreted'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_435,3JMNNNO3B14UI9F63RIHK33PE812WO,39LOEL67OS5BZAD0ZQLHDH1J5ZU381,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_612,3I7KR83SNADENT6OZMET6FH8X8H9K8,36U2A8VAG1ZWAECPX0BATG6N92QKYI,0.9090909090909092,0.9090909090909092,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2407506_366838_supercat_ambiguous.png - bag: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_558,3LVTFB9DE5IFD6RRQX40UIF40RTQGX,3XIQGXAUMC8JFUFV9A0Z6XUS1CF7XC,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_602,34OWYT6U3WHNHYG0ZJTHTZ2V54S9IX,388U7OUMF71L0NTZFC9Y20YHSI60RT,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_426,3I7SHAD35MW5ZYIY51TP7WI6RM97MI,3C6FJU71TQTADAH1REFCZ3FLBRGUYD,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_439,3VIVIU06FKC2OIZUOSXMYL8F52KMIS,3KV0LJBBH2LI31064HWW0X5UVIZMRC,0.8461538461538461,0.8461538461538461,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2364532_3738020_singleton_obj.png - duct: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2364532_3738020_singleton_obj.png - duct: you erroneously gave this the same color as ['duct', 'flamingo', 'bird']""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_401,3YKP7CX6G2F9G7E1EC3GTG7CFN57BT,3AAPLD8UCCH9R2CNH9LE87YG2HZTHP,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_607,3YD0MU1NC214XX998Y3KY5N6X6Z7AF,3LOTDFNYA7ZH5NPBHO2PS6T2QZBFWG,0.9230769230769232,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2347372_2094012_supercat_ambiguous.png - boy: must be 'bounding box error'; you said 'adequate'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_613,3HXK2V1N4KFYLNP6OMEZY0H1KLQG2K,3STRJBFXOWR0TSDVNUOBLZE8U08TK2,0.9230769230769232,0.9230769230769232,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2400114_1162827_supercat_unique.png - dress: must be syn; you said 'named object misinterpreted'""]",worker134
batch4,../1_pre-pilot/verification_round0_amt.csv_614,359AP8GAGGKSQC67SCZB40DUX9K7CH,3WS1NTTKEYCOXXOQOH94LBKYPUV0FY,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker134
