ssid	obj_name	name_count
file.n.01	file	17
file.n.01	black file	1
file.n.03	file cabinet	29
file.n.03	filing cabinet	1
file.n.03	file cabinets	1
filigree.n.01	filigree	4
filigree.n.01	filagree	1
filing.n.01	filing	3
filler.n.01	filler	6
fillet.n.01	filet	2
fillet.n.01	fillets	2
fillet.n.02	fish fillet	2
fillet.n.05	stopping	5
filling.n.01	filling	52
filling.n.01	fillings	2
filling.n.01	yellow filling	1
filling.n.01	meaty filling	1
filling.n.01	white filling	1
film_editing.n.01	cutting	3
film_editing.n.01	cuttings	1
film.n.05	plastic film	1
filming.n.01	filming	1
filter.n.01	filter	20
filter.n.01	filters	5
filter.n.01	there are filters	1
financing.n.01	funding	1
finch.n.01	finch	1
finder.n.01	finder	1
fine.n.01	fine	1
finger_food.n.01	finger foods	2
finger_hole.n.01	finger hole	13
finger.n.01	finger	2592
finger.n.01	fingers	810
finger.n.01	middle finger	39
finger.n.01	two fingers	5
finger.n.01	long finger	5
finger.n.01	left fingers	3
finger.n.01	curved finger	3
finger.n.01	one finger	2
finger.n.01	5 fingers	2
finger.n.01	little finger	2
finger.n.01	pointy finger	2
finger.n.01	left finger	2
finger.n.01	finger missing	1
finger.n.01	curled finger	1
finger.n.01	three fingers	1
finger.n.01	right finger	1
finger.n.01	hand	1
finger.n.01	ring finger	1
finger.n.01	first finger	1
finger.n.01	tiny little fingers	1
finger.n.01	curled fingers	1
finger.n.01	second finger	1
finger.n.01	two first fingers	1
finger.n.01	pointing finger	1
finger.n.01	clenched fingers	1
finger.n.01	long fingers	1
finger.n.01	finger.	1
finger.n.01	splayed fingers	1
finger.n.01	right fingers	1
finger.n.01	female finger	1
finger.n.01	fingers under	1
finger.n.01	four fingers	1
finger.n.01	pointed finger	1
finger.n.01	bare finger	1
finger.n.01	finger pointing	1
finger.n.01	white finger	1
finger.n.01	human finger	1
fingernail.n.01	fingernail	355
fingernail.n.01	fingernails	75
fingernail.n.01	black fingernails	2
fingernail.n.01	fingernails.	1
fingernail.n.01	red fingernail	1
fingerprint.n.01	fingerprints	3
fingerprint.n.01	fingerprint	3
fingertip.n.01	fingertip	22
fingertip.n.01	fingertips	19
finial.n.01	finial	27
finial.n.01	finials	3
finish.n.04	destination	57
finish.n.04	destinations	2
finish.n.04	station	1
finish.n.04	all destinations	1
finishing_line.n.01	finish line	2
finishing_touch.n.01	capstone	1
finishing_touch.n.01	decorative capstone	1
fir.n.01	fir	5
fir.n.02	fir tree	11
fir.n.02	fir trees	8
fir.n.02	living fir trees	1
fire_alarm.n.01	fire alarm	33
fire_alarm.n.01	fire alarm device	1
fire_alarm.n.02	smoke alarm	10
fire_brigade.n.01	fire brigade	1
fire_department.n.01	fire department	1
fire_engine.n.01	fire truck	81
fire_engine.n.01	fire engine	19
fire_engine.n.01	fire trucks	2
fire_engine.n.01	truck	1
fire_escape.n.01	fire escape	80
fire_escape.n.01	emergency exit	10
fire_escape.n.01	emergency exits	1
fire_extinguisher.n.01	fire extinguisher	70
fire_extinguisher.n.01	extinguisher	42
fire_extinguisher.n.01	fire extinguishers	1
fire_extinguisher.n.01	tool	1
fire_extinguisher.n.01	extinguishers	1
fire_hose.n.01	fire hose	10
fire_hose.n.01	fire hoses	1
fire_pit.n.01	fire pit	5
fire_station.n.01	fire station	4
fire_station.n.01	play firehouse	1
fire_station.n.01	firehouse	1
fire.n.01	fire	116
fire.n.01	fire starter	2
fire.n.01	fire escapes	2
fire.n.01	no fire	2
fire.n.01	brick	1
fire.n.01	french fires	1
fire.n.01	fires	1
fire.n.03	flame	125
fire.n.03	flames	54
fire.n.03	black flame	3
fire.n.03	red flames	2
fire.n.03	orange flames	2
fire.n.03	blue flames	1
fire.n.03	white flames	1
fire.n.03	two flames	1
fire.n.03	yellow flames	1
fire.n.03	blue flame	1
firearm.n.01	firearm	1
firebox.n.01	firebox	3
firecracker.n.01	firecrackers	1
fireman.n.01	fireman	18
fireman.n.01	firemen	2
fireman.n.01	man	1
fireman.n.04	fire fighter	15
fireman.n.04	firefighter	11
fireman.n.04	firefighters	5
fireman.n.04	firefighter wearing	1
fireman.n.04	fire fighters	1
fireplace.n.01	fireplace	383
fireplace.n.01	hearth	12
fireplace.n.01	built-in fireplace	1
fireplace.n.01	fire place	1
fireplace.n.01	open fireplace	1
fireplug.n.01	fire hydrant	711
fireplug.n.01	red fire hydrant	2
fireplug.n.01	yellow fire hydrant	1
fireplug.n.01	white fire hydrant	1
fireplug.n.01	top of fire hydrant	1
fireplug.n.01	hydrant	1
fireplug.n.01	rusted fire hydrant	1
fireplug.n.01	fire hydrants	1
fireplug.n.01	fire hydrant.	1
firewood.n.01	firewood	15
firework.n.01	fireworks	7
firework.n.01	firework	1
first_base.n.02	first base	2
first.n.01	first	13
fischer.n.01	fischer	3
fish.n.01	fish	293
fish.n.01	green fish	6
fish.n.01	fried fish	3
fish.n.01	fishes	2
fish.n.01	painted fish	2
fish.n.01	cooked fish	2
fish.n.01	dead fish	2
fish.n.01	on fish	1
fish.n.01	goldfish	1
fish.n.01	raw fish	1
fish.n.01	chutney	1
fish.n.01	two fish	1
fish.n.01	flying fish	1
fish.n.01	filet fish	1
fish.n.01	baked fish	1
fishbone.n.01	fishbones	1
fisherman.n.01	fisherman	13
fisherman.n.01	fisher	2
fisherman.n.01	fishermen	1
fishing_boat.n.01	fishing boat	7
fishing_boat.n.01	boats docked	1
fishing_boat.n.01	fishing boats	1
fishing_gear.n.01	fishing gear	2
fishing_rod.n.01	fishing pole	26
fishing_rod.n.01	fishing poles	4
fishing_rod.n.01	fishing rod	3
fishing.n.01	fishing	11
fishnet.n.01	fishing net	6
fishnet.n.01	fishing nets	3
fishnet.n.01	fishnet	1
fist.n.01	fist	53
fist.n.01	fists	4
fist.n.01	guyraising fists	3
fist.n.01	fist bump	1
fist.n.01	left fist	1
fist.n.01	clenched fist	1
fit.n.01	light & fit	1
fit.n.01	fit	1
fitter.n.01	fitter	1
fitzgerald.n.02	f. scott fitzgerald	1
five_hundred.n.01	500	4
five.n.01	fin	315
five.n.01	fins	101
five.n.01	5	92
five.n.01	five	28
five.n.01	black fin	4
five.n.01	high fives	2
five.n.01	back fin	2
five.n.01	three fins	2
five.n.01	structure	2
five.n.01	green colored fin	1
five.n.01	wing	1
five.n.01	three	1
five.n.01	fin on surf board	1
five.n.01	fives	1
five.n.01	fake fin	1
five.n.01	fin's top	1
five.n.01	blue fins	1
five.n.01	horizontal fins	1
five.n.01	blue fin	1
five.n.01	tiny fin	1
five.n.01	twin fin	1
fixer.n.01	fixer	1
fixture.n.01	light fixture	357
fixture.n.01	fixture	329
fixture.n.01	fixtures	82
fixture.n.01	light fixtures	24
fixture.n.01	lighting fixture	15
fixture.n.01	lighting fixtures	3
fixture.n.01	on fixture	1
fixture.n.01	small red fixture	1
fixture.n.01	lock fixture	1
fixture.n.01	big fixture	1
fixture.n.01	fixture.	1
fixture.n.01	pink fixture	1
fixture.n.01	chrome fixture	1
fixture.n.01	strange fixture	1
fixture.n.01	special fixtures	1
flab.n.01	flab	1
flag.n.01	flag	3306
flag.n.01	flags	445
flag.n.01	american flag	199
flag.n.01	red flag	37
flag.n.01	blue flag	17
flag.n.01	white flag	16
flag.n.01	canadian flag	13
flag.n.01	american flags	11
flag.n.01	british flag	9
flag.n.01	small flag	9
flag.n.01	black flag	8
flag.n.01	two flags	5
flag.n.01	green flag	5
flag.n.01	yellow flag	4
flag.n.01	orange flag	4
flag.n.01	us flag	3
flag.n.01	penant flag	3
flag.n.01	red flags	3
flag.n.01	amiercan flag	3
flag.n.01	four flags	2
flag.n.01	gold flag	2
flag.n.01	colored flags	2
flag.n.01	striped flag	2
flag.n.01	three flags	2
flag.n.01	flag flying	2
flag.n.01	colorful flags	2
flag.n.01	flags flying	2
flag.n.01	green flags	2
flag.n.01	flags`	1
flag.n.01	flags are being	1
flag.n.01	waving flags	1
flag.n.01	flag is red	1
flag.n.01	orange flags	1
flag.n.01	flags waving	1
flag.n.01	german flag	1
flag.n.01	flag graphic	1
flag.n.01	ski flag	1
flag.n.01	sign	1
flag.n.01	colorful flag	1
flag.n.01	no flag	1
flag.n.01	chinese flag	1
flag.n.01	row	1
flag.n.01	norway flag	1
flag.n.01	decorative flag	1
flag.n.01	racing flag	1
flag.n.01	rred flags	1
flag.n.01	amerian flag	1
flag.n.01	checked flag	1
flag.n.01	multiple flags	1
flag.n.01	french flag	1
flag.n.01	wrapped flag	1
flag.n.01	large flag	1
flag.n.01	different flags	1
flag.n.01	flags building	1
flag.n.01	checkered flag	1
flag.n.01	mexican flag	1
flag.n.01	american flag flat	1
flag.n.01	flag hangs	1
flag.n.01	flag is on top	1
flag.n.06	flagstone	4
flag.n.06	flagstones	1
flagstaff.n.01	flagstaff	2
flamingo.n.01	flamingo	87
flamingo.n.01	flamingos	8
flamingo.n.01	pink flamingo	4
flamingo.n.01	flamingoes	2
flamingo.n.01	bird	1
flamingo.n.01	three flamingos	1
flamingo.n.01	four flamingos	1
flamingo.n.01	two flamingos	1
flamingo.n.01	pink flamingos	1
flamingo.n.01	black flamingo	1
flan.n.01	flan	1
flanders.n.01	flanders	1
flange.n.01	flange	1
flank.n.01	flank	1
flannel.n.01	flannel	11
flannel.n.01	outfit	1
flap.n.01	flap	100
flap.n.01	flaps	41
flap.n.01	rear flap	2
flap.n.01	white flap	2
flap.n.01	mudflap	1
flap.n.01	green flaps	1
flap.n.01	small flap	1
flap.n.01	back flap	1
flap.n.03	flapping	1
flapper.n.01	flappers	1
flapper.n.01	flapper	1
flare.n.01	flare	8
flare.n.01	flares	1
flare.n.01	red flares	1
flare.n.01	bright flare	1
flare.n.01	light flare	1
flash_camera.n.01	flash camera	1
flash.n.01	flash	38
flash.n.01	flashes	1
flash.n.03	flashing	2
flash.n.10	flash bulb	1
flashlight.n.01	flashlight	25
flashlight.n.01	blue flashlight	1
flask.n.01	flask	14
flat.n.01	flats	31
flat.n.01	flat	23
flatbread.n.01	flatbread	15
flatcar.n.01	flatbed	25
flatcar.n.01	flatcar	1
flatfoot.n.01	patrolman	1
flatness.n.04	matt	9
flatware.n.02	flatware	10
flavorer.n.01	seasoning	109
flavorer.n.01	seasonings	31
flavorer.n.01	brown seasoning	10
flavorer.n.01	flavoring	2
flavorer.n.01	green seasonings	1
flavorer.n.01	flavorings	1
flavorer.n.01	torn green seasoning	1
flea_market.n.01	flea market	2
fleet.n.01	fleet	2
flesh.n.01	flesh	13
flesh.n.01	caucus	1
flex.n.01	flex	1
flicker.n.01	spark	6
flicker.n.01	sparks	5
flight.n.01	flight	33
flight.n.01	front flight	3
flight.n.01	taking flight	1
flight.n.01	mid flight	1
flight.n.01	commercial flight	1
flight.n.02	flying	20
flinders.n.01	flinders	1
flipper.n.01	flipper	22
flipper.n.01	flippers	6
flipper.n.01	swimming flipper	2
float.n.01	float	46
float.n.01	floats	15
float.n.01	snowman	1
float.n.01	red float	1
floating.n.01	floating	2
flock.n.01	flock	50
flood.n.01	flood	2
flood.n.01	floods	1
flood.n.03	floodlight	10
flood.n.03	floodlights	1
flood.n.04	overflow	1
floor_lamp.n.01	floor lamp	88
floor_lamp.n.01	lamp	3
floor_lamp.n.01	floor lamps	1
floor.n.01	floor	9378
floor.n.01	flooring	226
floor.n.01	floors	95
floor.n.01	second floor	67
floor.n.01	wooden floor	40
floor.n.01	tiled floor	27
floor.n.01	concrete floor	21
floor.n.01	top floor	21
floor.n.01	brown floor	18
floor.n.01	third floor	14
floor.n.01	first floor	13
floor.n.01	carpeted floor	11
floor.n.01	bottom floor	8
floor.n.01	green floor	7
floor.n.01	ground	6
floor.n.01	floor trim	6
floor.n.01	grey floor	5
floor.n.01	building floor	5
floor.n.01	upper floor	5
floor.n.01	dirty floor	5
floor.n.01	blue floor	4
floor.n.01	gray floor	4
floor.n.01	open floor	4
floor.n.01	concrete flooring	4
floor.n.01	tile	3
floor.n.01	checkered floor	3
floor.n.01	black floor	3
floor.n.01	on floor	3
floor.n.01	wooden floors	3
floor.n.01	shiny floor	3
floor.n.01	beige floor	3
floor.n.01	floor`s part	3
floor.n.01	dark floor	3
floor.n.01	cemented floor	3
floor.n.01	gray flooring	2
floor.n.01	two floors	2
floor.n.01	floor.	2
floor.n.01	white flooring	2
floor.n.01	carpet	2
floor.n.01	upper floors	2
floor.n.01	floor is black	2
floor.n.01	floor is tiled	2
floor.n.01	carpeted flooring	2
floor.n.01	2nd floor	2
floor.n.01	flooring trim	2
floor.n.01	red floor	2
floor.n.01	dark flooring	2
floor.n.01	damaged floor	2
floor.n.01	scratched floor	2
floor.n.01	floor covering	2
floor.n.01	fourth floor	2
floor.n.01	tiled flooring	2
floor.n.01	white floor	2
floor.n.01	ceramic floor	2
floor.n.01	playroom floor	1
floor.n.01	beige flooring	1
floor.n.01	tiles	1
floor.n.01	floor is white	1
floor.n.01	floor is wooden	1
floor.n.01	this is the floor	1
floor.n.01	floor is carpeted	1
floor.n.01	4th floor	1
floor.n.01	rust colored floor	1
floor.n.01	floor is	1
floor.n.01	sidewalk	1
floor.n.01	beige tiled floor	1
floor.n.01	reflecting on floor	1
floor.n.01	brick ground	1
floor.n.01	floor has	1
floor.n.01	road	1
floor.n.01	floor is dark	1
floor.n.01	patterned flooring	1
floor.n.01	floor below	1
floor.n.01	floor is beige	1
floor.n.01	outer floor	1
floor.n.01	grey flooring	1
floor.n.01	paneled floor	1
floor.n.01	of a floor	1
floor.n.01	many floors	1
floor.n.01	brown flooring	1
floor.n.01	glossy floor	1
floor.n.01	in flooring	1
floor.n.01	yellow top floor	1
floor.n.01	right floor	1
floor.n.01	purple floor	1
floor.n.01	broken floor	1
floor.n.01	bricked floor	1
floor.n.01	wood-plank floor	1
floor.n.01	hardwood floor	1
floor.n.01	stable's floor	1
floor.n.01	floor vent	1
floor.n.01	tilted floor	1
floor.n.01	floor is brown	1
floor.n.01	paved floor	1
floor.n.01	next floor	1
floor.n.01	orange floor	1
floor.n.01	stained flooring	1
floor.n.01	missing-tile flooring	1
floor.n.01	tennis-court floor	1
floor.n.01	grated floor	1
floor.n.01	black/white floor	1
floor.n.01	bad floor	1
floor.n.01	angled floors	1
floor.n.01	leveled floors	1
floor.n.01	top floors	1
floor.n.01	floor is gray	1
floor.n.01	colored floor	1
floor.n.01	marbled floor	1
floor.n.01	on the floor	1
floorboard.n.01	floorboards	6
floorboard.n.01	floor board	5
floorboard.n.01	floorboard	4
floorboard.n.01	floor boards	3
floorboard.n.01	wooden floorboard	1
flop.n.03	bust	23
flop.n.03	busts	1
flop.n.04	flip flops	179
flop.n.04	flip flop	174
flop.n.04	flops	8
flop.n.04	flop	3
flop.n.04	left flip flop	1
flop.n.04	right flip flop	1
flop.n.04	wearing flip flops	1
flop.n.04	wearig flip flops	1
flop.n.04	black flip flop	1
floret.n.01	floret	69
floret.n.01	florets	25
florida.n.01	florida	3
floss.n.01	floss	4
floss.n.01	dental floss	3
flotation.n.01	flotation	1
flotation.n.01	flotations	1
flotation.n.01	floatation devive	1
flour.n.01	flour	85
flour.n.01	baking flour	1
flourish.n.01	flourish	2
flow.n.01	flow	3
flow.n.01	flowing	1
flower_arrangement.n.01	flower arrangement	25
flower_arrangement.n.01	floral arrangement	1
flower_bud.n.01	flower bud	30
flower_bud.n.01	flower buds	15
flower_bud.n.01	red flower buds	1
flower_cluster.n.01	flower cluster	1
flower_garden.n.01	flower garden	1
flower_girl.n.01	flower girl	1
flower.n.01	flower	6494
flower.n.01	flowers	4312
flower.n.01	yellow flower	115
flower.n.01	white flowers	86
flower.n.01	yellow flowers	74
flower.n.01	pink flower	66
flower.n.01	purple flower	66
flower.n.01	red flowers	61
flower.n.01	purple flowers	51
flower.n.01	pink flowers	51
flower.n.01	white flower	51
flower.n.01	red flower	44
flower.n.01	blue flower	30
flower.n.01	orange flower	16
flower.n.01	wild flowers	15
flower.n.01	blue flowers	14
flower.n.01	orange flowers	10
flower.n.01	flower stems	8
flower.n.01	small flower	8
flower.n.01	roses	7
flower.n.01	green flower	6
flower.n.01	green flowers	5
flower.n.01	beige flower	5
flower.n.01	seasonal flower	5
flower.n.01	potted flowers	4
flower.n.01	dried flower	4
flower.n.01	drooping flowers	4
flower.n.01	petal flower	4
flower.n.01	gray flowers	3
flower.n.01	wild flower	3
flower.n.01	small flowers	3
flower.n.01	fake flower	3
flower.n.01	bright flowers	3
flower.n.01	closed flower	2
flower.n.01	large red flower	2
flower.n.01	single flower	2
flower.n.01	dried flowers	2
flower.n.01	colorful flowers	2
flower.n.01	black flower	2
flower.n.01	cherry blossoms	1
flower.n.01	pale flower	1
flower.n.01	flower is red	1
flower.n.01	plants	1
flower.n.01	colored flowers	1
flower.n.01	tiny flowers	1
flower.n.01	lily	1
flower.n.01	weeds	1
flower.n.01	daisy flower	1
flower.n.01	many flowers	1
flower.n.01	boquet	1
flower.n.01	five things in glass	1
flower.n.01	flowers not shown	1
flower.n.01	single red flower	1
flower.n.01	colored flower	1
flower.n.01	five flowers	1
flower.n.01	six flowers	1
flower.n.01	wall	1
flower.n.01	basket	1
flower.n.01	painted flowers	1
flower.n.01	petals	1
flower.n.01	fleur de lis flowers	1
flower.n.01	plant	1
flower.n.01	flowers dotting	1
flower.n.01	reflecton of flowers	1
flower.n.01	sunflower	1
flower.n.01	flowers on	1
flower.n.01	3 flowers	1
flower.n.01	beaded flower	1
flower.n.01	bushy flowers	1
flower.n.01	gold flowers	1
flower.n.01	dead flowers	1
flower.n.01	hanging flowers	1
flower.n.01	two flowers	1
flower.n.01	flowers are red	1
flower.n.01	round flower	1
flower.n.01	decorative flower	1
flower.n.01	daisy flowers	1
flower.n.01	mulitcolored flowers	1
flower.n.01	dark-pink flower	1
flower.n.01	blossomed flowers	1
flower.n.01	gadiolus flower	1
flower.n.01	plastic flower	1
flower.n.01	fake flowers	1
flower.n.01	red and white flower	1
flower.n.01	tallest flower	1
flower.n.01	ceramic flower	1
flower.n.01	ceramic flowers	1
flower.n.01	flowers bouquet	1
flower.n.01	leafy flowers	1
flower.n.01	flowers.	1
flower.n.01	flowers in dark pink	1
flower.n.01	flowers set.	1
flower.n.01	orange flower.	1
flower.n.01	pink flowers.	1
flower.n.01	small pink flowers.	1
flower.n.01	two flowers.	1
flower.n.01	flowers on it	1
flower.n.01	with red flowers	1
flower.n.01	bushy flower	1
flower.n.02	blossom	40
flower.n.02	blossoms	39
flower.n.02	unopened blossom	4
flower.n.02	white blossoms	2
flower.n.02	dead blossoms	2
flower.n.02	yellow blossom	2
flower.n.02	yellow blossoms	1
flower.n.02	red blossom	1
flower.n.02	pink blossoms	1
flower.n.03	flush	27
flowerbed.n.01	flower bed	48
flowerbed.n.01	flowerbed	13
flowerbed.n.01	flower beds	2
fluff.n.01	fluff	4
fluff.n.01	white fluff	1
fluid.n.01	fluid	9
fluid.n.01	blue fluid	1
fluke.n.03	flue	1
flunky.n.02	three stooges	1
fluorescent.n.01	fluorescent	2
flurry.n.02	snow flurry	4
flurry.n.02	snow flurries	1
flute.n.01	flute	6
flute.n.01	flutes	2
flute.n.02	champagne flute	7
fly.n.01	fly	21
fly.n.01	flies	5
fly.n.01	human fly	1
fly.n.01	black fly	1
foal.n.01	foal	16
foal.n.01	brown foal	1
foam.n.01	foam	664
foam.n.01	white foam	42
foam.n.01	froth	21
foam.n.01	white froth	4
foam.n.01	foams	2
foam.n.01	brown foam	1
fob.n.01	fob	6
focus.n.01	focus	14
focus.n.01	in focus	1
fog.n.01	fog	129
fog.n.01	some fog	1
fog.n.01	sky	1
fog.n.01	rolling fog	1
fog.n.01	white fog	1
fogbank.n.01	fogbank	1
foil.n.01	foil	185
fold.n.01	crease	70
fold.n.01	fold	46
fold.n.01	creases	41
fold.n.01	folds	11
fold.n.06	sheep pen	3
folding_door.n.01	accordion door	1
foliation.n.01	leafing	1
folk.n.01	folks	1
follicle.n.01	follicle	5
fondant.n.01	fondant	8
font.n.01	font	34
font.n.01	blue font	3
font.n.01	white font	2
font.n.01	black font	1
font.n.01	orange font	1
font.n.01	fonts	1
font.n.01	flashy font	1
food_bank.n.01	food bank	1
food_court.n.01	food court	5
food_processor.n.01	food processor	13
food_processor.n.01	food processors	1
food.n.01	food	4535
food.n.01	foods	23
food.n.01	green food	19
food.n.01	brown food	13
food.n.01	chinese food	10
food.n.01	red food	8
food.n.01	mexican food	7
food.n.01	yellow food	7
food.n.01	white food	6
food.n.01	cooked food	5
food.n.01	orange food	4
food.n.01	food stain	4
food.n.01	canned food	4
food.n.01	fried food	3
food.n.01	can of food	3
food.n.01	food to eat	2
food.n.01	frozen food	2
food.n.01	leftover food	2
food.n.01	assorted foods	2
food.n.01	sandwich	2
food.n.01	some food	2
food.n.01	soup	2
food.n.01	fast food	2
food.n.01	blue food	2
food.n.01	dessert	1
food.n.01	hay	1
food.n.01	skin	1
food.n.01	pizza	1
food.n.01	icecrea sandwich	1
food.n.01	tray	1
food.n.01	food in tray	1
food.n.01	right food	1
food.n.01	part	1
food.n.01	cooking food	1
food.n.01	eating	1
food.n.01	pizza slices	1
food.n.01	squash	1
food.n.01	broccoli	1
food.n.01	plates	1
food.n.01	bread	1
food.n.01	red box	1
food.n.01	pet food	1
food.n.01	milk	1
food.n.01	shell	1
food.n.01	bananas	1
food.n.01	meal	1
food.n.01	cake	1
food.n.01	salad	1
food.n.01	treats	1
food.n.01	refrigerated food	1
food.n.01	packed food	1
food.n.01	other food	1
food.n.01	no food	1
food.n.01	food.	1
food.n.01	chopped food	1
food.n.01	eating her food	1
food.n.01	purple food	1
food.n.01	play food	1
food.n.01	looking for food	1
food.n.01	breaded food	1
food.n.01	food plus	1
food.n.01	boxed food	1
food.n.01	cauliflower	1
food.n.01	food stalls	1
food.n.01	mixed food	1
food.n.01	vibrant food	1
food.n.01	preparing food	1
food.n.01	food stall	1
food.n.01	food hangs	1
food.n.01	fancy foods	1
food.n.01	cucurbitaceae food	1
food.n.01	some wrapped food	1
