supercat	category	ssid	no_imgs	no_objs	objname	name_count
article of clothing	headdress.n.01	hood.n.08	909	958	hood latch	1
article of clothing	headdress.n.01	hood.n.08	909	958	plaid hood	1
article of clothing	headdress.n.01	hood.n.08	909	958	brown hood	1
article of clothing	headdress.n.01	hood.n.08	909	958	gray hood	1
article of clothing	headdress.n.01	shower_cap.n.01	1	1	shower cap	1
article of clothing	headdress.n.01	ski_cap.n.01	16	17	ski cap	15
article of clothing	headdress.n.01	ski_cap.n.01	16	17	toboggan cap	1
article of clothing	headdress.n.01	ski_cap.n.01	16	17	knit ski cap	1
article of clothing	headdress.n.01	sunhat.n.01	7	7	sun hat	5
article of clothing	headdress.n.01	sunhat.n.01	7	7	sunhat	2
article of clothing	headdress.n.01	tam.n.01	2	2	tam	2
article of clothing	headdress.n.01	tiara.n.01	15	16	tiara	16
article of clothing	headdress.n.01	toque.n.01	1	1	toque	1
article of clothing	headdress.n.01	tricorn.n.01	1	1	tricorn	1
article of clothing	headdress.n.01	turban.n.01	34	42	turban	38
article of clothing	headdress.n.01	turban.n.01	34	42	turbans	2
article of clothing	headdress.n.01	turban.n.01	34	42	white turban	1
article of clothing	headdress.n.01	turban.n.01	34	42	red turban	1
article of clothing	headdress.n.01	yarmulke.n.01	1	1	yarmulke	1
article of clothing	neckwear.n.01	ascot.n.01	2	2	ascot	2
article of clothing	neckwear.n.01	bow_tie.n.01	178	204	bow tie	128
article of clothing	neckwear.n.01	bow_tie.n.01	178	204	bowtie	70
article of clothing	neckwear.n.01	bow_tie.n.01	178	204	bowties	2
article of clothing	neckwear.n.01	bow_tie.n.01	178	204	bow-tie	2
article of clothing	neckwear.n.01	bow_tie.n.01	178	204	bow tie fail	1
article of clothing	neckwear.n.01	bow_tie.n.01	178	204	black bowtie	1
article of clothing	neckwear.n.01	cravat.n.01	2	2	cravat	2
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	tie	2104
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	necktie	176
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	ties	94
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	black tie	43
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	cross tie	37
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	red tie	35
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	blue tie	28
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	striped tie	22
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	purple tie	12
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	green tie	7
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	orange tie	6
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	colorful tie	6
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	white tie	5
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	gray tie	5
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	neckties	4
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	blue necktie	4
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	yellow tie	3
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	plaid tie	2
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	wooden ties	2
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	pink tie	2
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	brown ties	2
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	striped necktie	2
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	brown tie	2
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	brown/red tie	2
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	blurry tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	neck tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	electrical ties	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	flag	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	scarf	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	twisty tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	bow ties	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	wearing a green tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	wearing a tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	black and grey tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	blue/gold tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	hanging tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	knotted tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	wooden tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	wearing tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	checkered tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	five ties	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	grey tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	specked tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	plastic ties	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	red necktie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	colorful necktie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	and necktie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	fake tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	fourth tie	1
article of clothing	neckwear.n.01	necktie.n.01	1987	2631	long tie	1
article of clothing	overgarment.n.01	blazer.n.01	124	135	blazer	118
article of clothing	overgarment.n.01	blazer.n.01	124	135	sport coat	6
article of clothing	overgarment.n.01	blazer.n.01	124	135	black blazer	4
article of clothing	overgarment.n.01	blazer.n.01	124	135	sports coat	2
article of clothing	overgarment.n.01	blazer.n.01	124	135	brown sports jacket	1
article of clothing	overgarment.n.01	blazer.n.01	124	135	grey blazer	1
article of clothing	overgarment.n.01	blazer.n.01	124	135	blue blazer	1
article of clothing	overgarment.n.01	blazer.n.01	124	135	brown blazer	1
article of clothing	overgarment.n.01	blazer.n.01	124	135	blazers	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	coat	3535
article of clothing	overgarment.n.01	coat.n.01	3179	3929	black coat	98
article of clothing	overgarment.n.01	coat.n.01	3179	3929	coats	51
article of clothing	overgarment.n.01	coat.n.01	3179	3929	red coat	40
article of clothing	overgarment.n.01	coat.n.01	3179	3929	blue coat	36
article of clothing	overgarment.n.01	coat.n.01	3179	3929	white coat	30
article of clothing	overgarment.n.01	coat.n.01	3179	3929	brown coat	17
article of clothing	overgarment.n.01	coat.n.01	3179	3929	jacket	16
article of clothing	overgarment.n.01	coat.n.01	3179	3929	green coat	16
article of clothing	overgarment.n.01	coat.n.01	3179	3929	pink coat	7
article of clothing	overgarment.n.01	coat.n.01	3179	3929	grey coat	7
article of clothing	overgarment.n.01	coat.n.01	3179	3929	gray coat	7
article of clothing	overgarment.n.01	coat.n.01	3179	3929	beige coat	6
article of clothing	overgarment.n.01	coat.n.01	3179	3929	purple coat	6
article of clothing	overgarment.n.01	coat.n.01	3179	3929	dark coat	6
article of clothing	overgarment.n.01	coat.n.01	3179	3929	long coat	6
article of clothing	overgarment.n.01	coat.n.01	3179	3929	orange coat	6
article of clothing	overgarment.n.01	coat.n.01	3179	3929	yellow coat	5
article of clothing	overgarment.n.01	coat.n.01	3179	3929	peacoat	2
article of clothing	overgarment.n.01	coat.n.01	3179	3929	spotted coat	2
article of clothing	overgarment.n.01	coat.n.01	3179	3929	orange coats	2
article of clothing	overgarment.n.01	coat.n.01	3179	3929	shirt	2
article of clothing	overgarment.n.01	coat.n.01	3179	3929	wearing coat	2
article of clothing	overgarment.n.01	coat.n.01	3179	3929	coat is orange	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	short coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	jackets	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	heavy coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	wearing plaid coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	wearing purple coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	puffy coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	wearing white coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	multi colored coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	tan & red coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	suit	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	white	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	half coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	shiny coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	coat.	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	chefs coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	thick coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	blue and white coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	gray and white coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	red coats	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	black/white coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	coat is black	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	bad coat	1
article of clothing	overgarment.n.01	coat.n.01	3179	3929	dark blue coat	1
article of clothing	overgarment.n.01	fur_coat.n.01	1	1	fur coat	1
article of clothing	overgarment.n.01	greatcoat.n.01	12	12	overcoat	9
article of clothing	overgarment.n.01	greatcoat.n.01	12	12	gray overcoat	2
article of clothing	overgarment.n.01	greatcoat.n.01	12	12	jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket	8438
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	black jacket	222
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	blue jacket	141
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	red jacket	92
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jackets	62
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	green jacket	55
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	brown jacket	41
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	yellow jacket	33
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	white jacket	29
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	gray jacket	28
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	pink jacket	22
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	coat	16
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	orange jacket	16
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	hooded jacket	14
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	grey jacket	12
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	purple jacket	9
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	dark jacket	8
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	beige jacket	6
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	plaid jacket	5
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	shirt	4
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket is white	3
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	wearing a jacket	3
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket is blue	2
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	red and black jacket	2
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	riding jacket	2
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	bright jackets	2
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	long jacket	2
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	blouse	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	red and white jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	red jackets	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	red/white jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	pink hooded jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	it	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	blue jacket.	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	pink & white jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket on	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	wet suit on	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	suit jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	woman	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	wearing blue jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	sweater is blue	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	sweater is pink	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	large  jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	large black jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	in a blue jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	blue and black	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	man	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	green and yellow	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket lining	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	holding jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	light blue jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	orange	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	in a red jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	trim on jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	wearing black jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	girl's jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	man's jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	red & black jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	dark blue jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	warm up jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	parka	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket on front	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket.	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	hoodie	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	khaki jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	purple/white jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	brown-and-pink jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	nike jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	white-ski jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	striped jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	bown jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	gred jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	reflective jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	light grey jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	thick jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	extra jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	colored jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	light-colored jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	brown suede jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	and a white jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	inner jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	blue & black jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	red/blue jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket trim	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket is	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	man/heavy jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	light colored jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket is black	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	in a warm jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket is grey	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	jacket is brown	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	three jackets	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	orange/hooded jacket	1
article of clothing	overgarment.n.01	jacket.n.01	7187	9336	wearing jacket	1
article of clothing	overgarment.n.01	lab_coat.n.01	5	5	lab coat	4
article of clothing	overgarment.n.01	lab_coat.n.01	5	5	lab coats	1
article of clothing	overgarment.n.01	macintosh.n.02	7	7	mac	6
article of clothing	overgarment.n.01	macintosh.n.02	7	7	mack	1
article of clothing	overgarment.n.01	oilskin.n.01	4	4	slicker	4
article of clothing	overgarment.n.01	parka.n.01	58	59	parka	33
article of clothing	overgarment.n.01	parka.n.01	58	59	windbreaker	24
article of clothing	overgarment.n.01	parka.n.01	58	59	red parka	1
