,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
412,412,2397028,1193404,pizza,,,1.0,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,,"[1, 0, 2, 1]","['bounding box', nan, 'bounding box', 'bounding box']","[['pizza', 'food'], ['pizza'], ['pizza'], ['pizza', 'food']]",False,False,
413,413,2397028,1193404,sauce,,,,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['sauce', 'saude'], ['sauce', 'saude'], ['sauce', 'saude', 'food'], ['sauce', 'saude']]",False,False,
414,414,2397028,1193404,saude,1.0,1.0,,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,typo-sauce,"[1, 2, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['sauce', 'saude'], ['sauce', 'saude'], ['sauce', 'saude', 'food'], ['sauce', 'saude']]",True,True,typo
415,415,2397454,434022,couch,1.0,,,http://object-naming-amore.upf.edu//2397454_434022_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['couch', 'sofa'], ['couch', 'sofa'], ['couch'], ['couch', 'sofa']]",True,False,vg_majority
416,416,2397454,434022,laptop,,,1.0,http://object-naming-amore.upf.edu//2397454_434022_supercat_unique.png,,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['laptop'], ['laptop'], ['laptop'], ['styrup', 'laptop']]",False,False,
417,417,2397454,434022,sofa,1.0,0.75,,http://object-naming-amore.upf.edu//2397454_434022_supercat_unique.png,syn-couch,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['couch', 'sofa'], ['couch', 'sofa'], ['sofa'], ['couch', 'sofa']]",True,True,syn
418,418,2397454,434022,styrup,0.75,0.75,,http://object-naming-amore.upf.edu//2397454_434022_supercat_unique.png,random,"[2, 2, 1, 2]","['other', 'other', 'other', 'linguistic']","[['styrup'], ['styrup'], ['styrup'], ['styrup', 'laptop']]",True,True,random
419,419,2398331,426314,brunch,0.5,0.25,,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,random,"[1, 0, 2, 2]","['visual', nan, 'other', 'other']","[['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['brunch']]",True,False,random
420,420,2398331,426314,cookie,0.5,,,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,vg_majority,"[1, 0, 0, 1]","['visual', nan, nan, 'other']","[['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'icecream sandwhich']]",True,False,vg_majority
421,421,2398331,426314,dessert,,,,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,,"[0, 0, 2, 0]","[nan, nan, 'other', nan]","[['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'icecream sandwhich']]",False,False,
422,422,2398331,426314,food,,,,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'icecream sandwhich']]",False,False,
423,423,2398331,426314,ice cream sandwich,,,,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'icecream sandwhich']]",False,False,
424,424,2398331,426314,icecream sandwhich,,,,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,,"[0, 0, 1, 0]","[nan, nan, 'linguistic', nan]","[['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'icecream sandwhich']]",False,False,
425,425,2398331,426314,sandwich,,,,http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png,,"[0, 0, 1, 1]","[nan, nan, 'visual', 'linguistic']","[['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['cookie', 'ice cream sandwich', 'food', 'dessert', 'sandwich', 'brunch', 'icecream sandwhich'], ['sandwich']]",False,False,
426,426,2400773,1155197,bird,,,,http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan']]",False,False,
427,427,2400773,1155197,brid,1.0,1.0,,http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png,typo-bird,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan']]",True,True,typo
428,428,2400773,1155197,duck,,,,http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png,,"[1, 1, 1, 1]","['visual', 'visual', 'visual', 'visual']","[['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan']]",False,False,
429,429,2400773,1155197,goose,,,,http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png,,"[1, 1, 1, 2]","['visual', 'visual', 'visual', 'visual']","[['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan']]",False,False,
430,430,2400773,1155197,swan,,,,http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan'], ['duck', 'bird', 'brid', 'goose', 'swan']]",False,False,
431,431,2401100,1151631,bridge,1.0,,,http://object-naming-amore.upf.edu//2401100_1151631_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bridge', 'fence'], ['bridge', 'fence'], ['bridge'], ['bridge']]",True,False,vg_majority
432,432,2401100,1151631,fence,,,,http://object-naming-amore.upf.edu//2401100_1151631_singleton_obj.png,,"[1, 0, 1, 2]","['bounding box', nan, 'bounding box', 'linguistic']","[['bridge', 'fence'], ['bridge', 'fence'], ['fence'], ['fence']]",False,False,
433,433,2401100,1151631,rooster,1.0,1.0,,http://object-naming-amore.upf.edu//2401100_1151631_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['rooster'], ['rooster'], ['rooster'], ['rooster']]",True,True,random
434,434,2401100,1151631,tree,,,1.0,http://object-naming-amore.upf.edu//2401100_1151631_singleton_obj.png,,"[1, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['tree'], ['tree'], ['tree'], ['tree']]",False,False,
435,435,2402540,388741,finger,1.0,1.0,,http://object-naming-amore.upf.edu//2402540_388741_singleton_obj.png,alternative,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['finger'], ['finger'], ['finger'], ['finger']]",True,True,alternative
436,436,2402540,388741,lamb,,,,http://object-naming-amore.upf.edu//2402540_388741_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['sheep', 'lamb'], ['sheep', 'lamb'], ['sheep', 'lamb'], ['sheep', 'lamb']]",False,False,
437,437,2402540,388741,sheep,1.0,,,http://object-naming-amore.upf.edu//2402540_388741_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['sheep', 'lamb'], ['sheep', 'lamb'], ['sheep', 'lamb'], ['sheep', 'lamb']]",True,False,vg_majority
438,438,2404559,3814915,animal,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[0, 1, 0, 0]","[nan, 'bounding box', nan, nan]","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
439,439,2404559,3814915,bison,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[1, 1, 0, 1]","['visual', 'linguistic', nan, 'visual']","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
440,440,2404559,3814915,buffalo,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[1, 1, 0, 1]","['visual', 'linguistic', nan, 'visual']","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
441,441,2404559,3814915,bufffalo,1.0,1.0,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,typo-buffalo,"[1, 1, 1, 1]","['visual', 'linguistic', 'linguistic', 'linguistic']","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",True,True,typo
442,442,2404559,3814915,bull,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[0, 1, 2, 1]","[nan, 'bounding box', 'visual', 'visual']","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
443,443,2404559,3814915,cow,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[0, 1, 2, 0]","[nan, 'bounding box', 'visual', nan]","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
444,444,2404559,3814915,yak,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[1, 1, 2, 1]","['visual', 'bounding box', 'visual', 'visual']","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
445,445,2406532,293946,aircraft,,,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['aircraft'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,False,
446,446,2406532,293946,airpane,0.25,1.0,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,typo-airplane,"[1, 0, 0, 0]","['linguistic', nan, nan, nan]","[['airpane', 'plane', 'airplane'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,True,typo
447,447,2406532,293946,airplane,,,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['airpane', 'plane', 'airplane'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,False,
448,448,2406532,293946,fighter jet,,,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,,"[1, 0, 1, 0]","['visual', nan, 'visual', nan]","[['fighter jet', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,False,
449,449,2406532,293946,jet,,,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,,"[1, 0, 1, 0]","['visual', nan, 'visual', nan]","[['fighter jet', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,False,
450,450,2406532,293946,plane,1.0,1.0,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,syn-airplane,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['airpane', 'plane', 'airplane'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",True,True,syn
451,451,2406768,290488,animal,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
452,452,2406768,290488,chips,1.0,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,alternative,"[1, 2, 2, 2]","['bounding box', 'other', 'bounding box', 'bounding box']","[['chips'], ['chips'], ['chips'], ['chips']]",True,False,alternative
453,453,2406768,290488,dog,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[1, 2, 2, 2]","['visual', 'visual', 'other', 'visual']","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
454,454,2406768,290488,gerbil,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
455,455,2406768,290488,guinea pig,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[1, 1, 2, 0]","['visual', 'visual', 'other', nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['guinea pig'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
456,456,2406768,290488,hamster,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
457,457,2406768,290488,mammal,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[0, 0, 2, 1]","[nan, nan, 'other', 'visual']","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
458,458,2406768,290488,rodent,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
459,459,2410016,228090,breaad,1.0,1.0,,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,typo-bread,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['breaad', 'bun', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread']]",True,True,typo
460,460,2410016,228090,bread,1.0,,,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['breaad', 'bun', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread']]",True,False,vg_majority
461,461,2410016,228090,bun,,,,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['breaad', 'bun', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread']]",False,False,
462,462,2410016,228090,food,,,,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['food'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread']]",False,False,
463,463,2410999,3814271,airplane,1.0,,,http://object-naming-amore.upf.edu//2410999_3814271_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane']]",True,False,vg_majority
464,464,2410999,3814271,akrplane,0.75,1.0,,http://object-naming-amore.upf.edu//2410999_3814271_singleton_obj.png,typo-airplane,"[1, 0, 1, 2]","['linguistic', nan, 'linguistic', 'linguistic']","[['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane']]",True,True,typo
465,465,2410999,3814271,plane,1.0,1.0,,http://object-naming-amore.upf.edu//2410999_3814271_singleton_obj.png,syn-airplane,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane']]",True,True,syn
466,466,2411186,315568,dugout,1.0,,,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dugout'], ['dugout'], ['dugout'], ['dugout']]",True,False,vg_majority
467,467,2411186,315568,mouth,0.0,1.0,,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,random,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['mouth'], ['mouth'], ['mouth'], ['mouth']]",False,True,random
468,468,2411186,315568,pant,1.0,1.0,,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,syn-pants,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['pants', 'pant'], ['pants', 'pant'], ['pants', 'pant'], ['pants', 'pant']]",True,True,syn
469,469,2411186,315568,pants,,,1.0,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['pants', 'pant'], ['pants', 'pant'], ['pants', 'pant'], ['pants', 'pant']]",False,False,
470,470,2411186,315568,shoe,,,1.0,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['shoe'], ['shoe'], ['shoe'], ['shoe']]",False,False,
471,471,2411688,3566937,advertisement,0.5,,,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,alternative,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['advertisement'], ['advertisement'], ['advertisement'], ['advertisement']]",True,False,alternative
472,472,2411688,3566937,building,,,1.0,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'other']","[['garage', 'door', 'building', 'storefront', 'shop'], ['building'], ['building', 'storefront', 'shop'], ['building', 'storefront', 'shop']]",False,False,
473,473,2411688,3566937,door,,,1.0,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 0, 0, 2]","[nan, nan, nan, 'bounding box']","[['garage', 'door', 'building', 'storefront', 'shop'], ['garage', 'door', 'storefront', 'shop'], ['door'], ['garage', 'door']]",False,False,
474,474,2411688,3566937,garage,,,1.0,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 0, 0, 2]","[nan, nan, nan, 'bounding box']","[['garage', 'door', 'building', 'storefront', 'shop'], ['garage', 'door', 'storefront', 'shop'], ['garage'], ['garage', 'door']]",False,False,
475,475,2411688,3566937,motorcycle,,,1.0,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['motorcycle'], ['motorcycle'], ['motorcycle'], ['motorcycle']]",False,False,
476,476,2411688,3566937,shop,,,,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['garage', 'door', 'building', 'storefront', 'shop'], ['garage', 'door', 'storefront', 'shop'], ['building', 'storefront', 'shop'], ['building', 'storefront', 'shop']]",False,False,
477,477,2411688,3566937,storefront,,,,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['garage', 'door', 'building', 'storefront', 'shop'], ['garage', 'door', 'storefront', 'shop'], ['building', 'storefront', 'shop'], ['building', 'storefront', 'shop']]",False,False,
478,478,2412045,204088,athlete,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
479,479,2412045,204088,atthlete,0.75,1.0,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,typo-athlete,"[1, 0, 1, 1]","['linguistic', nan, 'linguistic', 'linguistic']","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",True,True,typo
480,480,2412045,204088,baseball player,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
481,481,2412045,204088,batter,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
