	vg_img_id	vg_object_id	vg_obj_name	vg_domain	top_resonse_domain	url	#bbox	#other	#other_reasons	#occl
30822	2324322	2871004	woman	people	$hands	http://object-naming-amore.upf.edu//2324322_2871004_supercat_unique.png	0	1	['#other_foods$1']	0
30503	2353482	845526	girl	people	$shoe	http://object-naming-amore.upf.edu//2353482_845526_singleton_obj.png	0	1	['#other_human$1']	0
18304	2403205	1127071	woman	people	$wheel	http://object-naming-amore.upf.edu//2403205_1127071_supercat_unique.png	0	1	['#other_animal$1']	0
26261	2403454	381497	heron	people	animals_plants	http://object-naming-amore.upf.edu//2403454_381497_singleton_obj.png	0	1	['#other_animal$1']	0
6927	2386364	1286810	boy	people	clothing	http://object-naming-amore.upf.edu//2386364_1286810_supercat_ambiguous.png	0	1	['#other_human$1']	0
13478	2415186	144240	girl	people	clothing	http://object-naming-amore.upf.edu//2415186_144240_singleton_obj.png	0	1	['#other_animal$1']	0
17146	2322282	992527	man	people	clothing	http://object-naming-amore.upf.edu//2322282_992527_supercat_ambiguous.png	0	1	['#other_foods$1']	0
17164	2322124	2923005	boy	people	clothing	http://object-naming-amore.upf.edu//2322124_2923005_singleton_obj.png	0	1	['#other_chips pocket$1']	0
17297	2375277	2618647	boy	people	clothing	http://object-naming-amore.upf.edu//2375277_2618647_singleton_obj.png	0	1	['#other_animals$1']	0
17687	2383350	1714956	boy	people	clothing	http://object-naming-amore.upf.edu//2383350_1714956_singleton_obj.png	0	1	['#other_foods$1']	0
17699	2411272	1081274	girl	people	clothing	http://object-naming-amore.upf.edu//2411272_1081274_singleton_obj.png	0	1	['#other_foods$1']	0
17704	2413468	173019	child	people	clothing	http://object-naming-amore.upf.edu//2413468_173019_supercat_unique.png	0	1	['#other_animal$1']	0
17815	2383112	3365530	child	people	clothing	http://object-naming-amore.upf.edu//2383112_3365530_supercat_unique.png	0	1	['#other_animal$1']	0
18022	2397167	436560	lady	people	clothing	http://object-naming-amore.upf.edu//2397167_436560_seed_ambiguous.png	0	1	['#other_animal$1']	0
18100	2358918	1960051	girl	people	clothing	http://object-naming-amore.upf.edu//2358918_1960051_singleton_obj.png	0	1	['#other_foods$1']	0
18169	2411217	314950	lady	people	clothing	http://object-naming-amore.upf.edu//2411217_314950_singleton_obj.png	0	1	['#other_animal$1']	0
18504	2322588	2705065	woman	people	clothing	http://object-naming-amore.upf.edu//2322588_2705065_singleton_obj.png	0	1	['#other_foods$1']	0
18833	2338542	3008565	man	people	clothing	http://object-naming-amore.upf.edu//2338542_3008565_supercat_unique.png	0	1	['#other_animal$1']	0
18863	2356974	2458064	man	people	clothing	http://object-naming-amore.upf.edu//2356974_2458064_supercat_unique.png	0	1	['#other_foods$1']	0
19020	2374229	587207	woman	people	clothing	http://object-naming-amore.upf.edu//2374229_587207_singleton_obj.png	0	1	['#other_animals$1']	0
19036	2361740	2626940	lady	people	clothing	http://object-naming-amore.upf.edu//2361740_2626940_supercat_unique.png	0	1	['#other_animal$1']	0
19488	2344518	915208	woman	people	clothing	http://object-naming-amore.upf.edu//2344518_915208_supercat_ambiguous.png	0	1	['#other_foods$1']	0
19806	2411879	3805492	boy	people	clothing	http://object-naming-amore.upf.edu//2411879_3805492_singleton_obj.png	0	1	['#other_foods$1']	0
23975	2351459	1904911	man	people	clothing	http://object-naming-amore.upf.edu//2351459_1904911_seed_ambiguous.png	0	1	"[""#other_don't know what you want in this picture$1""]"	0
27662	2319758	3474471	lady	people	clothing	http://object-naming-amore.upf.edu//2319758_3474471_seed_ambiguous.png	0	1	['#other_animal$1']	0
27775	2404172	345775	lady	people	clothing	http://object-naming-amore.upf.edu//2404172_345775_supercat_ambiguous.png	0	1	['#other_animal$1']	0
27785	2407695	650714	woman	people	clothing	http://object-naming-amore.upf.edu//2407695_650714_singleton_obj.png	0	1	['#other_animal$1']	0
30118	2353785	843073	boy	people	food	http://object-naming-amore.upf.edu//2353785_843073_supercat_unique.png	0	1	['#other_foods$1']	0
2097	2331967	2889678	kid	people	people	http://object-naming-amore.upf.edu//2331967_2889678_singleton_obj.png	0	1	['#other_scatting board$1']	0
3165	2315962	3257551	skateboarder	people	people	http://object-naming-amore.upf.edu//2315962_3257551_singleton_obj.png	0	1	['#other_the box does not fit tightly around the human or any other object.$1']	0
3175	2379312	1358715	boy	people	people	http://object-naming-amore.upf.edu//2379312_1358715_singleton_obj.png	0	1	['#other_i would say this is a child, but the box does not fit tightly around the child. there are no other objects i can see that would be in the bounding box.$1']	0
3209	2339222	2323627	girl	people	people	http://object-naming-amore.upf.edu//2339222_2323627_singleton_obj.png	0	1	['#other_bounding box is not tight around the person or any other clear objects$1']	0
3223	2413917	163570	skateboarder	people	people	http://object-naming-amore.upf.edu//2413917_163570_singleton_obj.png	0	1	['#other_the box does not bound tightly around the person but rather the skateboard and the person.$1']	0
3475	2356475	3047900	child	people	people	http://object-naming-amore.upf.edu//2356475_3047900_singleton_obj.png	0	1	"[""#other_i can't tell if it's a girl or a boy$1""]"	0
5654	2410227	223057	skateboarder	people	people	http://object-naming-amore.upf.edu//2410227_223057_singleton_obj.png	0	1	['#other_skateboard$1']	0
5829	2412467	3424601	lady	people	people	http://object-naming-amore.upf.edu//2412467_3424601_seed_ambiguous.png	0	1	['#other_woman$1']	0
6910	2413726	167516	woman	people	people	http://object-naming-amore.upf.edu//2413726_167516_singleton_obj.png	0	1	['#other_right-hand and bottom box margin is not tight$1']	0
6913	2317476	3060280	man	people	people	http://object-naming-amore.upf.edu//2317476_3060280_supercat_ambiguous.png	0	1	['#other_the box does not tightly bound any objects$1']	0
6957	2341564	2162205	boy	people	people	http://object-naming-amore.upf.edu//2341564_2162205_singleton_obj.png	0	1	['#other_human$1']	0
7043	713191	3659165	man	people	people	http://object-naming-amore.upf.edu//713191_3659165_singleton_obj.png	0	1	['#other_human$1']	0
7074	2355697	2239042	guy	people	people	http://object-naming-amore.upf.edu//2355697_2239042_singleton_obj.png	0	1	['#other_human$1']	0
7095	2330035	3462995	lady	people	people	http://object-naming-amore.upf.edu//2330035_3462995_singleton_obj.png	0	1	['#other_human$1']	0
7116	2393899	468944	man	people	people	http://object-naming-amore.upf.edu//2393899_468944_supercat_unique.png	0	1	['#other_human$1']	0
7150	2407350	367093	man	people	people	http://object-naming-amore.upf.edu//2407350_367093_singleton_obj.png	0	1	['#other_human$1']	0
7162	2348662	880717	boy	people	people	http://object-naming-amore.upf.edu//2348662_880717_singleton_obj.png	0	1	['#other_human$1']	0
7163	2330851	3260611	woman	people	people	http://object-naming-amore.upf.edu//2330851_3260611_singleton_obj.png	0	1	['#other_animal$1']	0
7212	2395935	665565	batter	people	people	http://object-naming-amore.upf.edu//2395935_665565_singleton_obj.png	0	1	['#other_box is not tight on right-hand margin$1']	0
7258	2353147	848888	boy	people	people	http://object-naming-amore.upf.edu//2353147_848888_supercat_unique.png	0	1	['#other_box is not tight on the right margin$1']	0
7356	2411962	3027360	man	people	people	http://object-naming-amore.upf.edu//2411962_3027360_supercat_ambiguous.png	0	1	['#other_box does not clearly and tightly bound any one object. box bounds the skateboard and human at the same time.$1']	0
7461	2394478	463762	girl	people	people	http://object-naming-amore.upf.edu//2394478_463762_singleton_obj.png	0	1	['#other_human$1']	0
7466	2347114	2494465	boy	people	people	http://object-naming-amore.upf.edu//2347114_2494465_singleton_obj.png	0	1	['#other_human$1']	0
7590	2376131	720684	boy	people	people	http://object-naming-amore.upf.edu//2376131_720684_supercat_unique.png	0	1	['#other_human$1']	0
10203	2338411	2738915	boy	people	people	http://object-naming-amore.upf.edu//2338411_2738915_singleton_obj.png	0	1	['#other_dress$1']	0
11117	2388133	675389	woman	people	people	http://object-naming-amore.upf.edu//2388133_675389_singleton_obj.png	0	1	['#other_box is not tight on top margin$1']	0
11367	2416868	3012070	man	people	people	http://object-naming-amore.upf.edu//2416868_3012070_supercat_ambiguous.png	0	1	['#other_knife$1']	0
11814	2407141	284899	lady	people	people	http://object-naming-amore.upf.edu//2407141_284899_seed_ambiguous.png	0	1	['#other_animal$1']	0
12034	2403312	382366	girl	people	people	http://object-naming-amore.upf.edu//2403312_382366_singleton_obj.png	0	1	['#other_box is not tight on right margin$1']	0
13035	2400439	1159007	girl	people	people	http://object-naming-amore.upf.edu//2400439_1159007_singleton_obj.png	0	1	['#other_animal$1']	0
13653	2385215	1299508	woman	people	people	http://object-naming-amore.upf.edu//2385215_1299508_singleton_obj.png	0	1	['#other_vegetables$1']	0
14594	2352146	1919186	man	people	people	http://object-naming-amore.upf.edu//2352146_1919186_singleton_obj.png	0	1	['#other_box is not tight at bottom margin$1']	0
14813	2400135	1162458	woman	people	people	http://object-naming-amore.upf.edu//2400135_1162458_supercat_unique.png	0	1	['#other_animal$1']	0
14839	2328615	3038069	woman	people	people	http://object-naming-amore.upf.edu//2328615_3038069_singleton_obj.png	0	1	['#other_human$1']	0
14919	2363088	3747220	girl	people	people	http://object-naming-amore.upf.edu//2363088_3747220_singleton_obj.png	0	1	['#other_unknown$1']	0
14950	2315627	3198887	catcher	people	people	http://object-naming-amore.upf.edu//2315627_3198887_singleton_obj.png	0	1	['#other_box is not tight on top margin$1']	0
15392	2343461	923430	girl	people	people	http://object-naming-amore.upf.edu//2343461_923430_singleton_obj.png	0	1	['#other_human$1']	0
15432	2360027	790041	girl	people	people	http://object-naming-amore.upf.edu//2360027_790041_singleton_obj.png	0	1	['#other_human$1']	0
15481	2325361	3145807	lady	people	people	http://object-naming-amore.upf.edu//2325361_3145807_seed_ambiguous.png	0	1	['#other_box is not tight at bottom and top margin$1']	0
15665	1592110	2350302	woman	people	people	http://object-naming-amore.upf.edu//1592110_2350302_seed_ambiguous.png	0	1	['#other_box is not tight on right margin$1']	0
15735	2318749	2902790	girl	people	people	http://object-naming-amore.upf.edu//2318749_2902790_seed_ambiguous.png	0	1	['#other_human$1']	0
15791	2329759	3725360	boy	people	people	http://object-naming-amore.upf.edu//2329759_3725360_singleton_obj.png	0	1	['#other_human$1']	0
16165	2351831	2692507	child	people	people	http://object-naming-amore.upf.edu//2351831_2692507_singleton_obj.png	0	1	['#other_human$1']	0
16202	2351990	3585921	girl	people	people	http://object-naming-amore.upf.edu//2351990_3585921_singleton_obj.png	0	1	['#other_human$1']	0
16365	2330220	3722251	man	people	people	http://object-naming-amore.upf.edu//2330220_3722251_supercat_ambiguous.png	0	1	['#other_human$1']	0
16455	2393680	470648	child	people	people	http://object-naming-amore.upf.edu//2393680_470648_supercat_unique.png	0	1	['#other_human$1']	0
16524	2417141	3057700	woman	people	people	http://object-naming-amore.upf.edu//2417141_3057700_supercat_unique.png	0	1	['#other_human$1']	0
16525	2358289	804280	man	people	people	http://object-naming-amore.upf.edu//2358289_804280_singleton_obj.png	0	1	['#other_human$1']	0
16547	2346388	899927	boy	people	people	http://object-naming-amore.upf.edu//2346388_899927_seed_ambiguous.png	0	1	['#other_human$1']	0
16696	2367738	750411	girl	people	people	http://object-naming-amore.upf.edu//2367738_750411_singleton_obj.png	0	1	['#other_human$1']	0
16697	2342999	2061469	woman	people	people	http://object-naming-amore.upf.edu//2342999_2061469_supercat_ambiguous.png	0	1	['#other_human$1']	0
16753	2393331	2491088	woman	people	people	http://object-naming-amore.upf.edu//2393331_2491088_singleton_obj.png	0	1	['#other_human$1']	0
16788	2366557	3878412	child	people	people	http://object-naming-amore.upf.edu//2366557_3878412_singleton_obj.png	0	1	['#other_human$1']	0
16794	2390719	1247793	girl	people	people	http://object-naming-amore.upf.edu//2390719_1247793_supercat_ambiguous.png	0	1	['#other_human$1']	0
16854	2396496	443641	child	people	people	http://object-naming-amore.upf.edu//2396496_443641_singleton_obj.png	0	1	['#other_human$1']	0
16878	2368397	746635	lady	people	people	http://object-naming-amore.upf.edu//2368397_746635_supercat_ambiguous.png	0	1	['#other_human$1']	0
16879	2382651	2733879	girl	people	people	http://object-naming-amore.upf.edu//2382651_2733879_singleton_obj.png	0	1	['#other_human$1']	0
16880	2396152	447597	woman	people	people	http://object-naming-amore.upf.edu//2396152_447597_singleton_obj.png	0	1	['#other_human$1']	0
16886	2362719	1760763	girl	people	people	http://object-naming-amore.upf.edu//2362719_1760763_supercat_ambiguous.png	0	1	['#other_human$1']	0
16924	2317078	2922051	girl	people	people	http://object-naming-amore.upf.edu//2317078_2922051_seed_ambiguous.png	0	1	['#other_human$1']	0
16947	2393042	1223493	man	people	people	http://object-naming-amore.upf.edu//2393042_1223493_singleton_obj.png	0	1	['#other_human$1']	0
16997	2373518	2306785	guy	people	people	http://object-naming-amore.upf.edu//2373518_2306785_singleton_obj.png	0	1	['#other_human$1']	0
17000	2391699	487015	child	people	people	http://object-naming-amore.upf.edu//2391699_487015_supercat_ambiguous.png	0	1	['#other_human$1']	0
17037	2365918	3881819	man	people	people	http://object-naming-amore.upf.edu//2365918_3881819_singleton_obj.png	0	1	['#other_human$1']	0
17048	2335718	3148834	child	people	people	http://object-naming-amore.upf.edu//2335718_3148834_singleton_obj.png	0	1	['#other_human$1']	0
17787	2386958	515959	kid	people	people	http://object-naming-amore.upf.edu//2386958_515959_supercat_unique.png	0	1	['#other_animal$1']	0
17790	2388385	673683	man	people	people	http://object-naming-amore.upf.edu//2388385_673683_supercat_ambiguous.png	0	1	['#other_dress$1']	0
18354	2382814	695652	guy	people	people	http://object-naming-amore.upf.edu//2382814_695652_singleton_obj.png	0	1	['#other_animal$1']	0
18576	2389390	1261310	child	people	people	http://object-naming-amore.upf.edu//2389390_1261310_supercat_unique.png	0	1	['#other_foods$1']	0
18659	2357053	1690416	man	people	people	http://object-naming-amore.upf.edu//2357053_1690416_singleton_obj.png	0	1	['#other_animal$1']	0
18750	2374905	3843200	girl	people	people	http://object-naming-amore.upf.edu//2374905_3843200_singleton_obj.png	0	1	['#other_foods$1']	0
19131	2348065	1904377	woman	people	people	http://object-naming-amore.upf.edu//2348065_1904377_singleton_obj.png	0	1	['#other_animals$1']	0
19306	2331064	3119921	girl	people	people	http://object-naming-amore.upf.edu//2331064_3119921_singleton_obj.png	0	1	['#other_foods$1']	0
19307	2356320	821614	woman	people	people	http://object-naming-amore.upf.edu//2356320_821614_supercat_ambiguous.png	0	1	['#other_foods$1']	0
19464	2362140	776841	boy	people	people	http://object-naming-amore.upf.edu//2362140_776841_singleton_obj.png	0	1	['#other_foods$1']	0
19573	2322837	2956270	woman	people	people	http://object-naming-amore.upf.edu//2322837_2956270_supercat_unique.png	0	1	['#other_foods$1']	0
25145	2352906	2400132	woman	people	people	http://object-naming-amore.upf.edu//2352906_2400132_singleton_obj.png	0	1	['#other_animal$1']	0
27370	2359675	2465092	lady	people	people	http://object-naming-amore.upf.edu//2359675_2465092_seed_ambiguous.png	0	1	['#other_food$1']	0
27413	1159575	1595340	lady	people	people	http://object-naming-amore.upf.edu//1159575_1595340_singleton_obj.png	0	1	['#other_animal$1']	0
27748	2359192	2702786	boy	people	people	http://object-naming-amore.upf.edu//2359192_2702786_supercat_unique.png	0	1	['#other_animal$1']	0
27799	2341545	2651835	woman	people	people	http://object-naming-amore.upf.edu//2341545_2651835_singleton_obj.png	0	1	['#other_animal$1']	0
27805	2404775	338108	woman	people	people	http://object-naming-amore.upf.edu//2404775_338108_supercat_ambiguous.png	0	1	['#other_animal$1']	0
27855	2344392	2547420	woman	people	people	http://object-naming-amore.upf.edu//2344392_2547420_singleton_obj.png	0	1	['#other_animal$1']	0
28014	2352225	2537869	woman	people	people	http://object-naming-amore.upf.edu//2352225_2537869_seed_ambiguous.png	0	1	['#other_animal$1']	0
28016	2395364	1205918	skier	people	people	http://object-naming-amore.upf.edu//2395364_1205918_singleton_obj.png	0	1	['#other_animal$1']	0
28146	2331009	3033307	child	people	people	http://object-naming-amore.upf.edu//2331009_3033307_singleton_obj.png	0	1	['#other_foods$1']	0
28200	2385550	687197	child	people	people	http://object-naming-amore.upf.edu//2385550_687197_supercat_ambiguous.png	0	1	['#other_foods$1']	0
28237	2377575	564751	boy	people	people	http://object-naming-amore.upf.edu//2377575_564751_singleton_obj.png	0	1	['#other_animal$1']	0
