,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
232,232,2355060,833206,dress,,,1.0,http://object-naming-amore.upf.edu//2355060_833206_supercat_ambiguous.png,,"[2, 2, 2, 2]","['visual', 'visual', 'bounding box', 'bounding box']","[['dress'], ['dress'], ['dress'], ['dress']]",False,False,
233,233,2355060,833206,kid,,,,http://object-naming-amore.upf.edu//2355060_833206_supercat_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['kid', 'child', 'children', 'boy'], ['kid', 'child', 'children', 'boy'], ['kid', 'child', 'children', 'boy', 'shoe', 'shirt'], ['kid', 'child', 'boy']]",False,False,
234,234,2355060,833206,shirt,,,1.0,http://object-naming-amore.upf.edu//2355060_833206_supercat_ambiguous.png,,"[2, 0, 0, 2]","['bounding box', nan, nan, 'bounding box']","[['shirt'], ['shirt'], ['kid', 'child', 'children', 'boy', 'shoe', 'shirt'], ['shirt']]",False,False,
235,235,2355060,833206,shoe,,,1.0,http://object-naming-amore.upf.edu//2355060_833206_supercat_ambiguous.png,,"[2, 0, 0, 2]","['bounding box', nan, nan, 'bounding box']","[['shoe'], ['shoe'], ['kid', 'child', 'children', 'boy', 'shoe', 'shirt'], ['shoe']]",False,False,
236,236,2356773,2359404,animal,,,,http://object-naming-amore.upf.edu//2356773_2359404_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['animal', 'ram', 'elk', 'sheep', 'goat'], ['animal', 'ram', 'elk', 'sheep', 'goat'], ['animal', 'horn', 'ram'], ['animal', 'ram', 'elk', 'sheep', 'goat']]",False,False,
237,237,2356773,2359404,elk,,,,http://object-naming-amore.upf.edu//2356773_2359404_singleton_obj.png,,"[0, 2, 2, 2]","[nan, 'visual', 'other', 'linguistic']","[['animal', 'ram', 'elk', 'sheep', 'goat'], ['animal', 'ram', 'elk', 'sheep', 'goat'], ['elk'], ['animal', 'ram', 'elk', 'sheep', 'goat']]",False,False,
238,238,2356773,2359404,goat,,,,http://object-naming-amore.upf.edu//2356773_2359404_singleton_obj.png,,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['animal', 'ram', 'elk', 'sheep', 'goat'], ['animal', 'ram', 'elk', 'sheep', 'goat'], ['goat'], ['animal', 'ram', 'elk', 'sheep', 'goat']]",False,False,
239,239,2356773,2359404,horn,,,1.0,http://object-naming-amore.upf.edu//2356773_2359404_singleton_obj.png,,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['horn'], ['horn'], ['animal', 'horn', 'ram'], ['horn']]",False,False,
240,240,2356773,2359404,ram,,,,http://object-naming-amore.upf.edu//2356773_2359404_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['animal', 'ram', 'elk', 'sheep', 'goat'], ['animal', 'ram', 'elk', 'sheep', 'goat'], ['animal', 'horn', 'ram'], ['animal', 'ram', 'elk', 'sheep', 'goat']]",False,False,
241,241,2356773,2359404,sheep,,,,http://object-naming-amore.upf.edu//2356773_2359404_singleton_obj.png,,"[0, 2, 1, 0]","[nan, 'visual', 'visual', nan]","[['animal', 'ram', 'elk', 'sheep', 'goat'], ['animal', 'ram', 'elk', 'sheep', 'goat'], ['wool', 'sheep'], ['animal', 'ram', 'elk', 'sheep', 'goat']]",False,False,
242,242,2356773,2359404,wool,0.0,0.75,,http://object-naming-amore.upf.edu//2356773_2359404_singleton_obj.png,random,"[0, 2, 1, 2]","[nan, 'bounding box', 'visual', 'linguistic']","[['wool'], ['wool'], ['wool', 'sheep'], ['wool']]",False,True,random
243,243,2359706,1827544,bag,,,1.0,http://object-naming-amore.upf.edu//2359706_1827544_singleton_obj.png,,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['bag'], ['bag'], ['bag'], ['bag']]",False,False,
244,244,2359706,1827544,boy,,,,http://object-naming-amore.upf.edu//2359706_1827544_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy', 'person', 'man'], ['boy', 'person', 'man'], ['boy', 'person', 'man'], ['boy', 'person', 'man']]",False,False,
245,245,2359706,1827544,door,0.75,1.0,,http://object-naming-amore.upf.edu//2359706_1827544_singleton_obj.png,alternative,"[2, 2, 2, 2]","['bounding box', 'other', 'visual', 'other']","[['door'], ['door'], ['door'], ['door']]",True,True,alternative
246,246,2359706,1827544,man,1.0,,,http://object-naming-amore.upf.edu//2359706_1827544_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy', 'person', 'man'], ['boy', 'person', 'man'], ['boy', 'person', 'man'], ['boy', 'person', 'man']]",True,False,vg_majority
247,247,2359706,1827544,person,,,,http://object-naming-amore.upf.edu//2359706_1827544_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy', 'person', 'man'], ['boy', 'person', 'man'], ['boy', 'person', 'man'], ['boy', 'person', 'man']]",False,False,
248,248,2359985,3421198,bikes,,,,http://object-naming-amore.upf.edu//2359985_3421198_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bikes', 'motorbike', 'motorcycle', 'motorcycles'], ['bikes', 'motorcycles'], ['bikes', 'motorcycles'], ['bikes', 'motorbike', 'motorcycle', 'motorcycles']]",False,False,
249,249,2359985,3421198,helmet,0.75,,,http://object-naming-amore.upf.edu//2359985_3421198_singleton_obj.png,alternative,"[1, 2, 1, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['helmet'], ['helmet'], ['helmet'], ['helmet']]",True,False,alternative
250,250,2359985,3421198,motorbike,0.5,0.5,,http://object-naming-amore.upf.edu//2359985_3421198_singleton_obj.png,"syn-motorcycles,motorcycle","[0, 1, 1, 0]","[nan, 'bounding box', 'bounding box', nan]","[['bikes', 'motorbike', 'motorcycle', 'motorcycles'], ['motorbike', 'motorcycle'], ['motorbike', 'motorcycle'], ['bikes', 'motorbike', 'motorcycle', 'motorcycles']]",True,True,syn
251,251,2359985,3421198,motorcycle,,,,http://object-naming-amore.upf.edu//2359985_3421198_singleton_obj.png,,"[0, 1, 1, 0]","[nan, 'bounding box', 'bounding box', nan]","[['bikes', 'motorbike', 'motorcycle', 'motorcycles'], ['motorbike', 'motorcycle'], ['motorbike', 'motorcycle'], ['bikes', 'motorbike', 'motorcycle', 'motorcycles']]",False,False,
252,252,2359985,3421198,motorcycles,,,,http://object-naming-amore.upf.edu//2359985_3421198_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bikes', 'motorbike', 'motorcycle', 'motorcycles'], ['bikes', 'motorcycles'], ['bikes', 'motorcycles'], ['bikes', 'motorbike', 'motorcycle', 'motorcycles']]",False,False,
253,253,2359985,3421198,pavement,,,1.0,http://object-naming-amore.upf.edu//2359985_3421198_singleton_obj.png,,"[1, 2, 1, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['pavement'], ['pavement'], ['pavement'], ['pavement']]",False,False,
254,254,2359985,3421198,wheel,,,1.0,http://object-naming-amore.upf.edu//2359985_3421198_singleton_obj.png,,"[1, 2, 1, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['wheel'], ['wheel'], ['wheel'], ['wheel']]",False,False,
255,255,2360569,2194589,dish,,,1.0,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,,"[1, 0, 0, 2]","['bounding box', nan, nan, 'bounding box']","[['dish'], ['dish'], ['plate', 'dish'], ['plate', 'dish']]",False,False,
256,256,2360569,2194589,fodo,1.0,1.0,,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,typo-food,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['food', 'fodo'], ['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['sauce', 'food', 'fodo', 'soup', 'ice cream']]",True,True,typo
257,257,2360569,2194589,food,,,,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['food', 'fodo'], ['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['sauce', 'food', 'fodo', 'soup', 'ice cream']]",False,False,
258,258,2360569,2194589,ice cream,,,,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,,"[1, 2, 1, 2]","['bounding box', 'visual', 'visual', 'visual']","[['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['ice cream'], ['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['sauce', 'food', 'fodo', 'soup', 'ice cream']]",False,False,
259,259,2360569,2194589,plate,,,1.0,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['plate'], ['plate'], ['plate', 'dish'], ['plate', 'dish']]",False,False,
260,260,2360569,2194589,sauce,,,,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['sauce'], ['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['sauce', 'food', 'fodo', 'soup', 'ice cream']]",False,False,
261,261,2360569,2194589,soup,,,,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['soup'], ['sauce', 'food', 'fodo', 'soup', 'ice cream'], ['sauce', 'food', 'fodo', 'soup', 'ice cream']]",False,False,
262,262,2360569,2194589,spice,,,1.0,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['spice'], ['spice'], ['spice'], ['spice']]",False,False,
263,263,2360569,2194589,spoon,,,1.0,http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png,,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['spoon'], ['spoon'], ['spoon'], ['spoon']]",False,False,
264,264,2360995,784762,boy,1.0,,,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'boy'], ['person', 'boy'], ['person', 'boy'], ['person', 'boy']]",True,False,vg_majority
265,265,2360995,784762,enginge,1.0,1.0,,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['enginge'], ['enginge'], ['enginge'], ['enginge']]",True,True,random
266,266,2360995,784762,person,,,,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'boy'], ['person', 'boy'], ['person', 'boy'], ['person', 'boy']]",False,False,
267,267,2360995,784762,shirt,,,1.0,http://object-naming-amore.upf.edu//2360995_784762_singleton_obj.png,,"[1, 1, 1, 2]","['bounding box', 'bounding box', 'visual', 'bounding box']","[['shirt'], ['shirt'], ['shirt'], ['shirt']]",False,False,
268,268,2361042,3757221,bowl,,,1.0,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['plate', 'bowl'], ['plate', 'bowl', 'glass'], ['plate', 'bowl'], ['plate', 'bowl']]",False,False,
269,269,2361042,3757221,food,,,,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti']]",False,False,
270,270,2361042,3757221,glass,0.75,1.0,,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,alternative,"[2, 2, 2, 2]","['other', 'bounding box', 'visual', 'other']","[['glass'], ['plate', 'bowl', 'glass'], ['glass'], ['glass']]",True,True,alternative
271,271,2361042,3757221,noodles,,,,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti']]",False,False,
272,272,2361042,3757221,pasta,,,,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti']]",False,False,
273,273,2361042,3757221,pizza,,,,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,,"[2, 2, 2, 1]","['visual', 'visual', 'visual', 'visual']","[['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti']]",False,False,
274,274,2361042,3757221,plate,,,1.0,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,,"[1, 2, 2, 1]","['visual', 'bounding box', 'bounding box', 'bounding box']","[['plate', 'bowl'], ['plate', 'bowl', 'glass'], ['plate', 'bowl'], ['plate', 'bowl']]",False,False,
275,275,2361042,3757221,ramen,,,,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti']]",False,False,
276,276,2361042,3757221,soup,1.0,,,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti']]",True,False,vg_majority
277,277,2361042,3757221,spaghetti,,,,http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png,,"[1, 1, 0, 0]","['visual', 'linguistic', nan, nan]","[['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti'], ['pizza', 'soup', 'pasta', 'food', 'noodles', 'ramen', 'spaghetti']]",False,False,
278,278,2361500,1682809,bench,,,1.0,http://object-naming-amore.upf.edu//2361500_1682809_supercat_unique.png,,"[2, 0, 0, 2]","['bounding box', nan, nan, 'bounding box']","[['chair', 'bench'], ['bench'], ['chair', 'bench'], ['bench']]",False,False,
279,279,2361500,1682809,book,,,1.0,http://object-naming-amore.upf.edu//2361500_1682809_supercat_unique.png,,"[2, 1, 2, 2]","['bounding box', 'other', 'linguistic', 'bounding box']","[['book'], ['book'], ['book'], ['book']]",False,False,
280,280,2361500,1682809,chair,,,1.0,http://object-naming-amore.upf.edu//2361500_1682809_supercat_unique.png,,"[2, 2, 0, 2]","['bounding box', 'visual', nan, 'bounding box']","[['chair', 'bench'], ['chair'], ['chair', 'bench'], ['chair']]",False,False,
281,281,2361500,1682809,dress,0.75,,,http://object-naming-amore.upf.edu//2361500_1682809_supercat_unique.png,vg_majority,"[0, 2, 0, 0]","[nan, 'bounding box', nan, nan]","[['dress'], ['dress'], ['dress', 'women'], ['dress']]",True,False,vg_majority
282,282,2361500,1682809,knees,0.75,1.0,,http://object-naming-amore.upf.edu//2361500_1682809_supercat_unique.png,alternative,"[2, 2, 2, 2]","['bounding box', 'visual', 'bounding box', 'bounding box']","[['knees'], ['knees'], ['knees'], ['knees']]",True,True,alternative
283,283,2361500,1682809,women,,,1.0,http://object-naming-amore.upf.edu//2361500_1682809_supercat_unique.png,,"[2, 2, 0, 2]","['bounding box', 'bounding box', nan, 'bounding box']","[['women'], ['women'], ['dress', 'women'], ['women']]",False,False,
284,284,2363842,2563217,building,,,,http://object-naming-amore.upf.edu//2363842_2563217_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['building', 'house'], ['building', 'house'], ['building', 'house'], ['building', 'house']]",False,False,
285,285,2363842,2563217,house,1.0,,,http://object-naming-amore.upf.edu//2363842_2563217_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['building', 'house'], ['building', 'house'], ['building', 'house'], ['building', 'house']]",True,False,vg_majority
286,286,2363842,2563217,window,,,1.0,http://object-naming-amore.upf.edu//2363842_2563217_singleton_obj.png,,"[0, 1, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['winodw', 'window'], ['winodw', 'window'], ['winodw', 'window'], ['winodw', 'window']]",False,False,
287,287,2363842,2563217,winodw,0.5,1.0,,http://object-naming-amore.upf.edu//2363842_2563217_singleton_obj.png,typo-window,"[1, 1, 0, 2]","['linguistic', 'bounding box', nan, 'bounding box']","[['winodw', 'window'], ['winodw', 'window'], ['winodw', 'window'], ['winodw', 'window']]",True,True,typo
288,288,2364342,2609948,aircraft,,,1.0,http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png,,"[0, 0, 2, 2]","[nan, nan, 'bounding box', 'bounding box']","[['plane', 'aircraft', 'airplane'], ['plane', 'aircraft', 'airplane', 'jet'], ['plane', 'aircraft', 'airplane', 'jet'], ['plane', 'aircraft', 'airplane', 'jet']]",False,False,
289,289,2364342,2609948,airplane,,,1.0,http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png,,"[0, 0, 2, 2]","[nan, nan, 'bounding box', 'bounding box']","[['plane', 'aircraft', 'airplane'], ['plane', 'aircraft', 'airplane', 'jet'], ['plane', 'aircraft', 'airplane', 'jet'], ['plane', 'aircraft', 'airplane', 'jet']]",False,False,
290,290,2364342,2609948,jet,,,1.0,http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png,,"[0, 0, 2, 2]","[nan, nan, 'bounding box', 'bounding box']","[['jet'], ['plane', 'aircraft', 'airplane', 'jet'], ['plane', 'aircraft', 'airplane', 'jet'], ['plane', 'aircraft', 'airplane', 'jet']]",False,False,
291,291,2364342,2609948,plane,1.0,1.0,,http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png,syn-airplane,"[0, 0, 2, 2]","[nan, nan, 'bounding box', 'bounding box']","[['plane', 'aircraft', 'airplane'], ['plane', 'aircraft', 'airplane', 'jet'], ['plane', 'aircraft', 'airplane', 'jet'], ['plane', 'aircraft', 'airplane', 'jet']]",True,True,syn
292,292,2364342,2609948,runway,,,,http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png,,"[0, 1, 0, 0]","[nan, 'bounding box', nan, nan]","[['tarmac', 'runway'], ['tarmac', 'runway'], ['tarmac', 'runway'], ['tarmac', 'runway']]",False,False,
293,293,2364342,2609948,shirt,0.75,,,http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png,alternative,"[1, 1, 2, 2]","['visual', 'bounding box', 'bounding box', 'bounding box']","[['shirt'], ['shirt'], ['shirt'], ['shirt']]",True,False,alternative
294,294,2364342,2609948,tarmac,,,,http://object-naming-amore.upf.edu//2364342_2609948_seed_ambiguous.png,,"[0, 1, 0, 0]","[nan, 'bounding box', nan, nan]","[['tarmac', 'runway'], ['tarmac', 'runway'], ['tarmac', 'runway'], ['tarmac', 'runway']]",False,False,
295,295,2364742,3888077,boy,,,1.0,http://object-naming-amore.upf.edu//2364742_3888077_supercat_unique.png,,"[0, 2, 1, 1]","[nan, 'bounding box', 'bounding box', 'bounding box']","[['child', 'boy'], ['child', 'boy'], ['child', 'boy'], ['boy']]",False,False,
296,296,2364742,3888077,child,,,1.0,http://object-naming-amore.upf.edu//2364742_3888077_supercat_unique.png,,"[0, 2, 0, 1]","[nan, 'bounding box', nan, 'bounding box']","[['child', 'boy'], ['child', 'boy'], ['child', 'boy'], ['child']]",False,False,
297,297,2364742,3888077,dress,,,,http://object-naming-amore.upf.edu//2364742_3888077_supercat_unique.png,,"[1, 2, 2, 2]","['visual', 'visual', 'other', 'visual']","[['fabric', 'sweater', 'shirt', 'sweatshirt', 'dress'], ['sweater', 'shirt', 'sweatshirt', 'dress'], ['dress'], ['fabric', 'sweater', 'shirt', 'sweatshirt', 'dress']]",False,False,
