,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
424,424,2417254,2930050,moped,,,,http://object-naming-amore.upf.edu//2417254_2930050_singleton_obj.png,,"[0, 0, 1, 0]","[nan, nan, 'linguistic', nan]","[['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle']]",False,False,
425,425,2417254,2930050,motorbike,,,,http://object-naming-amore.upf.edu//2417254_2930050_singleton_obj.png,,"[0, 0, 1, 0]","[nan, nan, 'linguistic', nan]","[['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle']]",False,False,
426,426,2417254,2930050,motorcyccle,0.6666666666666666,1.0,,http://object-naming-amore.upf.edu//2417254_2930050_singleton_obj.png,typo-motorcycle,"[0, 1, 1, 1]","[nan, 'visual', 'linguistic', 'linguistic']","[['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle']]",True,True,typo
427,427,2417254,2930050,motorcycle,0.75,1.0,,http://object-naming-amore.upf.edu//2417254_2930050_singleton_obj.png,syn-motorbike,"[0, 1, 1, 0]","[nan, 'visual', 'linguistic', nan]","[['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle']]",True,True,syn
428,428,2417254,2930050,scooter,,,,http://object-naming-amore.upf.edu//2417254_2930050_singleton_obj.png,,"[0, 0, 1, 0]","[nan, nan, 'linguistic', nan]","[['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle']]",False,False,
429,429,2417254,2930050,wheel,,,1.0,http://object-naming-amore.upf.edu//2417254_2930050_singleton_obj.png,,"[0, 1, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['wheel'], ['wheel'], ['wheel'], ['wheel']]",False,False,
430,430,2417937,3116969,bent,,,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,,"[2, 2, 2, 2]","['visual', 'other', 'linguistic', 'visual']","[['bent'], ['combed', 'bent'], ['plate', 'tray', 'bowl', 'meal', 'container', 'bent'], ['combed', 'bent']]",False,False,
431,431,2417937,3116969,bowl,,,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,,"[2, 1, 2, 1]","['visual', 'visual', 'visual', 'visual']","[['bowl'], ['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container'], ['plate', 'tray', 'bowl', 'meal', 'container', 'bent'], ['plate', 'tray', 'bowl', 'container']]",False,False,
432,432,2417937,3116969,combed,0.25,0.5,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,random,"[2, 2, 2, 2]","['visual', 'visual', 'other', 'visual']","[['combed'], ['combed', 'bent'], ['combed'], ['combed', 'bent']]",False,True,random
433,433,2417937,3116969,container,,,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['tray', 'container'], ['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container'], ['plate', 'tray', 'bowl', 'meal', 'container', 'bent'], ['plate', 'tray', 'bowl', 'container']]",False,False,
434,434,2417937,3116969,food,,,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food', 'meal'], ['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container'], ['food', 'rice'], ['food', 'rice', 'meal']]",False,False,
435,435,2417937,3116969,meal,,,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food', 'meal'], ['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container'], ['plate', 'tray', 'bowl', 'meal', 'container', 'bent'], ['food', 'rice', 'meal']]",False,False,
436,436,2417937,3116969,plate,,,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,,"[2, 1, 2, 0]","['visual', 'linguistic', 'visual', nan]","[['plate'], ['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container'], ['plate', 'tray', 'bowl', 'meal', 'container', 'bent'], ['plate', 'tray', 'bowl', 'container']]",False,False,
437,437,2417937,3116969,rice,,,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,,"[1, 0, 0, 0]","['other', nan, nan, nan]","[['rice'], ['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container'], ['food', 'rice'], ['food', 'rice', 'meal']]",False,False,
438,438,2417937,3116969,tray,,,,http://object-naming-amore.upf.edu//2417937_3116969_singleton_obj.png,,"[0, 1, 2, 0]","[nan, 'visual', 'visual', nan]","[['tray', 'container'], ['plate', 'tray', 'food', 'bowl', 'rice', 'meal', 'container'], ['plate', 'tray', 'bowl', 'meal', 'container', 'bent'], ['plate', 'tray', 'bowl', 'container']]",False,False,
439,439,713704,3796731,chair,,,1.0,http://object-naming-amore.upf.edu//713704_3796731_singleton_obj.png,,"[2, 0, 0, 0]","['bounding box', nan, nan, nan]","[['chair'], ['chair'], ['chair'], ['chair']]",False,False,
440,440,713704,3796731,fingers,0.75,1.0,,http://object-naming-amore.upf.edu//713704_3796731_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'visual', 'other', 'other']","[['fingers'], ['fingers'], ['fingers'], ['fingers']]",True,True,random
441,441,713704,3796731,house,,,1.0,http://object-naming-amore.upf.edu//713704_3796731_singleton_obj.png,,"[1, 2, 0, 0]","['visual', 'bounding box', nan, nan]","[['house'], ['house'], ['house'], ['house']]",False,False,
442,442,713704,3796731,living room,,,1.0,http://object-naming-amore.upf.edu//713704_3796731_singleton_obj.png,,"[0, 2, 0, 0]","[nan, 'bounding box', nan, nan]","[['room', 'living room'], ['room', 'living room'], ['living room'], ['room', 'living room']]",False,False,
443,443,713704,3796731,room,,,1.0,http://object-naming-amore.upf.edu//713704_3796731_singleton_obj.png,,"[0, 2, 0, 0]","[nan, 'bounding box', nan, nan]","[['room', 'living room'], ['room', 'living room'], ['room', 'window'], ['room', 'living room']]",False,False,
444,444,713704,3796731,sofa,,,,http://object-naming-amore.upf.edu//713704_3796731_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['sofa'], ['sofa'], ['sofa'], ['sofa']]",False,False,
445,445,713704,3796731,window,,,1.0,http://object-naming-amore.upf.edu//713704_3796731_singleton_obj.png,,"[1, 2, 0, 0]","['visual', 'bounding box', nan, nan]","[['window'], ['window'], ['room', 'window'], ['window']]",False,False,
446,446,782,1059153,building,,,,http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png,,"[0, 1, 0, 0]","[nan, 'bounding box', nan, nan]","[['building', 'house'], ['building', 'house'], ['building', 'house'], ['building', 'house']]",False,False,
447,447,782,1059153,house,0.75,,,http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png,vg_majority,"[0, 1, 0, 0]","[nan, 'bounding box', nan, nan]","[['building', 'house'], ['building', 'house'], ['building', 'house'], ['building', 'house']]",True,False,vg_majority
448,448,782,1059153,sign,0.75,1.0,,http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png,alternative,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'visual', 'bounding box']","[['sign'], ['sign'], ['sign'], ['sign']]",True,True,alternative
449,449,782,1059153,window,,,,http://object-naming-amore.upf.edu//782_1059153_singleton_obj.png,,"[1, 0, 0, 1]","['visual', nan, nan, 'bounding box']","[['window'], ['window'], ['window'], ['window']]",False,False,
