	HITId	AssignmentId	WorkerId	WorkTimeInSeconds	url	vg_obj_name	mn_obj_name	comments	same_object	correct_name	ambiguous_bbox
566	3538U0YQ1FUOCMOONM9HLPCM9YK3FH	3XCC1ODXDLBF9XXT2UQ935EWSYUQRU	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//2402023_658899_singleton_obj.png	train	sign		No	-3	no
567	3I6NF2WGIGWX417NCP3SI7AIO9B5G8	34BBWHLWHAB70VQWOGV6H2VRT3HIWB	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2357040_815529_supercat_ambiguous.png	tie	necktie		Yes	2	
568	3I6NF2WGIGWX417NCP3SI7AIO9B5G8	3570Y55XZPJXT9F1DTDRHN3RPY5YGE	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2357040_815529_supercat_ambiguous.png	tie	necktie		Yes	2	
569	3P7QK0GJ3TL5WLJ5KYPJ57NCFPE2ZT	3HUTX6F6VUNVK13S8RJ4DSBO15WO25	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2320110_2918513_seed_ambiguous.png	airplane	jet		Yes	2	
570	37M4O367VJIXWB39NS1NVCUFKVN5MG	3R08VXYT7CVABB905PR9QD5IFNMW7A	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2373607_2036892_singleton_obj.png	charger	laptop		No	-3	no
571	35A1YQPVFEGB0SDI2D3V3JNY3M35I0	3KGTPGBS6XLQX6NP4DVDCY3DJRQ2U2	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png	shirt	raincoat		Yes	2	
572	3W1K7D6QSBHZKYJ13RIU60QG9VQZBR	3570Y55XZPJXT9F1DTDRHN3RPYWGYN	A224CWDR7XXF53	13	http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png	shirt	coat		Yes	2	
573	3W1K7D6QSBHZKYJ13RIU60QG9VQZBR	3LEP4MGT3G0Y4HCZ1BYZ3R2TRXRDBO	A91P6MTYV299S	22	http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png	shirt	coat		Yes	2	
574	3Q9SPIIRWJMQ7T94MQYRCLCSAB1WA3	3WYGZ5XF3WF5Z9ZB4E6HXT7JFUEKSD	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2320110_2918513_seed_ambiguous.png	airplane	plane		Yes	2	
575	36BTXXLZ2V86X8C1EVEUCJIBQMQR4K	3L2IS5HSFAIMMSCIQWTX4M6BUMBNU8	A224CWDR7XXF53	13	http://object-naming-amore.upf.edu//2373607_2036892_singleton_obj.png	charger	controller		Yes	-2	
576	306996CF6WK2P2YTVG92E664WGE1B5	3VSOLARPKB9HYWV5A2ERZCLRCKG93T	A224CWDR7XXF53	21	http://object-naming-amore.upf.edu//2364992_758248_supercat_ambiguous.png	car	wheel	plural would be correct	Not sure	0	no
577	3V7ICJJAZAGJH1VCIYS4C4D780O4BL	3Y4W8Q93LZKDDVA56SPZ43W0UPDDV0	A224CWDR7XXF53	29	http://object-naming-amore.upf.edu//2332361_3504470_singleton_obj.png	shirt	tie		No	-3	Not_sure
578	31YWE12TE0CNDRGWPSIT4DO9I527XH	39KFRKBFINVLLMWZ1CQZMWCTGKJYOO	A224CWDR7XXF53	34	http://object-naming-amore.upf.edu//2373607_2036892_singleton_obj.png	charger	drive		Yes	1	
579	37VUR2VJ6APLZ7QZ9G5XPQCME1E1CC	33PPUNGG385ONPYKPQ9MUYQ0X1FZRX	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2364992_758248_supercat_ambiguous.png	car	vehicle		Yes	2	
580	3TC2K6WK9G2QCPIIB8P6SNQ8GG728O	3OSWBBLG1EX5HKF067QHSOTLA0FDXX	A91P6MTYV299S	31	http://object-naming-amore.upf.edu//2373607_2036892_singleton_obj.png	charger	hardcover		Not sure	-3	Not_sure
581	3TC2K6WK9G2QCPIIB8P6SNQ8GG728O	3TY7ZAOG5FK5Y0FZVCNXNN10K29K04	A224CWDR7XXF53	28	http://object-naming-amore.upf.edu//2373607_2036892_singleton_obj.png	charger	hardcover		Not sure	0	no
582	3QGHA0EA0J0VQ3EWS4YN7WWYSTMWBY	3G5W44VEU7I294QK9EC08FOGRJGGKL	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2359286_2031767_singleton_obj.png	ambulance	vehicle		Yes	2	
583	3QGHA0EA0J0VQ3EWS4YN7WWYSTMWBY	3PJ71Z61R42LOTHQNY08BJ6UE02911	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2359286_2031767_singleton_obj.png	ambulance	vehicle		Yes	2	
584	3P0I4CQYVY7F9X35W939DGWXZS5WO2	3ND9UOO81K29QWY29JSJ9INJA7HLWY	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2332361_3504470_singleton_obj.png	shirt	dress shirt		Yes	2	
585	3JGHED38EDRCDW66UO4VNRVIKBW7YN	35LDD5557A421EM6KHAVLK8DN5SKMX	A91P6MTYV299S	23	http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png	tarpon	bike		No	-3	no
586	3JGHED38EDRCDW66UO4VNRVIKBW7YN	3Y9N9SS8LYBT1M8MMIJTL84H35V3D4	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png	tarpon	bike		No	-3	no
587	329E6HTMSW2ZS8G2OX0E124RHU13KJ	30MVJZJNHMDSJAXUDN6EFJ2G8HRJ94	A224CWDR7XXF53	18	http://object-naming-amore.upf.edu//2332361_3504470_singleton_obj.png	shirt	scarf		No	0	Not_sure
588	3N7PQ0KLI5PW68OSSBPB37RMXX5E3A	3X3OR7WPZZ0Y0V2KBGCDV2KXS0E8L6	A224CWDR7XXF53	16	http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png	dress	toy		No	-3	no
589	3E6L1VR4XWMN95B66O7FSSO6JPM6FQ	3OLQQLKKNSP9E6OBLYM07X3RZE1EJ3	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png	tarpon	motorcycle		No	-3	no
590	3SBX2M1TKDN6L7X11GPU7T86U0P4QX	3M81GAB8A0JSTQG46X4J3Q9SACRQBH	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png	dress	clothing		Yes	2	
591	3SBX2M1TKDN6L7X11GPU7T86U0P4QX	3SUWZRL0MYDXQB941FSBYTYMD8HE6X	A91P6MTYV299S	9	http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png	dress	clothing		Yes	2	
592	3Y3CZJSZ9KTOTRG1S0X4HBOPQILR5P	3VZLGYJEYLA8KLKWYPFEJGCOYI0ZXT	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png	tarpon	wheel		No	-3	no
593	3AC6MFV69KI9BBMN3JSQSBTE48VZH7	3S3AMIZX3U5HEM45FBUUEB8B9IYCD1	A224CWDR7XXF53	39	http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png	tarpon	arena		Not sure	0	no
594	3XU9MCX6VOCWUUXEAHV6J4LD68UR2O	3Z2R0DQ0JHE98AQ3EDG88GHAX3FE2G	A91P6MTYV299S	12	http://object-naming-amore.upf.edu//2361500_1682809_supercat_unique.png	dress	book		No	-3	no
595	3FJ2RVH25Z6QQU1SG0VKSJLJ0MP29D	3TE3O857308YHEV80J087NGTCSLR2M	A224CWDR7XXF53	59	http://object-naming-amore.upf.edu//2376197_3238849_singleton_obj.png	tarpon	mat	What is a tarpon?	Not sure	2	no
596	3VP28W7DUNKPXFVH8T4QPQH1OTIZF9	3RANCT1ZVFHKLJNLN6OODR6HDXMBUW	A91P6MTYV299S	16	http://object-naming-amore.upf.edu//2361500_1682809_supercat_unique.png	dress	bench		No	-3	Yes
597	3RWB1RTQDJNM4WJOD60IO0Y1RQZ8PH	3WQ3B2KGE8G4CMWNLIE42P1K205B1D	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2349149_1903388_singleton_obj.png	cat	kitten		Yes	2	
598	3QI9WAYOGQBWDAGSC87EZR7L8FG6S9	369J354OFDAVAP5V7AIZYWJYQOD6GN	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2317878_3397383_singleton_obj.png	shirt	cake		No	-3	no
599	3QI9WAYOGQBWDAGSC87EZR7L8FG6S9	3A4NIXBJ76ZDLK4O5HMW0KLSC5XLM1	A91P6MTYV299S	9	http://object-naming-amore.upf.edu//2317878_3397383_singleton_obj.png	shirt	cake		No	-3	no
600	3EPG8DX9LKQ3HE0MF8TFCGOAP0Y5PC	3YOH7BII097LR1GFY9BM8GRQEY8KVI	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png	cow	calf		Yes	2	
601	3HJ1EVZS2OJLFCTXEH9B2EQ5CMUR3Z	3QRYMNZ7FYH7MFXTQR3NZQK9B84TNN	A224CWDR7XXF53	27	http://object-naming-amore.upf.edu//2317878_3397383_singleton_obj.png	shirt	person		No	-3	Not_sure
602	3MJ9GGZYO364VDBX869KOEW36472AS	36AHBNMV1RCUHP5AB3CJB20UC6FDY9	A224CWDR7XXF53	29	http://object-naming-amore.upf.edu//2317878_3397383_singleton_obj.png	shirt	t-shirt		Yes	0	
603	3MJ9GGZYO364VDBX869KOEW36472AS	3D4CH1LGEATIS87T5HLBI6A0GP4G9R	A91P6MTYV299S	18	http://object-naming-amore.upf.edu//2317878_3397383_singleton_obj.png	shirt	t-shirt		Yes	1	
604	3OCZWXS7ZO7DQTLONG08VZFQKQX5LE	30OG32W0SUB5XWFW0WES04K88Y6NEG	A91P6MTYV299S	11	http://object-naming-amore.upf.edu//2317878_3397383_singleton_obj.png	shirt	woman		No	-3	Yes
605	3HJ1EVZS2OJLFCTXEH9B2EQ5CMV3RC	3SKRO2GZ71R55P0HRVRX1SKAPU4K1W	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2400746_405982_seed_ambiguous.png	cow	bull		Yes	2	
606	35ZRNT9RUIYIIZ1HMPS78JL01ZB3O3	31Q0U3WYDPFHAATX812OXNFOJA471D	A224CWDR7XXF53	27	http://object-naming-amore.upf.edu//2360367_2857132_singleton_obj.png	hood	car	hood is also wrong, isn't it?	No	-2	no
607	31GN6YMHLPSU7PVY3QKIXL6YWH8WSZ	33FBRBDW6OZ5XR8EY3JESJUAYRB8C1	A224CWDR7XXF53	37	http://object-naming-amore.upf.edu//2360367_2857132_singleton_obj.png	hood	window	VG name wrong	No	2	no
608	3X55NP42EOG03ZDI1P5MXJQQB473PK	34MAJL3QP4NG1QPTT7I0I4ABQS234R	A224CWDR7XXF53	18	http://object-naming-amore.upf.edu//2360367_2857132_singleton_obj.png	hood	meter	VG name worng?	No	-3	no
609	3S4TINXCC0NNLU5U1I7DQ2JCPROBO2	3OB0CAO74HPBT5ACXZV92NFS4Y9HYN	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2402540_388741_singleton_obj.png	sheep	lamb		Yes	2	
610	3TC2K6WK9G2QCPIIB8P6SNQ8GG782U	3NG53N1RLVJORGHI385KCJTHXAF8P4	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png	horse	belt		No	-3	no
611	3K3G488TR28OHQ11FL84CLEKUWK5Q3	3U5JL4WY5K9SHOW7DWPOPKZFXNY4XN	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2402888_1130347_singleton_obj.png	horse	shoe		No	-3	no
612	32204AGAABC9KURIDR4174D8TI2GH0	3CFVK00FWLLBWHJWI1FFBOO6M5IL6R	A91P6MTYV299S	14	http://object-naming-amore.upf.edu//2353404_1746570_singleton_obj.png	dog	belt		Yes	-3	no
613	3IH9TRB0FBZCCACZ1Q1J0TAHR6Y1IE	339ANSOTR52G5VWFZ2C3TR1W6W8IKF	A91P6MTYV299S	53	http://object-naming-amore.upf.edu//2360367_2857132_singleton_obj.png	hood	windshield		No	-3	no
614	3IH9TRB0FBZCCACZ1Q1J0TAHR6Y1IE	3OB0CAO74HPBT5ACXZV92NFS4Y6HYK	A224CWDR7XXF53	36	http://object-naming-amore.upf.edu//2360367_2857132_singleton_obj.png	hood	windshield		No	2	no
615	3TTPFEFXCTK7N12C1EVFVD0JZ4Z6HO	37TRT2X24QRB73CRB7KA6PX6WHOBJ0	A91P6MTYV299S	30	http://object-naming-amore.upf.edu//2319937_3324134_supercat_unique.png	donut	cake		Yes	-1	
616	3TTPFEFXCTK7N12C1EVFVD0JZ4Z6HO	3HMIGG0U4L6I0U9JUV13PAMT1FSY8Y	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2319937_3324134_supercat_unique.png	donut	cake		Yes	2	
617	3R868ACW4SCVBFRCJDA87BHDP8IZG8	3PS7W85Z8Z2MXDTZPHKIHPPP6JNT9O	A224CWDR7XXF53	23	http://object-naming-amore.upf.edu//2361249_2215755_seed_ambiguous.png	jacket	shirt		Not sure	1	Yes
618	3WA2XVDZEMHV3RBABDN9AA367O7E6G	3UOUJI6MTDERYMQMS2G62OX9W0QXU7	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2361249_2215755_seed_ambiguous.png	jacket	sweater		Yes	2	
619	3SV8KD29L4S0D1NV94VN5396WPZZKB	33JKGHPFYCU39K79HU2BDCPHH0XNM5	A91P6MTYV299S	7	http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png	pizza	pizza slice		Yes	2	
620	3SV8KD29L4S0D1NV94VN5396WPZZKB	3MD9PLUKKIE38R6SWJS5LELQW4MNZT	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png	pizza	pizza slice		Yes	2	
621	3IVEC1GSLPZ87LW5J8MJCUPH4LN1JQ	3WYP994K17RVWGQV1G455WQ2VK2Y6C	A224CWDR7XXF53	21	http://object-naming-amore.upf.edu//2361249_2215755_seed_ambiguous.png	jacket	t-shirt		Not sure	1	Yes
622	3HRWUH63QU23ETO9ZTGN8RJFPLX5NG	3VAR3R6G1P166G5HO8S5NJORN5OO88	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2361249_2215755_seed_ambiguous.png	jacket	hoodie		Yes	2	
623	3K3IX1W4S6R0NKC3A4KWKR4WHEZAPN	3FPRZHYEPY7FV388D3JNRUAO3CTV3P	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png	pizza	food		Yes	2	
624	3CZH926SICEHO47WSPUUDCJSBX1E4V	3TR2532VIPU51RVWFG32V9BEIGJJ6T	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png	pizza	dessert		Yes	-2	
625	32TMVRKDGNY0F3X5FM8UL2N60U384Q	32XVDSJFPZX7KYIGVB4RLOMJ65CM2J	A224CWDR7XXF53	17	http://object-naming-amore.upf.edu//2364594_2581620_singleton_obj.png	cheese	mustard		Yes	1	
626	3P520RYKCH6G9J8IWUS9MMB9XHQ5U8	308XBLVESI4S5RV4JCTJ8GJX6YYRBO	A224CWDR7XXF53	15	http://object-naming-amore.upf.edu//2364594_2581620_singleton_obj.png	cheese	hotdog		No	-3	no
627	3RHLQY6EDT4CWYTWWUJA7U17BL04DS	3VFJCI1K4ZZOW83FZYLX9RAUMBQRG5	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2364594_2581620_singleton_obj.png	cheese	food		Not sure	2	no
628	309D674SHZLMC58RBDYMV2PV0D5BC5	3ZQIG0FLQEGCM1AWNNUPWRLL15OWVX	A224CWDR7XXF53	28	http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png	bun	hand		No	-2	Not_sure
629	375VMB7D4JJ645SBHJLE1VBQG31DIG	3IOEN3P9S7JY6AFSPRXWR9FSOZU16I	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png	bun	hotdog		No	-3	no
630	375VMB7D4JJ645SBHJLE1VBQG31DIG	3Y9N9SS8LYBT1M8MMIJTL84H35ED3X	A91P6MTYV299S	56	http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png	bun	hotdog		Not sure	0	Yes
631	3M47JKRKCX1EUQ1JYA19I07KWL986B	3R2PKQ87NW8BVJWIKEPJ84T0V13IMK	A91P6MTYV299S	17	http://object-naming-amore.upf.edu//2321774_2970221_singleton_obj.png	cheese	macaroni		No	-3	Yes
632	34R0BODSP1ZZKNBW6UD4I4P6BTWE50	3137ONMDKG5ZN4YADS1XAKBB7MKGE1	A91P6MTYV299S	34	http://object-naming-amore.upf.edu//2321774_2970221_singleton_obj.png	cheese	pizza		No	-3	no
633	3MJ28H2Y1E8LWEOL08G0NGJKFV25OV	3Z4XG4ZF48RT0PJ9PZF16WFKZ9Z8X3	A224CWDR7XXF53	37	http://object-naming-amore.upf.edu//2334401_3271144_supercat_unique.png	snowsuit	skier		No	1	Yes
634	311HQEI8RSGCIMGBQA6E1Y4KQ507ZE	3DL65MZB8DFM6SI5B65EKTQW9UZECW	A224CWDR7XXF53	19	http://object-naming-amore.upf.edu//2334401_3271144_supercat_unique.png	snowsuit	man		No	2	Not_sure
635	3QMELQS6Y5BKCVGFXJ799H2PMDWR65	34FNN24DCM9ZDCQHWXU0DQC2ZPRY5W	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2334401_3271144_supercat_unique.png	snowsuit	shoe		No	-3	no
636	3PUV2Q8SV44WHXE5B9TXF87DLDHBD5	30ZX6P7VF8VHJQCVSERZ5WU22BN2J1	A224CWDR7XXF53	20	http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png	bread	cake	VG wrong?	Yes	1	
637	3ECKRY5B1QW976X791ABSNUT4LAZI0	3OJSZ2ATDSWGYSUG9O400DS5VQE57Y	A224CWDR7XXF53	26	http://object-naming-amore.upf.edu//2334401_3271144_supercat_unique.png	snowsuit	snowboarder		No	-3	Not_sure
638	3KVQ0UJWPXLT1NXNRU7A4AW6IX15W7	32UTUBMZ7GWKYYCLSWYT9D80R46VBG	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png	bread	food		Yes	2	
639	3KVQ0UJWPXLT1NXNRU7A4AW6IX15W7	3NKQQ8O39Y5D0GL512FU8HUHGIYDU5	A91P6MTYV299S	13	http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png	bread	food		Yes	2	
640	37SDSEDIN92JN40MS4PSN4G3OAT81D	3VNL7UK1XFJVYNKCS3KARLB09H7FTR	A91P6MTYV299S	14	http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png	blazer	suit		Yes	2	
641	3LOJFQ4BOXFXA0IZHM6QEBQ387QDKR	3VELCLL3GKJUP383QK00LFS5HYX1FL	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png	muffin	burger		Yes	2	
642	3TZ0XG8CBUK1C93HWH4L2AYMMMH89M	3OE22WJIGIO7PPPA6OLE8G1GZX3QU3	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png	muffin	food		Yes	2	
643	3Q7TKIAPOTA8U60H2MIRTB3IX7VDLU	36ZN444YTRYZVMHUXU4W08I5Q1IIOZ	A91P6MTYV299S	15	http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png	muffin	breakfast sandwich		Yes	2	
644	3Q7TKIAPOTA8U60H2MIRTB3IX7VDLU	3XC1O3LBOSMHYFU8EEN8MYGK6DZLT8	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png	muffin	breakfast sandwich		Yes	2	
645	3BAKUKE49HCP59FIRDVSELB8E2H1RI	3F6KKYWMNB105Q1W4138UM2N8M5NDN	A91P6MTYV299S	7	http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png	muffin	sandwich		Yes	2	
646	3BAKUKE49HCP59FIRDVSELB8E2H1RI	3MD9PLUKKIE38R6SWJS5LELQW4QNZX	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png	muffin	sandwich		Yes	1	
647	3QD8LUVX4XY8QN2D1Z3W6TADRZ75X0	3AWETUDC92SBUQV1Z3FDG6P9A5LIZ1	A91P6MTYV299S	7	http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png	cookie	food		Yes	2	
648	308KJXFUJR6YFC5ARLTGP15T6HKATS	37WLF8U1WPQ0CB1EX13EWOBRX5KK6U	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png	cookie	sandwich		Yes	2	
649	38VTL6WC4ADXQSSN6VPYP7HMT515Y6	3EJJQNKU9R52W4YQJ43FURMV1B3RH4	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png	cookie	ice cream sandwich		Yes	2	
650	38VTL6WC4ADXQSSN6VPYP7HMT515Y6	3TPWUS5F891GNS4WW6ZK6ZXWGYXCW3	A91P6MTYV299S	49	http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png	cookie	ice cream sandwich		Yes	1	
651	3KTCJ4SCVG1Y8T2QM5ZBSMHY8FI1MU	35H6S234SA0XUSGBQEZ8UZS90FI65O	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png	blazer	tuxedo		Yes	2	
652	3KTCJ4SCVG1Y8T2QM5ZBSMHY8FI1MU	3RRCEFRB7MCL4LT680X60N8NEKFB4Q	A224CWDR7XXF53	26	http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png	blazer	tuxedo		No	2	Yes
653	3ACRLU860NE193S5744HLQPYLPIBEY	3X0H8UUIT1OWU9TSTSPKL41E21USWO	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png	blazer	jacket		Yes	2	
654	3NFWQRSHVEEP6Y0CI1G14J1VD3PGF2	3A9AA95ATWM54YYG5AYH0ZJQVKP5PA	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png	blazer	tie		No	-3	no
655	3NCN4N1H1GH5395I0370BDJ7ZHJBNN	3WZ36BJEV3G5L68WN1YE8VKFUJQTBY	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png	coat	chair		No	-3	no
656	3HFWPF5AK9JXGRTAT69GSOV1YOE3S0	3TVRFO09GKFOFW3SJOO5B11QJ9HLXL	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png	coat	jacket		Yes	2	
657	3HFWPF5AK9JXGRTAT69GSOV1YOE3S0	3X4MXAO0BGOKTUTFE3PFVUWIGZBWR4	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png	coat	jacket		Yes	2	
658	3CZH926SICEHO47WSPUUDCJSBX14EL	3Q5C1WP23M12N6FEK8NRZ31SS4E511	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png	coat	phone		No	-3	no
659	3D1UCPY6GG9FX7E1F83BBXV0MU7835	3DPNQGW4LLFFY9CBC9GYP7MV0J446Y	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png	coat	man		No	-3	no
660	3HYV4299H0WI75UY4SK7UOZXDJXE82	3N1FSUEFL50EJIRQMWOCVDWNH5E4DD	A224CWDR7XXF53	22	http://object-naming-amore.upf.edu//2320509_3007652_singleton_obj.png	coat	clothing		Yes	2	Yes
661	3YZ7A3YHR5T0U6GE7PX97LTLCK55SS	3F0BG9B9MPNE0G40KQ9XBAQYQVMY7B	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2364742_3888077_supercat_unique.png	shirt	teeth		No	-3	no
662	3Y3CZJSZ9KTOTRG1S0X4HBOPQIM5R4	3A0EX8ZRN8O12S7QX7LDGCCU9LDYBX	A224CWDR7XXF53	49	http://object-naming-amore.upf.edu//2364742_3888077_supercat_unique.png	shirt	dress		Yes	1	
663	3XABXM4AJ15748K3DJF7O5OBWML8Q8	3MRNMEIQW56AHQYBSONTHUYY3R5LDJ	A91P6MTYV299S	12	http://object-naming-amore.upf.edu//2364742_3888077_supercat_unique.png	shirt	child		No	-3	Yes
664	3RWO3EJELH94TWZ3ELR39QBTDKT1PQ	3Z3ZLGNNSIUNQVCRR4PDL7BGMK73QW	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//2364742_3888077_supercat_unique.png	shirt	sweatshirt		Yes	2	
665	335HHSX8CD568AHRB13T1JABGQMDHN	37U1UTWH9VM93TXXG099HETWYS38RW	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2364742_3888077_supercat_unique.png	shirt	boy		No	-3	no
666	3UV0D2KX1MJ9UI7SN0E0VU4SNYG4F3	3KWTYT08703FDDJIDI5AJIA6QAO5LC	A224CWDR7XXF53	16	http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png	coat	back		No	2	Yes
667	3XAOZ9UYRZRPT80IEY6S9V13IGF1QH	37Q970SNZE83T8DPW40ZSEBK6OR1S4	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png	coat	vest		Yes	2	
668	335VBRURDJ0ILAD89KQLUKU8XPFE9R	317HQ483I7SHD1HIWF4JLJI00RDNIP	A91P6MTYV299S	15	http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png	coat	t-shirt		Yes	2	
669	335VBRURDJ0ILAD89KQLUKU8XPFE9R	3I3WADAZ9Q4NJYMFQAL2BZE0LFT5OT	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2358656_800444_supercat_unique.png	coat	t-shirt		Yes	0	
