items,quality_control
"[['http://object-naming-amore.upf.edu//2409369_243255_singleton_obj.png', ['plane', 'airplnae', 'airplane']], ['http://object-naming-amore.upf.edu//2404005_347204_singleton_obj.png', ['ceiling', 'sofa', 'couch']], ['http://object-naming-amore.upf.edu//2318958_3413384_supercat_unique.png', ['cartop', 'table', 'chair', 'bench']], ['http://object-naming-amore.upf.edu//2339852_3692188_supercat_unique.png', ['rekela', 'burger', 'bread', 'food', 'sandwich']], ['http://object-naming-amore.upf.edu//2378270_560728_singleton_obj.png', ['carpet', 'floor', 'sofa', 'chair', 'wall', 'table']], ['http://object-naming-amore.upf.edu//2361483_781585_singleton_obj.png', ['soldier', 'sky', 'man', 'woman', 'girl', 'person']]]","['7b22616972706c6e6165223a202273616e732d616972706c616e65222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b226365696c696e67223a20227365726966222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b22636172746f70223a2022636f7572696572222c202262656e6368223a2022617269616c227d', '7b2272656b656c61223a2022636f7572696572227d', '7b2277616c6c223a20227365726966222c2022636172706574223a2022617269616c227d', '7b22736b79223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2397686_1187582_singleton_obj.png', ['shirt', 'shiirt', 'tie']], ['http://object-naming-amore.upf.edu//2350119_2542058_singleton_obj.png', ['horse', 'fad', 't-shirt']], ['http://object-naming-amore.upf.edu//2374808_585531_singleton_obj.png', ['slice', 'food', 'pizza', 'lettuce']], ['http://object-naming-amore.upf.edu//2403358_354106_singleton_obj.png', ['motorcycle', 'ac', 'motorbike', 'dirt bike', 'bike']], ['http://object-naming-amore.upf.edu//2351525_860222_singleton_obj.png', ['eyebrow', 'bear', 'cake', 'doll', 'cookie', 'food']], ['http://object-naming-amore.upf.edu//2388215_674733_singleton_obj.png', ['skiing', 'rug', 'sofa', 'carpet', 'floor', 'living room']]]","['7b22736869697274223a202273616e732d7368697274222c20227368697274223a2022617269616c227d', '7b22666164223a2022636f7572696572222c2022686f727365223a2022617269616c227d', '7b226c657474756365223a20227365726966222c202270697a7a61223a2022617269616c227d', '7b226163223a2022636f7572696572222c20226d6f746f726379636c65223a2022617269616c222c20226d6f746f7262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b2265796562726f77223a20227365726966222c2022636f6f6b6965223a2022617269616c227d', '7b22736b69696e67223a2022636f7572696572222c2022636172706574223a2022617269616c222c2022727567223a2022626f6c642d636172706574227d']"
"[['http://object-naming-amore.upf.edu//2404981_1111465_singleton_obj.png', ['keyboard', 'desk', 'catwalk']], ['http://object-naming-amore.upf.edu//2339158_2217725_singleton_obj.png', ['cat', 'bench', 'bnch']], ['http://object-naming-amore.upf.edu//2371590_739103_singleton_obj.png', ['plane', 'jet', 'airpane', 'airplane']], ['http://object-naming-amore.upf.edu//2360307_3534506_seed_ambiguous.png', ['coat', 'sweater', 'shirt', 'jacket', 'ground']], ['http://object-naming-amore.upf.edu//2345529_1042664_singleton_obj.png', ['pen', 'table', 'newspaper', 'strape', 'paper', 'desk']], ['http://object-naming-amore.upf.edu//2339187_3697471_seed_ambiguous.png', ['t-shirt', 'camera', 'pulp', 'woman', 'girl', 'person']]]","['7b2263617477616c6b223a2022636f7572696572227d', '7b22626e6368223a202273616e732d62656e6368222c202262656e6368223a2022617269616c227d', '7b2261697270616e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2267726f756e64223a20227365726966227d', '7b22737472617065223a2022636f7572696572222c20226465736b223a2022617269616c222c20227061706572223a2022626f6c642d6e6577737061706572227d', '7b2270756c70223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2354786_2260042_singleton_obj.png', ['car', 'vehicle', 'statue']], ['http://object-naming-amore.upf.edu//2400037_411945_singleton_obj.png', ['motorcycle', 'bike', 'motorcydle']], ['http://object-naming-amore.upf.edu//2357873_1677113_singleton_obj.png', ['camera', 'bed', 'blanket', 'belly']], ['http://object-naming-amore.upf.edu//2355705_1899282_supercat_ambiguous.png', ['pizza', 'pepper', 'cheese', 'food', 'toppings']], ['http://object-naming-amore.upf.edu//2373518_2306785_singleton_obj.png', ['skier', 'man', 'jacket', 'guy', 'sjier', 'person']], ['http://object-naming-amore.upf.edu//2319290_2843611_singleton_obj.png', ['birdge', 'bus', 'wheel', 'vehicle', 'bridge', 'overpass']]]","['7b22737461747565223a2022636f7572696572222c2022636172223a2022617269616c227d', '7b226d6f746f726379646c65223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b2262656c6c79223a20227365726966222c2022626564223a2022617269616c227d', '7b22706570706572223a20227365726966227d', '7b22736a696572223a202273616e732d736b696572227d', '7b22626972646765223a202273616e732d627269646765222c2022627269646765223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2392793_1225888_seed_ambiguous.png', ['bed', 'dog', 'rug']], ['http://object-naming-amore.upf.edu//2342629_3458314_singleton_obj.png', ['plane', 'airplane', 'arplane']], ['http://object-naming-amore.upf.edu//2361144_1991468_seed_ambiguous.png', ['jet', 'plane', 'airplane', 'road']], ['http://object-naming-amore.upf.edu//2333914_3668062_supercat_unique.png', ['building', 'shirt', 'house', 'children', 'table']], ['http://object-naming-amore.upf.edu//2322717_990857_singleton_obj.png', ['tennis player', 'tdnnis player', 'girl', 'person', 'player', 'woman']], ['http://object-naming-amore.upf.edu//2318525_3656866_singleton_obj.png', ['kid', 'boy', 'cooker', 'perrson', 'child', 'person']]]","['7b22727567223a20227365726966222c2022626564223a2022617269616c227d', '7b226172706c616e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22726f6164223a20227365726966222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b227368697274223a20227365726966222c2022686f757365223a2022617269616c227d', '7b2274646e6e697320706c61796572223a202273616e732d74656e6e697320706c61796572227d', '7b2270657272736f6e223a202273616e732d706572736f6e222c2022626f79223a2022617269616c222c20226368696c64223a2022626f6c642d6b6964227d']"
"[['http://object-naming-amore.upf.edu//2364899_1697576_supercat_unique.png', ['train', 'trlley', 'trolley']], ['http://object-naming-amore.upf.edu//2316318_1054630_singleton_obj.png', ['chair', 'warmer', 'bench']], ['http://object-naming-amore.upf.edu//2411981_205544_supercat_unique.png', ['truck', 'wheel', 'car', 'tfuck']], ['http://object-naming-amore.upf.edu//2338345_2751873_singleton_obj.png', ['dryer', 'person', 'pizza', 'woman', 'class']], ['http://object-naming-amore.upf.edu//2362619_2170379_singleton_obj.png', ['automobile', 'car', 'truck', 'wheel', 'vehicle', 'vehiccle']], ['http://object-naming-amore.upf.edu//2399364_416865_supercat_unique.png', ['food', 'bun', 'burger', 'hotdog', 'session', 'ketchup']]]","['7b2274726c6c6579223a202273616e732d74726f6c6c6579222c2022747261696e223a2022617269616c227d', '7b227761726d6572223a2022636f7572696572222c202262656e6368223a2022617269616c227d', '7b22746675636b223a202273616e732d747275636b222c2022747275636b223a2022617269616c227d', '7b226472796572223a2022636f7572696572222c2022776f6d616e223a2022617269616c227d', '7b227665686963636c65223a202273616e732d76656869636c65222c2022636172223a2022617269616c222c20226175746f6d6f62696c65223a2022626f6c642d636172227d', '7b2273657373696f6e223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2393093_474851_supercat_unique.png', ['cow', 'wheel', 'pansies']], ['http://object-naming-amore.upf.edu//2350715_1959531_supercat_unique.png', ['kitten', 'cat', 'ears']], ['http://object-naming-amore.upf.edu//2328103_2981752_singleton_obj.png', ['floor', 'rug', 'carpte', 'carpet']], ['http://object-naming-amore.upf.edu//2365564_633209_singleton_obj.png', ['sutfer', 'guy', 'man', 'surfer', 'pant']], ['http://object-naming-amore.upf.edu//2353819_1793678_supercat_ambiguous.png', ['stairs', 'truck', 'staairs', 'vehicle', 'car', 'wheel']], ['http://object-naming-amore.upf.edu//2398917_1174308_supercat_ambiguous.png', ['pen', 'person', 'man', 'lady', 'woman', 'glass']]]","['7b2270616e73696573223a2022636f7572696572222c2022636f77223a2022617269616c227d', '7b2265617273223a20227365726966222c2022636174223a2022617269616c227d', '7b22636172707465223a202273616e732d636172706574222c2022727567223a2022626f6c642d636172706574227d', '7b22737574666572223a202273616e732d737572666572227d', '7b2273746161697273223a202273616e732d737461697273227d', '7b2270656e223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2364059_2262645_singleton_obj.png', ['pizza', 'plate', 'piza']], ['http://object-naming-amore.upf.edu//2367802_750092_supercat_unique.png', ['trees', 'mirror', 'car']], ['http://object-naming-amore.upf.edu//2323934_3272171_singleton_obj.png', ['train', 'bridge', 'overpass', 'brridge']], ['http://object-naming-amore.upf.edu//2400846_1154377_singleton_obj.png', ['tennis player', 'player', 'woman', 'tennis plyaer', 'person']], ['http://object-naming-amore.upf.edu//2347523_1890185_singleton_obj.png', ['girl', 'child', 'person', 'kid', 'chopper', 't-shirt']], ['http://object-naming-amore.upf.edu//2350935_2151038_supercat_ambiguous.png', ['cheese', 'cake', 'food', 'pizza', 'plate', 'cogs']]]","['7b2270697a61223a202273616e732d70697a7a61222c202270697a7a61223a2022617269616c227d', '7b227472656573223a20227365726966222c2022636172223a2022617269616c227d', '7b2262727269646765223a202273616e732d627269646765222c2022627269646765223a2022617269616c227d', '7b2274656e6e697320706c79616572223a202273616e732d74656e6e697320706c61796572222c2022776f6d616e223a2022617269616c227d', '7b2263686f70706572223a2022636f7572696572222c20226b6964223a2022626f6c642d6368696c64227d', '7b22636f6773223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2349478_874546_singleton_obj.png', ['airplane', 'plane', 'vehicle']], ['http://object-naming-amore.upf.edu//2397149_1192214_singleton_obj.png', ['car', 'arm', 'snow']], ['http://object-naming-amore.upf.edu//2363419_1804573_singleton_obj.png', ['man', 'preson', 'person', 'shirt']], ['http://object-naming-amore.upf.edu//2346651_897476_singleton_obj.png', ['person', 'man', 'boy', 'bark', 't-shirt']], ['http://object-naming-amore.upf.edu//2318682_1008219_singleton_obj.png', ['counter', 'table', 'juggler', 'banana', 'countertop', 'stand']], ['http://object-naming-amore.upf.edu//2363864_761449_supercat_unique.png', ['phone', 'ear', 'carpet', 'cell phone', 'floor', 'mobile phone']]]","['7b2276656869636c65223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2261726d223a20227365726966222c2022636172223a2022617269616c227d', '7b22707265736f6e223a202273616e732d706572736f6e222c20226d616e223a2022617269616c227d', '7b226261726b223a20227365726966227d', '7b226a7567676c6572223a2022636f7572696572222c20227461626c65223a2022617269616c227d', '7b22656172223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2349533_1727798_seed_ambiguous.png', ['belt', 'strings', 'horse']], ['http://object-naming-amore.upf.edu//2370016_3860588_supercat_ambiguous.png', ['train', 'trin', 'car']], ['http://object-naming-amore.upf.edu//2415556_3506259_singleton_obj.png', ['chkld', 'tie', 'child', 'boy']], ['http://object-naming-amore.upf.edu//2335357_963212_seed_ambiguous.png', ['acronis', 'couch', 'pillow', 'bed', 'sofa']], ['http://object-naming-amore.upf.edu//1160000_1600076_singleton_obj.png', ['truck', 'bus', 'vehicle', 'van', 'wheel', 'windshield']], ['http://object-naming-amore.upf.edu//2329759_3725360_singleton_obj.png', ['ear', 'kid', 'shoe', 'boy', 'parking meter', 'child']]]","['7b22737472696e6773223a2022636f7572696572222c2022686f727365223a2022617269616c227d', '7b227472696e223a202273616e732d747261696e227d', '7b2263686b6c64223a202273616e732d6368696c64222c2022626f79223a2022617269616c227d', '7b226163726f6e6973223a2022636f7572696572222c2022736f6661223a2022626f6c642d636f756368227d', '7b2277696e64736869656c64223a20227365726966222c2022747275636b223a2022617269616c227d', '7b22656172223a20227365726966222c20226368696c64223a2022626f6c642d6b6964227d']"
"[['http://object-naming-amore.upf.edu//2400798_1154925_singleton_obj.png', ['horse', 'fasteners', 'pony']], ['http://object-naming-amore.upf.edu//2400472_3818093_supercat_ambiguous.png', ['train', 'car', 'sky']], ['http://object-naming-amore.upf.edu//2373095_2419172_supercat_unique.png', ['food', 'plate', 'shirt', 'button down shirt']], ['http://object-naming-amore.upf.edu//2336547_3013687_singleton_obj.png', ['wheel', 'bridge', 'tree', 'car', 'boat']], ['http://object-naming-amore.upf.edu//2378546_559112_supercat_unique.png', ['t-shirt', 'jacket', 'coat', 'dress', 'shirt', 'grass']], ['http://object-naming-amore.upf.edu//2371817_1961135_singleton_obj.png', ['computer', 'desk', 'table', 'electronics', 'keyboard', 'laptop']]]","['7b2266617374656e657273223a20227365726966222c2022686f727365223a2022617269616c227d', '7b22736b79223a20227365726966227d', '7b22706c617465223a20227365726966222c20227368697274223a2022617269616c227d', '7b2274726565223a20227365726966222c2022626f6174223a2022617269616c227d', '7b226772617373223a20227365726966222c20226a61636b6574223a2022617269616c227d', '7b22656c656374726f6e696373223a20227365726966222c20226465736b223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2368720_616400_singleton_obj.png', ['man', 'person', 'pefson']], ['http://object-naming-amore.upf.edu//2361933_1808453_supercat_unique.png', ['wooden spoon', 'spoon', 'photo']], ['http://object-naming-amore.upf.edu//2366140_3880725_seed_ambiguous.png', ['rug', 'carpet', 'toy', 'darts']], ['http://object-naming-amore.upf.edu//2326497_3182150_supercat_unique.png', ['dog', 'shirt', 'clothing', 'head', 'man']], ['http://object-naming-amore.upf.edu//2417831_3394763_supercat_ambiguous.png', ['man', 'shirt', 'person', 'pants', 'boy', 'guy']], ['http://object-naming-amore.upf.edu//2320285_2968346_singleton_obj.png', ['vehicle', 'truck', 'wheel', 'jeep', 'car', 'arm']]]","['7b22706566736f6e223a202273616e732d706572736f6e222c20226d616e223a2022617269616c227d', '7b2270686f746f223a20227365726966222c202273706f6f6e223a2022617269616c227d', '7b226461727473223a2022636f7572696572222c2022727567223a2022617269616c222c2022636172706574223a2022626f6c642d727567227d', '7b2268656164223a20227365726966222c20227368697274223a2022617269616c227d', '7b2270616e7473223a20227365726966227d', '7b2261726d223a20227365726966222c2022636172223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2411194_360148_singleton_obj.png', ['train cra', 'train car', 'train']], ['http://object-naming-amore.upf.edu//2328571_3256322_supercat_ambiguous.png', ['dress', 'woman', 'adverts']], ['http://object-naming-amore.upf.edu//2384633_1306918_singleton_obj.png', ['table', 'latop', 'laptop', 'desk']], ['http://object-naming-amore.upf.edu//2396752_1195417_supercat_unique.png', ['counter', 'bowl', 'countertop', 'table', 'access']], ['http://object-naming-amore.upf.edu//2413041_181423_singleton_obj.png', ['man', 'persno', 'shoe', 'person', 'human', 'skier']], ['http://object-naming-amore.upf.edu//2368323_3869770_seed_ambiguous.png', ['table', 'drawer', 'vanity', 'cabniet', 'cabinet', 'cupboard']]]","['7b22747261696e20637261223a202273616e732d747261696e20636172222c2022747261696e223a2022617269616c227d', '7b2261647665727473223a2022636f7572696572222c2022776f6d616e223a2022617269616c227d', '7b226c61746f70223a202273616e732d6c6170746f70222c20226465736b223a2022617269616c227d', '7b22616363657373223a2022636f7572696572227d', '7b22706572736e6f223a202273616e732d706572736f6e222c2022736b696572223a2022617269616c222c202268756d616e223a2022626f6c642d6d616e227d', '7b226361626e696574223a202273616e732d636162696e6574222c2022636162696e6574223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2384650_691326_singleton_obj.png', ['lamb', 'sheep', 'dress']], ['http://object-naming-amore.upf.edu//2363013_769162_singleton_obj.png', ['pillow', 'wall', 'bed']], ['http://object-naming-amore.upf.edu//2393695_1217675_singleton_obj.png', ['bull', 'animal', 'grass', 'cow']], ['http://object-naming-amore.upf.edu//2383270_694660_supercat_unique.png', ['pizza', 'camp', 'food', 'table', 'tabletop']], ['http://object-naming-amore.upf.edu//2415386_3061947_supercat_unique.png', ['cup', 'lady', 'bowl', 't-shirt', 'person', 'man']], ['http://object-naming-amore.upf.edu//2346120_2216289_seed_ambiguous.png', ['pizza', 'cheese', 'toppings', 'food', 'sauce', 'toppnigs']]]","['7b226472657373223a20227365726966222c20227368656570223a2022617269616c227d', '7b2277616c6c223a20227365726966222c2022626564223a2022617269616c227d', '7b226772617373223a20227365726966227d', '7b2263616d70223a2022636f7572696572222c20227461626c65223a2022617269616c227d', '7b22637570223a20227365726966227d', '7b22746f70706e696773223a202273616e732d746f7070696e6773227d']"
"[['http://object-naming-amore.upf.edu//2349678_872919_singleton_obj.png', ['pluto', 'bed', 'pillow']], ['http://object-naming-amore.upf.edu//625_1624182_singleton_obj.png', ['hbo', 'car', 'wheel']], ['http://object-naming-amore.upf.edu//2392663_1227352_singleton_obj.png', ['curtain', 'canopy', 'canoy', 'bed']], ['http://object-naming-amore.upf.edu//2343461_923430_singleton_obj.png', ['shoe', 'child', 'kid', 'tactor', 'girl']], ['http://object-naming-amore.upf.edu//2322990_3159500_singleton_obj.png', ['asparagus', 'countertop', 'table', 'vegetables', 'counter', 'food']], ['http://object-naming-amore.upf.edu//2381351_1337293_supercat_ambiguous.png', ['food', 'coounter', 'countertop', 'bowl', 'table', 'counter']]]","['7b22706c75746f223a2022636f7572696572222c2022626564223a2022617269616c227d', '7b2268626f223a2022636f7572696572222c2022636172223a2022617269616c227d', '7b2263616e6f79223a202273616e732d63616e6f7079222c20226375727461696e223a2022617269616c227d', '7b22746163746f72223a2022636f7572696572222c20226769726c223a2022617269616c222c20226b6964223a2022626f6c642d6368696c64227d', '7b22617370617261677573223a20227365726966222c2022636f756e746572223a2022617269616c227d', '7b22636f6f756e746572223a202273616e732d636f756e746572222c2022636f756e746572223a2022617269616c227d']"
